alpha,beta,rho,fitted_exponent
0.5200,0.2533,0.3701,0.433988
0.5200,0.2533,0.4684,0.460594
0.5200,0.2533,0.5612,0.481984
0.5200,0.2533,0.6474,0.499559
0.5200,0.2533,0.7260,0.514250
0.5200,0.2533,0.7961,0.526706
0.5200,0.2533,0.8569,0.537391
0.5200,0.2533,0.9076,0.546645
0.5200,0.2533,0.9477,0.554726
0.5200,0.2533,0.9766,0.561833
0.5200,0.2533,0.9941,0.568119
0.5200,0.2533,1.0000,0.573706
0.5200,0.3067,-1.0000,0.511519
0.5200,0.3067,-0.9941,0.467054
0.5200,0.3067,-0.9766,0.412493
0.5200,0.3067,-0.9477,0.323878
0.5200,0.3067,-0.9076,0.231830
0.5200,0.3067,-0.8569,0.137377
0.5200,0.3067,-0.7961,0.055125
0.5200,0.3067,-0.7260,0.041488
0.5200,0.3067,-0.6474,0.093522
0.5200,0.3067,-0.5612,0.255505
0.5200,0.3067,-0.4684,0.639537
0.5200,0.3067,-0.3701,0.861740
0.5200,0.3067,-0.2675,0.893290
0.5200,0.3067,-0.1618,0.840221
0.5200,0.3067,-0.0541,0.676625
0.5200,0.3067,0.0541,0.340392
0.5200,0.3067,0.1618,0.378341
0.5200,0.3067,0.2675,0.408650
0.5200,0.3067,0.3701,0.433457
0.5200,0.3067,0.4684,0.454152
0.5200,0.3067,0.5612,0.471681
0.5200,0.3067,0.6474,0.486714
0.5200,0.3067,0.7260,0.499742
0.5200,0.3067,0.7961,0.511129
0.5200,0.3067,0.8569,0.521158
0.5200,0.3067,0.9076,0.530045
0.5200,0.3067,0.9477,0.537963
0.5200,0.3067,0.9766,0.545050
0.5200,0.3067,0.9941,0.551416
0.5200,0.3067,1.0000,0.557155
0.5200,0.3600,-1.0000,0.009212
0.5200,0.3600,-0.9941,0.012894
0.5200,0.3600,-0.9766,0.047816
0.5200,0.3600,-0.9477,0.155444
0.5200,0.3600,-0.9076,0.269555
0.5200,0.3600,-0.8569,0.587220
0.5200,0.3600,-0.7961,0.839451
0.5200,0.3600,-0.7260,0.927007
0.5200,0.3600,-0.6474,0.940903
0.5200,0.3600,-0.5612,0.930312
0.5200,0.3600,-0.4684,0.913590
0.5200,0.3600,-0.3701,0.889586
0.5200,0.3600,-0.2675,0.852256
0.5200,0.3600,-0.1618,0.786018
0.5200,0.3600,-0.0541,0.632179
0.5200,0.3600,0.0541,0.398033
0.5200,0.3600,0.1618,0.417462
0.5200,0.3600,0.2675,0.434485
0.5200,0.3600,0.3701,0.449518
0.5200,0.3600,0.4684,0.462884
0.5200,0.3600,0.5612,0.474835
0.5200,0.3600,0.6474,0.485576
0.5200,0.3600,0.7260,0.495271
0.5200,0.3600,0.7961,0.504053
0.5200,0.3600,0.8569,0.512036
0.5200,0.3600,0.9076,0.519312
0.5200,0.3600,0.9477,0.525958
0.5200,0.3600,0.9766,0.532041
0.5200,0.3600,0.9941,0.537616
0.5200,0.3600,1.0000,0.542732
0.5200,0.4133,-1.0000,0.959530
0.5200,0.4133,-0.9941,0.956047
0.5200,0.4133,-0.9766,0.951995
0.5200,0.4133,-0.9477,0.947256
0.5200,0.4133,-0.9076,0.941668
0.5200,0.4133,-0.8569,0.935020
0.5200,0.4133,-0.7961,0.927014
0.5200,0.4133,-0.7260,0.917232
0.5200,0.4133,-0.6474,0.905057
0.5200,0.4133,-0.5612,0.889543
0.5200,0.4133,-0.4684,0.869160
0.5200,0.4133,-0.3701,0.841252
0.5200,0.4133,-0.2675,0.800730
0.5200,0.4133,-0.1618,0.736314
0.5200,0.4133,-0.0541,0.613324
0.5200,0.4133,0.0541,0.468489
0.5200,0.4133,0.1618,0.475810
0.5200,0.4133,0.2675,0.482633
0.5200,0.4133,0.3701,0.488996
0.5200,0.4133,0.4684,0.494933
0.5200,0.4133,0.5612,0.500476
0.5200,0.4133,0.6474,0.505651
0.5200,0.4133,0.7260,0.510483
0.5200,0.4133,0.7961,0.514995
0.5200,0.4133,0.8569,0.519205
0.5200,0.4133,0.9076,0.523131
0.5200,0.4133,0.9477,0.526791
0.5200,0.4133,0.9766,0.530197
0.5200,0.4133,0.9941,0.533363
0.5200,0.4133,1.0000,0.536300
0.5200,0.4667,-1.0000,0.938566
0.5200,0.4667,-0.9941,0.934566
0.5200,0.4667,-0.9766,0.929869
0.5200,0.4667,-0.9477,0.924355
0.5200,0.4667,-0.9076,0.917866
0.5200,0.4667,-0.8569,0.910199
0.5200,0.4667,-0.7961,0.901089
0.5200,0.4667,-0.7260,0.890176
0.5200,0.4667,-0.6474,0.876965
0.5200,0.4667,-0.5612,0.860754
0.5200,0.4667,-0.4684,0.840514
0.5200,0.4667,-0.3701,0.814659
0.5200,0.4667,-0.2675,0.780609
0.5200,0.4667,-0.1618,0.733811
0.5200,0.4667,-0.0541,0.636540
0.5200,0.4667,0.0541,0.570410
0.5200,0.4667,0.1618,0.569759
0.5200,0.4667,0.2675,0.569003
0.5200,0.4667,0.3701,0.568147
0.5200,0.4667,0.4684,0.567195
0.5200,0.4667,0.5612,0.566154
0.5200,0.4667,0.6474,0.565028
0.5200,0.4667,0.7260,0.563821
0.5200,0.4667,0.7961,0.562537
0.5200,0.4667,0.8569,0.561180
0.5200,0.4667,0.9076,0.559753
0.5200,0.4667,0.9477,0.558261
0.5200,0.4667,0.9766,0.556706
0.5200,0.4667,0.9941,0.555091
0.5200,0.4667,1.0000,0.553420
0.5200,0.5200,-1.0000,1.043520
0.5200,0.5200,-0.9941,1.041575
0.5200,0.5200,-0.9766,1.039827
0.5200,0.5200,-0.9477,1.038283
0.5200,0.5200,-0.9076,1.036946
0.5200,0.5200,-0.8569,1.035819
0.5200,0.5200,-0.7961,1.034901
0.5200,0.5200,-0.7260,1.034192
0.5200,0.5200,-0.6474,1.033688
0.5200,0.5200,-0.5612,1.033384
0.5200,0.5200,-0.4684,1.033273
0.5200,0.5200,-0.3701,1.033349
0.5200,0.5200,-0.2675,1.033603
0.5200,0.5200,-0.1618,1.034027
0.5200,0.5200,-0.0541,1.034610
0.5200,0.5200,0.0541,1.035343
0.5200,0.5200,0.1618,1.036215
0.5200,0.5200,0.2675,1.037218
0.5200,0.5200,0.3701,1.038340
0.5200,0.5200,0.4684,1.039571
0.5200,0.5200,0.5612,1.040903
0.5200,0.5200,0.6474,1.042324
0.5200,0.5200,0.7260,1.043828
0.5200,0.5200,0.7961,1.045404
0.5200,0.5200,0.8569,1.047045
0.5200,0.5200,0.9076,1.048743
0.5200,0.5200,0.9477,1.050490
0.5200,0.5200,0.9766,1.052280
0.5200,0.5200,0.9941,1.054106
0.5200,0.5200,1.0000,1.055963
0.5733,0.2000,-1.0000,0.611678
0.5733,0.2000,-0.9941,0.608896
0.5733,0.2000,-0.9766,0.605631
0.5733,0.2000,-0.9477,0.601779
0.5733,0.2000,-0.9076,0.597194
0.5733,0.2000,-0.8569,0.591705
0.5733,0.2000,-0.7961,0.580546
0.5733,0.2000,-0.7260,0.556151
0.5733,0.2000,-0.6474,0.516336
0.5733,0.2000,-0.5612,0.452072
0.5733,0.2000,-0.4684,0.353731
0.5733,0.2000,-0.3701,0.231027
0.5733,0.2000,-0.2675,0.188591
0.5733,0.2000,-0.1618,0.505996
0.5733,0.2000,-0.0541,0.719139
0.5733,0.2000,0.0541,0.315743
0.5733,0.2000,0.1618,0.347219
0.5733,0.2000,0.2675,0.423311
0.5733,0.2000,0.3701,0.470419
0.5733,0.2000,0.4684,0.501800
0.5733,0.2000,0.5612,0.523447
0.5733,0.2000,0.6474,0.540293
0.5733,0.2000,0.7260,0.553770
0.5733,0.2000,0.7961,0.564789
0.5733,0.2000,0.8569,0.573959
0.5733,0.2000,0.9076,0.581698
0.5733,0.2000,0.9477,0.588308
0.5733,0.2000,0.9766,0.594009
0.5733,0.2000,0.9941,0.598969
0.5733,0.2000,1.0000,0.603312
0.5733,0.2533,-1.0000,0.596923
0.5733,0.2533,-0.9941,0.593652
0.5733,0.2533,-0.9766,0.589850
0.5733,0.2533,-0.9477,0.585403
0.5733,0.2533,-0.9076,0.575931
0.5733,0.2533,-0.8569,0.561307
0.5733,0.2533,-0.7961,0.521533
0.5733,0.2533,-0.7260,0.473103
0.5733,0.2533,-0.6474,0.400716
0.5733,0.2533,-0.5612,0.300731
0.5733,0.2533,-0.4684,0.172794
0.5733,0.2533,-0.3701,0.131432
0.5733,0.2533,-0.2675,0.355780
0.5733,0.2533,-0.1618,0.704593
0.5733,0.2533,-0.0541,0.743478
0.5733,0.2533,0.0541,0.294838
0.5733,0.2533,0.1618,0.366755
0.5733,0.2533,0.2675,0.420896
0.5733,0.2533,0.3701,0.457151
0.5733,0.2533,0.4684,0.484380
0.5733,0.2533,0.5612,0.505605
0.5733,0.2533,0.6474,0.522618
0.5733,0.2533,0.7260,0.536555
0.5733,0.2533,0.7961,0.548174
0.5733,0.2533,0.8569,0.557998
0.5733,0.2533,0.9076,0.566404
0.5733,0.2533,0.9477,0.573667
0.5733,0.2533,0.9766,0.579995
0.5733,0.2533,0.9941,0.585547
0.5733,0.2533,1.0000,0.590447
0.5733,0.3067,-1.0000,0.581015
0.5733,0.3067,-0.9941,0.572937
0.5733,0.3067,-0.9766,0.557823
0.5733,0.3067,-0.9477,0.525683
0.5733,0.3067,-0.9076,0.487037
0.5733,0.3067,-0.8569,0.427755
0.5733,0.3067,-0.7961,0.338894
0.5733,0.3067,-0.7260,0.235915
0.5733,0.3067,-0.6474,0.120962
0.5733,0.3067,-0.5612,0.071134
0.5733,0.3067,-0.4684,0.148380
0.5733,0.3067,-0.3701,0.467526
0.5733,0.3067,-0.2675,0.793629
0.5733,0.3067,-0.1618,0.859506
0.5733,0.3067,-0.0541,0.719832
0.5733,0.3067,0.0541,0.331241
0.5733,0.3067,0.1618,0.382155
0.5733,0.3067,0.2675,0.419899
0.5733,0.3067,0.3701,0.449093
0.5733,0.3067,0.4684,0.472383
0.5733,0.3067,0.5612,0.491405
0.5733,0.3067,0.6474,0.507232
0.5733,0.3067,0.7260,0.520602
0.5733,0.3067,0.7961,0.532035
0.5733,0.3067,0.8569,0.541915
0.5733,0.3067,0.9076,0.550526
0.5733,0.3067,0.9477,0.558087
0.5733,0.3067,0.9766,0.564769
0.5733,0.3067,0.9941,0.570703
0.5733,0.3067,1.0000,0.575998
0.5733,0.3600,-1.0000,0.420321
0.5733,0.3600,-0.9941,0.338730
0.5733,0.3600,-0.9766,0.262401
0.5733,0.3600,-0.9477,0.170301
0.5733,0.3600,-0.9076,0.086796
0.5733,0.3600,-0.8569,0.043785
0.5733,0.3600,-0.7961,0.037222
0.5733,0.3600,-0.7260,0.123265
0.5733,0.3600,-0.6474,0.373431
0.5733,0.3600,-0.5612,0.705567
0.5733,0.3600,-0.4684,0.888506
0.5733,0.3600,-0.3701,0.914448
0.5733,0.3600,-0.2675,0.888228
0.5733,0.3600,-0.1618,0.827843
0.5733,0.3600,-0.0541,0.668356
0.5733,0.3600,0.0541,0.376997
0.5733,0.3600,0.1618,0.406942
0.5733,0.3600,0.2675,0.431568
0.5733,0.3600,0.3701,0.452193
0.5733,0.3600,0.4684,0.469722
0.5733,0.3600,0.5612,0.484800
0.5733,0.3600,0.6474,0.497901
0.5733,0.3600,0.7260,0.509381
0.5733,0.3600,0.7961,0.519513
0.5733,0.3600,0.8569,0.528512
0.5733,0.3600,0.9076,0.536547
0.5733,0.3600,0.9477,0.543752
0.5733,0.3600,0.9766,0.550240
0.5733,0.3600,0.9941,0.556100
0.5733,0.3600,1.0000,0.561407
0.5733,0.4133,-1.0000,0.104796
0.5733,0.4133,-0.9941,0.212742
0.5733,0.4133,-0.9766,0.403974
0.5733,0.4133,-0.9477,0.660299
0.5733,0.4133,-0.9076,0.876610
0.5733,0.4133,-0.8569,0.941374
0.5733,0.4133,-0.7961,0.950731
0.5733,0.4133,-0.7260,0.943637
0.5733,0.4133,-0.6474,0.933596
0.5733,0.4133,-0.5612,0.920549
0.5733,0.4133,-0.4684,0.902949
0.5733,0.4133,-0.3701,0.877954
0.5733,0.4133,-0.2675,0.839672
0.5733,0.4133,-0.1618,0.773395
0.5733,0.4133,-0.0541,0.627149
0.5733,0.4133,0.0541,0.426450
0.5733,0.4133,0.1618,0.441947
0.5733,0.4133,0.2675,0.455772
0.5733,0.4133,0.3701,0.468174
0.5733,0.4133,0.4684,0.479355
0.5733,0.4133,0.5612,0.489477
0.5733,0.4133,0.6474,0.498675
0.5733,0.4133,0.7260,0.507060
0.5733,0.4133,0.7961,0.514726
0.5733,0.4133,0.8569,0.521752
0.5733,0.4133,0.9076,0.528205
0.5733,0.4133,0.9477,0.534141
0.5733,0.4133,0.9766,0.539609
0.5733,0.4133,0.9941,0.544652
0.5733,0.4133,1.0000,0.549306
0.5733,0.4667,-1.0000,0.950529
0.5733,0.4667,-0.9941,0.946703
0.5733,0.4667,-0.9766,0.942278
0.5733,0.4667,-0.9477,0.937131
0.5733,0.4667,-0.9076,0.931098
0.5733,0.4667,-0.8569,0.923960
0.5733,0.4667,-0.7961,0.915416
0.5733,0.4667,-0.7260,0.905044
0.5733,0.4667,-0.6474,0.892227
0.5733,0.4667,-0.5612,0.876031
0.5733,0.4667,-0.4684,0.854964
0.5733,0.4667,-0.3701,0.826482
0.5733,0.4667,-0.2675,0.785825
0.5733,0.4667,-0.1618,0.722807
0.5733,0.4667,-0.0541,0.610097
0.5733,0.4667,0.0541,0.485315
0.5733,0.4667,0.1618,0.491359
0.5733,0.4667,0.2675,0.497047
0.5733,0.4667,0.3701,0.502401
0.5733,0.4667,0.4684,0.507441
0.5733,0.4667,0.5612,0.512184
0.5733,0.4667,0.6474,0.516649
0.5733,0.4667,0.7260,0.520849
0.5733,0.4667,0.7961,0.524799
0.5733,0.4667,0.8569,0.528511
0.5733,0.4667,0.9076,0.531998
0.5733,0.4667,0.9477,0.535268
0.5733,0.4667,0.9766,0.538332
0.5733,0.4667,0.9941,0.541198
0.5733,0.4667,1.0000,0.543874
0.5733,0.5200,-1.0000,0.924487
0.5733,0.5200,-0.9941,0.920049
0.5733,0.5200,-0.9766,0.914885
0.5733,0.5200,-0.9477,0.908874
0.5733,0.5200,-0.9076,0.901856
0.5733,0.5200,-0.8569,0.893631
0.5733,0.5200,-0.7961,0.883934
0.5733,0.5200,-0.7260,0.872412
0.5733,0.5200,-0.6474,0.858585
0.5733,0.5200,-0.5612,0.841780
0.5733,0.5200,-0.4684,0.821022
0.5733,0.5200,-0.3701,0.794840
0.5733,0.5200,-0.2675,0.760889
0.5733,0.5200,-0.1618,0.715149
0.5733,0.5200,-0.0541,0.636211
0.5733,0.5200,0.0541,0.573576
0.5733,0.5200,0.1618,0.572789
0.5733,0.5200,0.2675,0.571902
0.5733,0.5200,0.3701,0.570921
0.5733,0.5200,0.4684,0.569851
0.5733,0.5200,0.5612,0.568696
0.5733,0.5200,0.6474,0.567462
0.5733,0.5200,0.7260,0.566152
0.5733,0.5200,0.7961,0.564770
0.5733,0.5200,0.8569,0.563321
0.5733,0.5200,0.9076,0.561808
0.5733,0.5200,0.9477,0.560235
0.5733,0.5200,0.9766,0.558604
0.5733,0.5200,0.9941,0.556920
0.5733,0.5200,1.0000,0.555184
0.5733,0.5733,-1.0000,1.022356
0.5733,0.5733,-0.9941,1.020645
0.5733,0.5733,-0.9766,1.019108
0.5733,0.5733,-0.9477,1.017753
0.5733,0.5733,-0.9076,1.016584
0.5733,0.5733,-0.8569,1.015602
0.5733,0.5733,-0.7961,1.014807
0.5733,0.5733,-0.7260,1.014199
0.5733,0.5733,-0.6474,1.013773
0.5733,0.5733,-0.5612,1.013527
0.5733,0.5733,-0.4684,1.013454
0.5733,0.5733,-0.3701,1.013547
0.5733,0.5733,-0.2675,1.013799
0.5733,0.5733,-0.1618,1.014202
0.5733,0.5733,-0.0541,1.014748
0.5733,0.5733,0.0541,1.015426
0.5733,0.5733,0.1618,1.016229
0.5733,0.5733,0.2675,1.017146
0.5733,0.5733,0.3701,1.018169
0.5733,0.5733,0.4684,1.019289
0.5733,0.5733,0.5612,1.020497
0.5733,0.5733,0.6474,1.021783
0.5733,0.5733,0.7260,1.023141
0.5733,0.5733,0.7961,1.024561
0.5733,0.5733,0.8569,1.026038
0.5733,0.5733,0.9076,1.027563
0.5733,0.5733,0.9477,1.029131
0.5733,0.5733,0.9766,1.030734
0.5733,0.5733,0.9941,1.032367
0.5733,0.5733,1.0000,1.034026
0.6267,0.2000,-1.0000,0.619992
0.6267,0.2000,-0.9941,0.617569
0.6267,0.2000,-0.9766,0.614717
0.6267,0.2000,-0.9477,0.611344
0.6267,0.2000,-0.9076,0.607324
0.6267,0.2000,-0.8569,0.602442
0.6267,0.2000,-0.7961,0.596545
0.6267,0.2000,-0.7260,0.584413
0.6267,0.2000,-0.6474,0.557189
0.6267,0.2000,-0.5612,0.506531
0.6267,0.2000,-0.4684,0.429724
0.6267,0.2000,-0.3701,0.305368
0.6267,0.2000,-0.2675,0.220036
0.6267,0.2000,-0.1618,0.423189
0.6267,0.2000,-0.0541,0.707114
0.6267,0.2000,0.0541,0.365501
0.6267,0.2000,0.1618,0.363423
0.6267,0.2000,0.2675,0.439424
0.6267,0.2000,0.3701,0.485301
0.6267,0.2000,0.4684,0.520940
0.6267,0.2000,0.5612,0.541170
0.6267,0.2000,0.6474,0.556685
0.6267,0.2000,0.7260,0.568957
0.6267,0.2000,0.7961,0.578898
0.6267,0.2000,0.8569,0.587107
0.6267,0.2000,0.9076,0.593991
0.6267,0.2000,0.9477,0.599839
0.6267,0.2000,0.9766,0.604860
0.6267,0.2000,0.9941,0.609210
0.6267,0.2000,1.0000,0.613007
0.6267,0.2533,-1.0000,0.607188
0.6267,0.2533,-0.9941,0.604279
0.6267,0.2533,-0.9766,0.600888
0.6267,0.2533,-0.9477,0.596913
0.6267,0.2533,-0.9076,0.592215
0.6267,0.2533,-0.8569,0.582385
0.6267,0.2533,-0.7961,0.574119
0.6267,0.2533,-0.7260,0.532698
0.6267,0.2533,-0.6474,0.486605
0.6267,0.2533,-0.5612,0.407290
0.6267,0.2533,-0.4684,0.286702
0.6267,0.2533,-0.3701,0.181986
0.6267,0.2533,-0.2675,0.210158
0.6267,0.2533,-0.1618,0.594192
0.6267,0.2533,-0.0541,0.741145
0.6267,0.2533,0.0541,0.318241
0.6267,0.2533,0.1618,0.375235
0.6267,0.2533,0.2675,0.434076
0.6267,0.2533,0.3701,0.476641
0.6267,0.2533,0.4684,0.503641
0.6267,0.2533,0.5612,0.524189
0.6267,0.2533,0.6474,0.540353
0.6267,0.2533,0.7260,0.553395
0.6267,0.2533,0.7961,0.564133
0.6267,0.2533,0.8569,0.573119
0.6267,0.2533,0.9076,0.580739
0.6267,0.2533,0.9477,0.587273
0.6267,0.2533,0.9766,0.592929
0.6267,0.2533,0.9941,0.597863
0.6267,0.2533,1.0000,0.602196
0.6267,0.3067,-1.0000,0.592798
0.6267,0.3067,-0.9941,0.589478
0.6267,0.3067,-0.9766,0.585648
0.6267,0.3067,-0.9477,0.577084
0.6267,0.3067,-0.9076,0.568365
0.6267,0.3067,-0.8569,0.528664
0.6267,0.3067,-0.7961,0.489879
0.6267,0.3067,-0.7260,0.427468
0.6267,0.3067,-0.6474,0.324688
0.6267,0.3067,-0.5612,0.197014
0.6267,0.3067,-0.4684,0.109742
0.6267,0.3067,-0.3701,0.178627
0.6267,0.3067,-0.2675,0.535880
0.6267,0.3067,-0.1618,0.808320
0.6267,0.3067,-0.0541,0.747906
0.6267,0.3067,0.0541,0.323821
0.6267,0.3067,0.1618,0.389035
0.6267,0.3067,0.2675,0.432565
0.6267,0.3067,0.3701,0.464601
0.6267,0.3067,0.4684,0.489214
0.6267,0.3067,0.5612,0.508731
0.6267,0.3067,0.6474,0.524587
0.6267,0.3067,0.7260,0.537717
0.6267,0.3067,0.7961,0.548760
0.6267,0.3067,0.8569,0.558167
0.6267,0.3067,0.9076,0.566268
0.6267,0.3067,0.9477,0.573305
0.6267,0.3067,0.9766,0.579465
0.6267,0.3067,0.9941,0.584892
0.6267,0.3067,1.0000,0.589699
0.6267,0.3600,-1.0000,0.573421
0.6267,0.3600,-0.9941,0.542436
0.6267,0.3600,-0.9766,0.518259
0.6267,0.3600,-0.9477,0.480100
0.6267,0.3600,-0.9076,0.413571
0.6267,0.3600,-0.8569,0.320064
0.6267,0.3600,-0.7961,0.202789
0.6267,0.3600,-0.7260,0.105609
0.6267,0.3600,-0.6474,0.066574
0.6267,0.3600,-0.5612,0.130350
0.6267,0.3600,-0.4684,0.425668
0.6267,0.3600,-0.3701,0.755996
0.6267,0.3600,-0.2675,0.888727
0.6267,0.3600,-0.1618,0.859284
0.6267,0.3600,-0.0541,0.704929
0.6267,0.3600,0.0541,0.363405
0.6267,0.3600,0.1618,0.404087
0.6267,0.3600,0.2675,0.435449
0.6267,0.3600,0.3701,0.460413
0.6267,0.3600,0.4684,0.480772
0.6267,0.3600,0.5612,0.497695
0.6267,0.3600,0.6474,0.511981
0.6267,0.3600,0.7260,0.524193
0.6267,0.3600,0.7961,0.534744
0.6267,0.3600,0.8569,0.543940
0.6267,0.3600,0.9076,0.552016
0.6267,0.3600,0.9477,0.559155
0.6267,0.3600,0.9766,0.565500
0.6267,0.3600,0.9941,0.571164
0.6267,0.3600,1.0000,0.576241
0.6267,0.4133,-1.0000,0.244118
0.6267,0.4133,-0.9941,0.161916
0.6267,0.4133,-0.9766,0.074513
0.6267,0.4133,-0.9477,0.034677
0.6267,0.4133,-0.9076,0.028754
0.6267,0.4133,-0.8569,0.074569
0.6267,0.4133,-0.7961,0.211716
0.6267,0.4133,-0.7260,0.499649
0.6267,0.4133,-0.6474,0.807631
0.6267,0.4133,-0.5612,0.915545
0.6267,0.4133,-0.4684,0.929228
0.6267,0.4133,-0.3701,0.909697
0.6267,0.4133,-0.2675,0.875990
0.6267,0.4133,-0.1618,0.814020
0.6267,0.4133,-0.0541,0.658684
0.6267,0.4133,0.0541,0.404615
0.6267,0.4133,0.1618,0.428530
0.6267,0.4133,0.2675,0.448726
0.6267,0.4133,0.3701,0.466011
0.6267,0.4133,0.4684,0.480969
0.6267,0.4133,0.5612,0.494035
0.6267,0.4133,0.6474,0.505537
0.6267,0.4133,0.7260,0.515733
0.6267,0.4133,0.7961,0.524822
0.6267,0.4133,0.8569,0.532967
0.6267,0.4133,0.9076,0.540296
0.6267,0.4133,0.9477,0.546916
0.6267,0.4133,0.9766,0.552915
0.6267,0.4133,0.9941,0.558364
0.6267,0.4133,1.0000,0.563325
0.6267,0.4667,-1.0000,0.558511
0.6267,0.4667,-0.9941,0.787158
0.6267,0.4667,-0.9766,0.921443
0.6267,0.4667,-0.9477,0.954884
0.6267,0.4667,-0.9076,0.956085
0.6267,0.4667,-0.8569,0.950366
0.6267,0.4667,-0.7961,0.943450
0.6267,0.4667,-0.7260,0.934943
0.6267,0.4667,-0.6474,0.924255
0.6267,0.4667,-0.5612,0.910456
0.6267,0.4667,-0.4684,0.891991
0.6267,0.4667,-0.3701,0.866045
0.6267,0.4667,-0.2675,0.826904
0.6267,0.4667,-0.1618,0.760764
0.6267,0.4667,-0.0541,0.621741
0.6267,0.4667,0.0541,0.447438
0.6267,0.4667,0.1618,0.460039
0.6267,0.4667,0.2675,0.471457
0.6267,0.4667,0.3701,0.481845
0.6267,0.4667,0.4684,0.491327
0.6267,0.4667,0.5612,0.500010
0.6267,0.4667,0.6474,0.507981
0.6267,0.4667,0.7260,0.515316
0.6267,0.4667,0.7961,0.522080
0.6267,0.4667,0.8569,0.528328
0.6267,0.4667,0.9076,0.534108
0.6267,0.4667,0.9477,0.539461
0.6267,0.4667,0.9766,0.544424
0.6267,0.4667,0.9941,0.549028
0.6267,0.4667,1.0000,0.553299
0.6267,0.5200,-1.0000,0.942235
0.6267,0.5200,-0.9941,0.938113
0.6267,0.5200,-0.9766,0.933366
0.6267,0.5200,-0.9477,0.927868
0.6267,0.5200,-0.9076,0.921452
0.6267,0.5200,-0.8569,0.913896
0.6267,0.5200,-0.7961,0.904898
0.6267,0.5200,-0.7260,0.894036
0.6267,0.5200,-0.6474,0.880698
0.6267,0.5200,-0.5612,0.863969
0.6267,0.5200,-0.4684,0.842407
0.6267,0.5200,-0.3701,0.813593
0.6267,0.5200,-0.2675,0.773103
0.6267,0.5200,-0.1618,0.711770
0.6267,0.5200,-0.0541,0.606298
0.6267,0.5200,0.0541,0.498377
0.6267,0.5200,0.1618,0.503435
0.6267,0.5200,0.2675,0.508234
0.6267,0.5200,0.3701,0.512785
0.6267,0.5200,0.4684,0.517102
0.6267,0.5200,0.5612,0.521193
0.6267,0.5200,0.6474,0.525069
0.6267,0.5200,0.7260,0.528740
0.6267,0.5200,0.7961,0.532214
0.6267,0.5200,0.8569,0.535498
0.6267,0.5200,0.9076,0.538599
0.6267,0.5200,0.9477,0.541525
0.6267,0.5200,0.9766,0.544281
0.6267,0.5200,0.9941,0.546872
0.6267,0.5200,1.0000,0.549304
0.6267,0.5733,-1.0000,0.913926
0.6267,0.5733,-0.9941,0.909181
0.6267,0.5733,-0.9766,0.903688
0.6267,0.5733,-0.9477,0.897325
0.6267,0.5733,-0.9076,0.889934
0.6267,0.5733,-0.8569,0.881313
0.6267,0.5733,-0.7961,0.871203
0.6267,0.5733,-0.7260,0.859257
0.6267,0.5733,-0.6474,0.845010
0.6267,0.5733,-0.5612,0.827815
0.6267,0.5733,-0.4684,0.806745
0.6267,0.5733,-0.3701,0.780424
0.6267,0.5733,-0.2675,0.746693
0.6267,0.5733,-0.1618,0.701940
0.6267,0.5733,-0.0541,0.632727
0.6267,0.5733,0.0541,0.574324
0.6267,0.5733,0.1618,0.573625
0.6267,0.5733,0.2675,0.572834
0.6267,0.5733,0.3701,0.571957
0.6267,0.5733,0.4684,0.570998
0.6267,0.5733,0.5612,0.569962
0.6267,0.5733,0.6474,0.568853
0.6267,0.5733,0.7260,0.567675
0.6267,0.5733,0.7961,0.566433
0.6267,0.5733,0.8569,0.565129
0.6267,0.5733,0.9076,0.563767
0.6267,0.5733,0.9477,0.562351
0.6267,0.5733,0.9766,0.560885
0.6267,0.5733,0.9941,0.559370
0.6267,0.5733,1.0000,0.557811
0.6267,0.6267,-1.0000,1.010043
0.6267,0.6267,-0.9941,1.008417
0.6267,0.6267,-0.9766,1.006958
0.6267,0.6267,-0.9477,1.005672
0.6267,0.6267,-0.9076,1.004563
0.6267,0.6267,-0.8569,1.003631
0.6267,0.6267,-0.7961,1.002879
0.6267,0.6267,-0.7260,1.002304
0.6267,0.6267,-0.6474,1.001904
0.6267,0.6267,-0.5612,1.001674
0.6267,0.6267,-0.4684,1.001609
0.6267,0.6267,-0.3701,1.001702
0.6267,0.6267,-0.2675,1.001948
0.6267,0.6267,-0.1618,1.002337
0.6267,0.6267,-0.0541,1.002861
0.6267,0.6267,0.0541,1.003512
0.6267,0.6267,0.1618,1.004281
0.6267,0.6267,0.2675,1.005160
0.6267,0.6267,0.3701,1.006139
0.6267,0.6267,0.4684,1.007209
0.6267,0.6267,0.5612,1.008363
0.6267,0.6267,0.6474,1.009592
0.6267,0.6267,0.7260,1.010888
0.6267,0.6267,0.7961,1.012244
0.6267,0.6267,0.8569,1.013652
0.6267,0.6267,0.9076,1.015107
0.6267,0.6267,0.9477,1.016601
0.6267,0.6267,0.9766,1.018129
0.6267,0.6267,0.9941,1.019685
0.6267,0.6267,1.0000,1.021264
0.6800,0.2000,-1.0000,0.626059
0.6800,0.2000,-0.9941,0.623911
0.6800,0.2000,-0.9766,0.621379
0.6800,0.2000,-0.9477,0.618377
0.6800,0.2000,-0.9076,0.614790
0.6800,0.2000,-0.8569,0.610462
0.6800,0.2000,-0.7961,0.605160
0.6800,0.2000,-0.7260,0.593935
0.6800,0.2000,-0.6474,0.578904
0.6800,0.2000,-0.5612,0.525621
