alpha,beta,rho,fitted_exponent
0.8400,0.2533,0.5612,0.932465
0.8400,0.2533,0.6474,0.938420
0.8400,0.2533,0.7260,0.927627
0.8400,0.2533,0.7961,0.948939
0.8400,0.2533,0.8569,0.951038
0.8400,0.2533,0.9076,0.917858
0.8400,0.2533,0.9477,0.918824
0.8400,0.2533,0.9766,0.928853
0.8400,0.2533,0.9941,0.911356
0.8400,0.2533,1.0000,0.940295
0.8400,0.3067,-1.0000,0.998154
0.8400,0.3067,-0.9941,0.997704
0.8400,0.3067,-0.9766,0.997750
0.8400,0.3067,-0.9477,0.997773
0.8400,0.3067,-0.9076,0.998223
0.8400,0.3067,-0.8569,0.998468
0.8400,0.3067,-0.7961,0.998923
0.8400,0.3067,-0.7260,0.998660
0.8400,0.3067,-0.6474,0.998189
0.8400,0.3067,-0.5612,0.997775
0.8400,0.3067,-0.4684,0.996995
0.8400,0.3067,-0.3701,0.996930
0.8400,0.3067,-0.2675,0.995401
0.8400,0.3067,-0.1618,0.992292
0.8400,0.3067,-0.0541,0.974231
0.8400,0.3067,0.0541,0.663585
0.8400,0.3067,0.1618,0.838089
0.8400,0.3067,0.2675,0.885841
0.8400,0.3067,0.3701,0.922690
0.8400,0.3067,0.4684,0.933733
0.8400,0.3067,0.5612,0.935218
0.8400,0.3067,0.6474,0.941212
0.8400,0.3067,0.7260,0.946932
0.8400,0.3067,0.7961,0.947855
0.8400,0.3067,0.8569,0.950549
0.8400,0.3067,0.9076,0.948017
0.8400,0.3067,0.9477,0.950089
0.8400,0.3067,0.9766,0.934925
0.8400,0.3067,0.9941,0.962816
0.8400,0.3067,1.0000,0.961124
0.8400,0.3600,-1.0000,0.998111
0.8400,0.3600,-0.9941,0.998454
0.8400,0.3600,-0.9766,0.998383
0.8400,0.3600,-0.9477,0.998708
0.8400,0.3600,-0.9076,0.998966
0.8400,0.3600,-0.8569,0.999060
0.8400,0.3600,-0.7961,0.998973
0.8400,0.3600,-0.7260,0.998702
0.8400,0.3600,-0.6474,0.998486
0.8400,0.3600,-0.5612,0.998059
0.8400,0.3600,-0.4684,0.997594
0.8400,0.3600,-0.3701,0.997155
0.8400,0.3600,-0.2675,0.995592
0.8400,0.3600,-0.1618,0.992222
0.8400,0.3600,-0.0541,0.976572
0.8400,0.3600,0.0541,0.658052
0.8400,0.3600,0.1618,0.836238
0.8400,0.3600,0.2675,0.888282
0.8400,0.3600,0.3701,0.911172
0.8400,0.3600,0.4684,0.927589
0.8400,0.3600,0.5612,0.935626
0.8400,0.3600,0.6474,0.943264
0.8400,0.3600,0.7260,0.945529
0.8400,0.3600,0.7961,0.949489
0.8400,0.3600,0.8569,0.951713
0.8400,0.3600,0.9076,0.953156
0.8400,0.3600,0.9477,0.956304
0.8400,0.3600,0.9766,0.960670
0.8400,0.3600,0.9941,0.961536
0.8400,0.3600,1.0000,0.967499
0.8400,0.4133,-1.0000,0.998470
0.8400,0.4133,-0.9941,0.998477
0.8400,0.4133,-0.9766,0.998983
0.8400,0.4133,-0.9477,0.999093
0.8400,0.4133,-0.9076,0.999174
0.8400,0.4133,-0.8569,0.999090
0.8400,0.4133,-0.7961,0.998775
0.8400,0.4133,-0.7260,0.999031
0.8400,0.4133,-0.6474,0.998747
0.8400,0.4133,-0.5612,0.998409
0.8400,0.4133,-0.4684,0.997935
0.8400,0.4133,-0.3701,0.997652
0.8400,0.4133,-0.2675,0.996101
0.8400,0.4133,-0.1618,0.992813
0.8400,0.4133,-0.0541,0.978163
0.8400,0.4133,0.0541,0.640415
0.8400,0.4133,0.1618,0.825655
0.8400,0.4133,0.2675,0.871031
0.8400,0.4133,0.3701,0.900295
0.8400,0.4133,0.4684,0.920279
0.8400,0.4133,0.5612,0.931568
0.8400,0.4133,0.6474,0.935223
0.8400,0.4133,0.7260,0.935517
0.8400,0.4133,0.7961,0.938127
0.8400,0.4133,0.8569,0.937635
0.8400,0.4133,0.9076,0.945554
0.8400,0.4133,0.9477,0.951536
0.8400,0.4133,0.9766,0.955498
0.8400,0.4133,0.9941,0.962843
0.8400,0.4133,1.0000,0.966170
0.8400,0.4667,-1.0000,0.998563
0.8400,0.4667,-0.9941,0.998950
0.8400,0.4667,-0.9766,0.999097
0.8400,0.4667,-0.9477,0.999121
0.8400,0.4667,-0.9076,0.999260
0.8400,0.4667,-0.8569,0.999413
0.8400,0.4667,-0.7961,0.999056
0.8400,0.4667,-0.7260,0.999282
0.8400,0.4667,-0.6474,0.998933
0.8400,0.4667,-0.5612,0.998795
0.8400,0.4667,-0.4684,0.998553
0.8400,0.4667,-0.3701,0.997978
0.8400,0.4667,-0.2675,0.996805
0.8400,0.4667,-0.1618,0.993534
0.8400,0.4667,-0.0541,0.977757
0.8400,0.4667,0.0541,0.622903
0.8400,0.4667,0.1618,0.783187
0.8400,0.4667,0.2675,0.840458
0.8400,0.4667,0.3701,0.874443
0.8400,0.4667,0.4684,0.894888
0.8400,0.4667,0.5612,0.903915
0.8400,0.4667,0.6474,0.912793
0.8400,0.4667,0.7260,0.919000
0.8400,0.4667,0.7961,0.918858
0.8400,0.4667,0.8569,0.929951
0.8400,0.4667,0.9076,0.935156
0.8400,0.4667,0.9477,0.939387
0.8400,0.4667,0.9766,0.950274
0.8400,0.4667,0.9941,0.955161
0.8400,0.4667,1.0000,0.960794
0.8400,0.5200,-1.0000,0.999008
0.8400,0.5200,-0.9941,0.999068
0.8400,0.5200,-0.9766,0.999203
0.8400,0.5200,-0.9477,0.999604
0.8400,0.5200,-0.9076,0.999517
0.8400,0.5200,-0.8569,0.999485
0.8400,0.5200,-0.7961,0.999465
0.8400,0.5200,-0.7260,0.999386
0.8400,0.5200,-0.6474,0.999401
0.8400,0.5200,-0.5612,0.999227
0.8400,0.5200,-0.4684,0.998907
0.8400,0.5200,-0.3701,0.998299
0.8400,0.5200,-0.2675,0.996875
0.8400,0.5200,-0.1618,0.993655
0.8400,0.5200,-0.0541,0.978874
0.8400,0.5200,0.0541,0.539264
0.8400,0.5200,0.1618,0.728287
0.8400,0.5200,0.2675,0.803799
0.8400,0.5200,0.3701,0.835568
0.8400,0.5200,0.4684,0.844121
0.8400,0.5200,0.5612,0.866002
0.8400,0.5200,0.6474,0.875394
0.8400,0.5200,0.7260,0.894591
0.8400,0.5200,0.7961,0.898510
0.8400,0.5200,0.8569,0.916075
0.8400,0.5200,0.9076,0.926466
0.8400,0.5200,0.9477,0.928060
0.8400,0.5200,0.9766,0.931606
0.8400,0.5200,0.9941,0.944314
0.8400,0.5200,1.0000,0.953712
0.8400,0.5733,-1.0000,0.999027
0.8400,0.5733,-0.9941,0.999162
0.8400,0.5733,-0.9766,0.999386
0.8400,0.5733,-0.9477,0.999721
0.8400,0.5733,-0.9076,0.999657
0.8400,0.5733,-0.8569,0.999545
0.8400,0.5733,-0.7961,0.999722
0.8400,0.5733,-0.7260,0.999655
0.8400,0.5733,-0.6474,0.999422
0.8400,0.5733,-0.5612,0.999242
0.8400,0.5733,-0.4684,0.998921
0.8400,0.5733,-0.3701,0.998085
0.8400,0.5733,-0.2675,0.996882
0.8400,0.5733,-0.1618,0.993329
0.8400,0.5733,-0.0541,0.977528
0.8400,0.5733,0.0541,0.452391
0.8400,0.5733,0.1618,0.666280
0.8400,0.5733,0.2675,0.770433
0.8400,0.5733,0.3701,0.812928
0.8400,0.5733,0.4684,0.852318
0.8400,0.5733,0.5612,0.868439
0.8400,0.5733,0.6474,0.884252
0.8400,0.5733,0.7260,0.896412
0.8400,0.5733,0.7961,0.905680
0.8400,0.5733,0.8569,0.921272
0.8400,0.5733,0.9076,0.914563
0.8400,0.5733,0.9477,0.923842
0.8400,0.5733,0.9766,0.919824
0.8400,0.5733,0.9941,0.922860
0.8400,0.5733,1.0000,0.933423
0.8400,0.6267,-1.0000,0.998918
0.8400,0.6267,-0.9941,0.999416
0.8400,0.6267,-0.9766,0.999483
0.8400,0.6267,-0.9477,0.999588
0.8400,0.6267,-0.9076,0.999766
0.8400,0.6267,-0.8569,0.999829
0.8400,0.6267,-0.7961,0.999745
0.8400,0.6267,-0.7260,0.999500
0.8400,0.6267,-0.6474,0.999420
0.8400,0.6267,-0.5612,0.999238
0.8400,0.6267,-0.4684,0.998834
0.8400,0.6267,-0.3701,0.998146
0.8400,0.6267,-0.2675,0.996727
0.8400,0.6267,-0.1618,0.992896
0.8400,0.6267,-0.0541,0.974295
0.8400,0.6267,0.0541,0.416640
0.8400,0.6267,0.1618,0.656774
0.8400,0.6267,0.2675,0.741402
0.8400,0.6267,0.3701,0.802449
0.8400,0.6267,0.4684,0.835177
0.8400,0.6267,0.5612,0.857781
0.8400,0.6267,0.6474,0.874950
0.8400,0.6267,0.7260,0.888400
0.8400,0.6267,0.7961,0.897835
0.8400,0.6267,0.8569,0.900462
0.8400,0.6267,0.9076,0.911374
0.8400,0.6267,0.9477,0.911484
0.8400,0.6267,0.9766,0.921063
0.8400,0.6267,0.9941,0.916860
0.8400,0.6267,1.0000,0.919474
0.8400,0.6800,-1.0000,0.999055
0.8400,0.6800,-0.9941,0.999166
0.8400,0.6800,-0.9766,0.999213
0.8400,0.6800,-0.9477,0.999599
0.8400,0.6800,-0.9076,0.999698
0.8400,0.6800,-0.8569,1.000067
0.8400,0.6800,-0.7961,0.999790
0.8400,0.6800,-0.7260,0.999515
0.8400,0.6800,-0.6474,0.999604
0.8400,0.6800,-0.5612,0.999444
0.8400,0.6800,-0.4684,0.998949
0.8400,0.6800,-0.3701,0.997724
0.8400,0.6800,-0.2675,0.995713
0.8400,0.6800,-0.1618,0.991892
0.8400,0.6800,-0.0541,0.971807
0.8400,0.6800,0.0541,0.322170
0.8400,0.6800,0.1618,0.558147
0.8400,0.6800,0.2675,0.673643
0.8400,0.6800,0.3701,0.721889
0.8400,0.6800,0.4684,0.750979
0.8400,0.6800,0.5612,0.780836
0.8400,0.6800,0.6474,0.803239
0.8400,0.6800,0.7260,0.829967
0.8400,0.6800,0.7961,0.852271
0.8400,0.6800,0.8569,0.862391
0.8400,0.6800,0.9076,0.861352
0.8400,0.6800,0.9477,0.895257
0.8400,0.6800,0.9766,0.908796
0.8400,0.6800,0.9941,0.910438
0.8400,0.6800,1.0000,0.914340
0.8400,0.7333,-1.0000,0.998030
0.8400,0.7333,-0.9941,0.998060
0.8400,0.7333,-0.9766,0.999195
0.8400,0.7333,-0.9477,0.999611
0.8400,0.7333,-0.9076,0.999593
0.8400,0.7333,-0.8569,0.999548
0.8400,0.7333,-0.7961,0.999646
0.8400,0.7333,-0.7260,0.999800
0.8400,0.7333,-0.6474,0.999494
0.8400,0.7333,-0.5612,0.998753
0.8400,0.7333,-0.4684,0.997678
0.8400,0.7333,-0.3701,0.996638
0.8400,0.7333,-0.2675,0.994336
0.8400,0.7333,-0.1618,0.989178
0.8400,0.7333,-0.0541,0.960838
0.8400,0.7333,0.0541,0.195355
0.8400,0.7333,0.1618,0.328390
0.8400,0.7333,0.2675,0.506672
0.8400,0.7333,0.3701,0.573424
0.8400,0.7333,0.4684,0.622121
0.8400,0.7333,0.5612,0.659085
0.8400,0.7333,0.6474,0.687907
0.8400,0.7333,0.7260,0.688433
0.8400,0.7333,0.7961,0.705016
0.8400,0.7333,0.8569,0.740932
0.8400,0.7333,0.9076,0.729688
0.8400,0.7333,0.9477,0.734862
0.8400,0.7333,0.9766,0.714039
0.8400,0.7333,0.9941,0.740651
0.8400,0.7333,1.0000,0.802577
0.8400,0.7867,-1.0000,0.994851
0.8400,0.7867,-0.9941,0.995170
0.8400,0.7867,-0.9766,0.997751
0.8400,0.7867,-0.9477,0.997460
0.8400,0.7867,-0.9076,0.997696
0.8400,0.7867,-0.8569,0.997658
0.8400,0.7867,-0.7961,0.998518
0.8400,0.7867,-0.7260,0.997207
0.8400,0.7867,-0.6474,0.996573
0.8400,0.7867,-0.5612,0.997634
0.8400,0.7867,-0.4684,0.994978
0.8400,0.7867,-0.3701,0.993428
0.8400,0.7867,-0.2675,0.988547
0.8400,0.7867,-0.1618,0.979513
0.8400,0.7867,-0.0541,0.934984
0.8400,0.7867,0.0541,0.074781
0.8400,0.7867,0.1618,0.173514
0.8400,0.7867,0.2675,0.236028
0.8400,0.7867,0.3701,0.240703
0.8400,0.7867,0.4684,0.330756
0.8400,0.7867,0.5612,0.363795
0.8400,0.7867,0.6474,0.390356
0.8400,0.7867,0.7260,0.353578
0.8400,0.7867,0.7961,0.435414
0.8400,0.7867,0.8569,0.449271
0.8400,0.7867,0.9076,0.398348
0.8400,0.7867,0.9477,0.465430
0.8400,0.7867,0.9766,0.467967
0.8400,0.7867,0.9941,0.599774
0.8400,0.7867,1.0000,0.647629
0.8400,0.8400,-1.0000,1.027213
0.8400,0.8400,-0.9941,1.028870
0.8400,0.8400,-0.9766,1.022990
0.8400,0.8400,-0.9477,1.020307
0.8400,0.8400,-0.9076,1.024317
0.8400,0.8400,-0.8569,1.014636
0.8400,0.8400,-0.7961,1.015420
0.8400,0.8400,-0.7260,1.006867
0.8400,0.8400,-0.6474,1.003730
0.8400,0.8400,-0.5612,1.004783
0.8400,0.8400,-0.4684,1.009398
0.8400,0.8400,-0.3701,1.005680
0.8400,0.8400,-0.2675,1.000067
0.8400,0.8400,-0.1618,1.003466
0.8400,0.8400,-0.0541,1.002787
0.8400,0.8400,0.0541,1.003334
0.8400,0.8400,0.1618,1.001621
0.8400,0.8400,0.2675,1.005856
0.8400,0.8400,0.3701,1.002521
0.8400,0.8400,0.4684,1.003860
0.8400,0.8400,0.5612,1.003280
0.8400,0.8400,0.6474,1.001079
0.8400,0.8400,0.7260,1.004303
0.8400,0.8400,0.7961,1.010995
0.8400,0.8400,0.8569,1.009776
0.8400,0.8400,0.9076,1.013618
0.8400,0.8400,0.9477,1.013955
0.8400,0.8400,0.9766,1.021222
0.8400,0.8400,0.9941,1.023099
0.8400,0.8400,1.0000,1.026652
0.8933,0.2000,-1.0000,0.950164
0.8933,0.2000,-0.9941,0.955624
0.8933,0.2000,-0.9766,0.973721
0.8933,0.2000,-0.9477,0.974025
0.8933,0.2000,-0.9076,0.970056
0.8933,0.2000,-0.8569,0.982024
0.8933,0.2000,-0.7961,0.979276
0.8933,0.2000,-0.7260,0.978087
0.8933,0.2000,-0.6474,0.981343
0.8933,0.2000,-0.5612,0.983845
0.8933,0.2000,-0.4684,0.985845
0.8933,0.2000,-0.3701,0.988850
0.8933,0.2000,-0.2675,0.986938
0.8933,0.2000,-0.1618,0.983410
0.8933,0.2000,-0.0541,0.967081
0.8933,0.2000,0.0541,0.669956
0.8933,0.2000,0.1618,0.793267
0.8933,0.2000,0.2675,0.853843
0.8933,0.2000,0.3701,0.843354
0.8933,0.2000,0.4684,0.878022
0.8933,0.2000,0.5612,0.812490
0.8933,0.2000,0.6474,0.783673
0.8933,0.2000,0.7260,0.818961
0.8933,0.2000,0.7961,0.807448
0.8933,0.2000,0.8569,0.815475
0.8933,0.2000,0.9076,0.878179
0.8933,0.2000,0.9477,0.778369
0.8933,0.2000,0.9766,0.766346
0.8933,0.2000,0.9941,0.693081
0.8933,0.2000,1.0000,0.771378
0.8933,0.2533,-1.0000,0.990943
0.8933,0.2533,-0.9941,0.989793
0.8933,0.2533,-0.9766,0.992991
0.8933,0.2533,-0.9477,0.992878
0.8933,0.2533,-0.9076,0.994586
0.8933,0.2533,-0.8569,0.997764
0.8933,0.2533,-0.7961,0.994890
0.8933,0.2533,-0.7260,0.997049
0.8933,0.2533,-0.6474,0.995668
0.8933,0.2533,-0.5612,0.995891
0.8933,0.2533,-0.4684,0.997149
0.8933,0.2533,-0.3701,0.993595
0.8933,0.2533,-0.2675,0.990214
0.8933,0.2533,-0.1618,0.988726
0.8933,0.2533,-0.0541,0.969424
0.8933,0.2533,0.0541,0.664272
0.8933,0.2533,0.1618,0.834858
0.8933,0.2533,0.2675,0.876099
0.8933,0.2533,0.3701,0.904543
0.8933,0.2533,0.4684,0.909287
0.8933,0.2533,0.5612,0.925337
0.8933,0.2533,0.6474,0.921992
0.8933,0.2533,0.7260,0.935156
0.8933,0.2533,0.7961,0.946160
0.8933,0.2533,0.8569,0.931342
0.8933,0.2533,0.9076,0.920752
0.8933,0.2533,0.9477,0.932461
0.8933,0.2533,0.9766,0.920519
0.8933,0.2533,0.9941,0.915024
0.8933,0.2533,1.0000,0.926836
0.8933,0.3067,-1.0000,0.995869
0.8933,0.3067,-0.9941,0.997832
0.8933,0.3067,-0.9766,0.997820
0.8933,0.3067,-0.9477,0.998156
0.8933,0.3067,-0.9076,0.997647
0.8933,0.3067,-0.8569,0.997446
0.8933,0.3067,-0.7961,0.998552
0.8933,0.3067,-0.7260,0.997150
0.8933,0.3067,-0.6474,0.997925
0.8933,0.3067,-0.5612,0.997473
0.8933,0.3067,-0.4684,0.996739
0.8933,0.3067,-0.3701,0.996291
0.8933,0.3067,-0.2675,0.994561
0.8933,0.3067,-0.1618,0.990958
0.8933,0.3067,-0.0541,0.970886
0.8933,0.3067,0.0541,0.675665
0.8933,0.3067,0.1618,0.841224
0.8933,0.3067,0.2675,0.894821
0.8933,0.3067,0.3701,0.922073
0.8933,0.3067,0.4684,0.934128
0.8933,0.3067,0.5612,0.937753
0.8933,0.3067,0.6474,0.934563
0.8933,0.3067,0.7260,0.952803
0.8933,0.3067,0.7961,0.957955
0.8933,0.3067,0.8569,0.957114
0.8933,0.3067,0.9076,0.958343
0.8933,0.3067,0.9477,0.956506
0.8933,0.3067,0.9766,0.961558
0.8933,0.3067,0.9941,0.953391
0.8933,0.3067,1.0000,0.934014
0.8933,0.3600,-1.0000,0.998028
0.8933,0.3600,-0.9941,0.997514
0.8933,0.3600,-0.9766,0.998247
0.8933,0.3600,-0.9477,0.998336
0.8933,0.3600,-0.9076,0.997979
0.8933,0.3600,-0.8569,0.998721
0.8933,0.3600,-0.7961,0.998729
0.8933,0.3600,-0.7260,0.998209
0.8933,0.3600,-0.6474,0.998078
0.8933,0.3600,-0.5612,0.997652
0.8933,0.3600,-0.4684,0.997192
0.8933,0.3600,-0.3701,0.996543
0.8933,0.3600,-0.2675,0.994808
0.8933,0.3600,-0.1618,0.990931
0.8933,0.3600,-0.0541,0.971331
0.8933,0.3600,0.0541,0.668467
0.8933,0.3600,0.1618,0.838124
0.8933,0.3600,0.2675,0.890361
0.8933,0.3600,0.3701,0.913402
0.8933,0.3600,0.4684,0.932669
0.8933,0.3600,0.5612,0.942059
0.8933,0.3600,0.6474,0.946234
0.8933,0.3600,0.7260,0.945302
0.8933,0.3600,0.7961,0.953267
0.8933,0.3600,0.8569,0.955802
0.8933,0.3600,0.9076,0.955606
0.8933,0.3600,0.9477,0.957909
0.8933,0.3600,0.9766,0.961183
0.8933,0.3600,0.9941,0.963649
0.8933,0.3600,1.0000,0.969371
0.8933,0.4133,-1.0000,0.998123
0.8933,0.4133,-0.9941,0.998208
0.8933,0.4133,-0.9766,0.998667
0.8933,0.4133,-0.9477,0.998890
0.8933,0.4133,-0.9076,0.999001
0.8933,0.4133,-0.8569,0.998878
0.8933,0.4133,-0.7961,0.998492
0.8933,0.4133,-0.7260,0.998638
0.8933,0.4133,-0.6474,0.998339
0.8933,0.4133,-0.5612,0.997819
0.8933,0.4133,-0.4684,0.997460
0.8933,0.4133,-0.3701,0.996966
0.8933,0.4133,-0.2675,0.995356
0.8933,0.4133,-0.1618,0.991925
0.8933,0.4133,-0.0541,0.973882
0.8933,0.4133,0.0541,0.661351
0.8933,0.4133,0.1618,0.831485
0.8933,0.4133,0.2675,0.880706
0.8933,0.4133,0.3701,0.910917
0.8933,0.4133,0.4684,0.924239
0.8933,0.4133,0.5612,0.933703
0.8933,0.4133,0.6474,0.941347
0.8933,0.4133,0.7260,0.948040
0.8933,0.4133,0.7961,0.952604
0.8933,0.4133,0.8569,0.952729
0.8933,0.4133,0.9076,0.955312
0.8933,0.4133,0.9477,0.959515
0.8933,0.4133,0.9766,0.962143
0.8933,0.4133,0.9941,0.964314
0.8933,0.4133,1.0000,0.964110
0.8933,0.4667,-1.0000,0.998412
0.8933,0.4667,-0.9941,0.998816
0.8933,0.4667,-0.9766,0.998898
0.8933,0.4667,-0.9477,0.999107
0.8933,0.4667,-0.9076,0.998871
0.8933,0.4667,-0.8569,0.998881
0.8933,0.4667,-0.7961,0.998873
0.8933,0.4667,-0.7260,0.998861
0.8933,0.4667,-0.6474,0.998411
0.8933,0.4667,-0.5612,0.998270
0.8933,0.4667,-0.4684,0.998025
0.8933,0.4667,-0.3701,0.996928
0.8933,0.4667,-0.2675,0.995570
0.8933,0.4667,-0.1618,0.991726
0.8933,0.4667,-0.0541,0.974714
0.8933,0.4667,0.0541,0.635111
0.8933,0.4667,0.1618,0.811095
0.8933,0.4667,0.2675,0.858135
0.8933,0.4667,0.3701,0.893551
0.8933,0.4667,0.4684,0.908161
0.8933,0.4667,0.5612,0.918046
0.8933,0.4667,0.6474,0.922434
0.8933,0.4667,0.7260,0.933789
0.8933,0.4667,0.7961,0.940488
0.8933,0.4667,0.8569,0.943801
0.8933,0.4667,0.9076,0.948556
0.8933,0.4667,0.9477,0.952136
0.8933,0.4667,0.9766,0.953753
0.8933,0.4667,0.9941,0.960657
0.8933,0.4667,1.0000,0.965666
0.8933,0.5200,-1.0000,0.998722
0.8933,0.5200,-0.9941,0.998927
0.8933,0.5200,-0.9766,0.998979
0.8933,0.5200,-0.9477,0.999075
0.8933,0.5200,-0.9076,0.999222
0.8933,0.5200,-0.8569,0.999032
0.8933,0.5200,-0.7961,0.998998
0.8933,0.5200,-0.7260,0.998954
0.8933,0.5200,-0.6474,0.998699
0.8933,0.5200,-0.5612,0.998491
0.8933,0.5200,-0.4684,0.998255
0.8933,0.5200,-0.3701,0.997356
0.8933,0.5200,-0.2675,0.995892
0.8933,0.5200,-0.1618,0.992079
0.8933,0.5200,-0.0541,0.975340
0.8933,0.5200,0.0541,0.595061
0.8933,0.5200,0.1618,0.777782
0.8933,0.5200,0.2675,0.828465
0.8933,0.5200,0.3701,0.847723
0.8933,0.5200,0.4684,0.857065
0.8933,0.5200,0.5612,0.878128
0.8933,0.5200,0.6474,0.888141
0.8933,0.5200,0.7260,0.900056
0.8933,0.5200,0.7961,0.908407
0.8933,0.5200,0.8569,0.920507
0.8933,0.5200,0.9076,0.937236
0.8933,0.5200,0.9477,0.938010
0.8933,0.5200,0.9766,0.941684
0.8933,0.5200,0.9941,0.954069
0.8933,0.5200,1.0000,0.957488
0.8933,0.5733,-1.0000,0.998896
0.8933,0.5733,-0.9941,0.998789
0.8933,0.5733,-0.9766,0.999116
0.8933,0.5733,-0.9477,0.999135
0.8933,0.5733,-0.9076,0.999153
0.8933,0.5733,-0.8569,0.999188
0.8933,0.5733,-0.7961,0.999204
0.8933,0.5733,-0.7260,0.999156
0.8933,0.5733,-0.6474,0.998786
0.8933,0.5733,-0.5612,0.998615
0.8933,0.5733,-0.4684,0.998230
0.8933,0.5733,-0.3701,0.997295
0.8933,0.5733,-0.2675,0.995937
0.8933,0.5733,-0.1618,0.992002
0.8933,0.5733,-0.0541,0.972756
0.8933,0.5733,0.0541,0.497192
0.8933,0.5733,0.1618,0.689126
0.8933,0.5733,0.2675,0.790623
0.8933,0.5733,0.3701,0.837165
0.8933,0.5733,0.4684,0.876591
0.8933,0.5733,0.5612,0.894950
0.8933,0.5733,0.6474,0.896161
0.8933,0.5733,0.7260,0.907162
0.8933,0.5733,0.7961,0.914992
0.8933,0.5733,0.8569,0.922245
0.8933,0.5733,0.9076,0.916116
0.8933,0.5733,0.9477,0.925647
0.8933,0.5733,0.9766,0.933698
0.8933,0.5733,0.9941,0.942531
0.8933,0.5733,1.0000,0.949972
0.8933,0.6267,-1.0000,0.998842
0.8933,0.6267,-0.9941,0.999056
0.8933,0.6267,-0.9766,0.999291
0.8933,0.6267,-0.9477,0.999136
0.8933,0.6267,-0.9076,0.999280
0.8933,0.6267,-0.8569,0.999408
0.8933,0.6267,-0.7961,0.999239
0.8933,0.6267,-0.7260,0.999160
0.8933,0.6267,-0.6474,0.998635
0.8933,0.6267,-0.5612,0.998471
0.8933,0.6267,-0.4684,0.998071
0.8933,0.6267,-0.3701,0.997324
0.8933,0.6267,-0.2675,0.995308
0.8933,0.6267,-0.1618,0.991214
0.8933,0.6267,-0.0541,0.970411
0.8933,0.6267,0.0541,0.472365
0.8933,0.6267,0.1618,0.675676
0.8933,0.6267,0.2675,0.776477
0.8933,0.6267,0.3701,0.818217
0.8933,0.6267,0.4684,0.842501
0.8933,0.6267,0.5612,0.870933
0.8933,0.6267,0.6474,0.886189
0.8933,0.6267,0.7260,0.903720
0.8933,0.6267,0.7961,0.912197
0.8933,0.6267,0.8569,0.919056
0.8933,0.6267,0.9076,0.923427
0.8933,0.6267,0.9477,0.919853
0.8933,0.6267,0.9766,0.928474
0.8933,0.6267,0.9941,0.923777
0.8933,0.6267,1.0000,0.930630
0.8933,0.6800,-1.0000,0.998794
0.8933,0.6800,-0.9941,0.999130
0.8933,0.6800,-0.9766,0.998833
0.8933,0.6800,-0.9477,0.999066
0.8933,0.6800,-0.9076,0.999168
0.8933,0.6800,-0.8569,0.999216
0.8933,0.6800,-0.7961,0.998950
0.8933,0.6800,-0.7260,0.998860
0.8933,0.6800,-0.6474,0.998753
0.8933,0.6800,-0.5612,0.998388
0.8933,0.6800,-0.4684,0.997875
0.8933,0.6800,-0.3701,0.996578
0.8933,0.6800,-0.2675,0.994410
0.8933,0.6800,-0.1618,0.989860
0.8933,0.6800,-0.0541,0.966706
0.8933,0.6800,0.0541,0.432783
0.8933,0.6800,0.1618,0.651670
0.8933,0.6800,0.2675,0.723363
0.8933,0.6800,0.3701,0.746302
0.8933,0.6800,0.4684,0.773315
0.8933,0.6800,0.5612,0.801846
0.8933,0.6800,0.6474,0.822862
0.8933,0.6800,0.7260,0.857265
0.8933,0.6800,0.7961,0.882145
0.8933,0.6800,0.8569,0.896489
0.8933,0.6800,0.9076,0.907729
0.8933,0.6800,0.9477,0.907975
0.8933,0.6800,0.9766,0.916803
0.8933,0.6800,0.9941,0.927280
0.8933,0.6800,1.0000,0.927819
0.8933,0.7333,-1.0000,0.998163
0.8933,0.7333,-0.9941,0.998368
0.8933,0.7333,-0.9766,0.998798
0.8933,0.7333,-0.9477,0.999085
0.8933,0.7333,-0.9076,0.999205
0.8933,0.7333,-0.8569,0.998739
0.8933,0.7333,-0.7961,0.999034
0.8933,0.7333,-0.7260,0.998813
0.8933,0.7333,-0.6474,0.998328
0.8933,0.7333,-0.5612,0.998017
0.8933,0.7333,-0.4684,0.997121
0.8933,0.7333,-0.3701,0.995420
0.8933,0.7333,-0.2675,0.993128
0.8933,0.7333,-0.1618,0.988112
0.8933,0.7333,-0.0541,0.961540
0.8933,0.7333,0.0541,0.311426
0.8933,0.7333,0.1618,0.498426
0.8933,0.7333,0.2675,0.634799
0.8933,0.7333,0.3701,0.697037
0.8933,0.7333,0.4684,0.739796
0.8933,0.7333,0.5612,0.755521
0.8933,0.7333,0.6474,0.779798
0.8933,0.7333,0.7260,0.769201
0.8933,0.7333,0.7961,0.785937
0.8933,0.7333,0.8569,0.825810
0.8933,0.7333,0.9076,0.834368
0.8933,0.7333,0.9477,0.868673
0.8933,0.7333,0.9766,0.872834
0.8933,0.7333,0.9941,0.904722
0.8933,0.7333,1.0000,0.915859
0.8933,0.7867,-1.0000,0.997035
0.8933,0.7867,-0.9941,0.997308
0.8933,0.7867,-0.9766,0.998209
0.8933,0.7867,-0.9477,0.998283
0.8933,0.7867,-0.9076,0.998100
0.8933,0.7867,-0.8569,0.998266
0.8933,0.7867,-0.7961,0.998636
0.8933,0.7867,-0.7260,0.997765
0.8933,0.7867,-0.6474,0.997009
0.8933,0.7867,-0.5612,0.996812
0.8933,0.7867,-0.4684,0.995620
0.8933,0.7867,-0.3701,0.994018
