alpha,beta,rho,fitted_exponent
0.5200,0.2533,0.2675,0.087859
0.5200,0.2533,0.3701,0.046901
0.5200,0.2533,0.4684,0.042304
0.5200,0.2533,0.5612,0.036300
0.5200,0.2533,0.6474,0.120924
0.5200,0.2533,0.7260,0.033525
0.5200,0.2533,0.7961,0.032391
0.5200,0.2533,0.8569,0.030248
0.5200,0.2533,0.9076,0.029110
0.5200,0.2533,0.9477,0.029278
0.5200,0.2533,0.9766,0.027182
0.5200,0.2533,0.9941,0.025217
0.5200,0.2533,1.0000,0.025022
0.5200,0.3067,-1.0000,0.008719
0.5200,0.3067,-0.9941,0.008728
0.5200,0.3067,-0.9766,0.272566
0.5200,0.3067,-0.9477,0.391029
0.5200,0.3067,-0.9076,0.342328
0.5200,0.3067,-0.8569,0.591824
0.5200,0.3067,-0.7961,0.701526
0.5200,0.3067,-0.7260,0.767830
0.5200,0.3067,-0.6474,0.844038
0.5200,0.3067,-0.5612,0.900521
0.5200,0.3067,-0.4684,0.918070
0.5200,0.3067,-0.3701,0.914227
0.5200,0.3067,-0.2675,0.897110
0.5200,0.3067,-0.1618,0.868528
0.5200,0.3067,-0.0541,0.710884
0.5200,0.3067,0.0541,0.089140
0.5200,0.3067,0.1618,0.129755
0.5200,0.3067,0.2675,0.124717
0.5200,0.3067,0.3701,0.026523
0.5200,0.3067,0.4684,0.024954
0.5200,0.3067,0.5612,0.094038
0.5200,0.3067,0.6474,0.023303
0.5200,0.3067,0.7260,0.020726
0.5200,0.3067,0.7961,0.020710
0.5200,0.3067,0.8569,0.020860
0.5200,0.3067,0.9076,0.017936
0.5200,0.3067,0.9477,0.017550
0.5200,0.3067,0.9766,0.017491
0.5200,0.3067,0.9941,0.016743
0.5200,0.3067,1.0000,0.015610
0.5200,0.3600,-1.0000,0.601302
0.5200,0.3600,-0.9941,0.668795
0.5200,0.3600,-0.9766,0.779017
0.5200,0.3600,-0.9477,0.815164
0.5200,0.3600,-0.9076,0.871022
0.5200,0.3600,-0.8569,0.903499
0.5200,0.3600,-0.7961,0.923769
0.5200,0.3600,-0.7260,0.930089
0.5200,0.3600,-0.6474,0.940836
0.5200,0.3600,-0.5612,0.938923
0.5200,0.3600,-0.4684,0.937817
0.5200,0.3600,-0.3701,0.925530
0.5200,0.3600,-0.2675,0.902226
0.5200,0.3600,-0.1618,0.847514
0.5200,0.3600,-0.0541,0.667256
0.5200,0.3600,0.0541,0.026662
0.5200,0.3600,0.1618,0.013061
0.5200,0.3600,0.2675,0.043903
0.5200,0.3600,0.3701,0.012404
0.5200,0.3600,0.4684,0.012215
0.5200,0.3600,0.5612,0.011853
0.5200,0.3600,0.6474,0.012103
0.5200,0.3600,0.7260,0.010961
0.5200,0.3600,0.7961,0.010389
0.5200,0.3600,0.8569,0.010903
0.5200,0.3600,0.9076,0.010181
0.5200,0.3600,0.9477,0.009926
0.5200,0.3600,0.9766,0.009770
0.5200,0.3600,0.9941,0.009634
0.5200,0.3600,1.0000,0.009232
0.5200,0.4133,-1.0000,0.920037
0.5200,0.4133,-0.9941,0.940953
0.5200,0.4133,-0.9766,0.945051
0.5200,0.4133,-0.9477,0.948950
0.5200,0.4133,-0.9076,0.957776
0.5200,0.4133,-0.8569,0.960020
0.5200,0.4133,-0.7961,0.957568
0.5200,0.4133,-0.7260,0.954118
0.5200,0.4133,-0.6474,0.948976
0.5200,0.4133,-0.5612,0.943235
0.5200,0.4133,-0.4684,0.932088
0.5200,0.4133,-0.3701,0.913779
0.5200,0.4133,-0.2675,0.882913
0.5200,0.4133,-0.1618,0.822136
0.5200,0.4133,-0.0541,0.618513
0.5200,0.4133,0.0541,0.007531
0.5200,0.4133,0.1618,0.007431
0.5200,0.4133,0.2675,0.007434
0.5200,0.4133,0.3701,0.007315
0.5200,0.4133,0.4684,0.007277
0.5200,0.4133,0.5612,0.007367
0.5200,0.4133,0.6474,0.007270
0.5200,0.4133,0.7260,0.007174
0.5200,0.4133,0.7961,0.007088
0.5200,0.4133,0.8569,0.007087
0.5200,0.4133,0.9076,0.006999
0.5200,0.4133,0.9477,0.006868
0.5200,0.4133,0.9766,0.006797
0.5200,0.4133,0.9941,0.006772
0.5200,0.4133,1.0000,0.006705
0.5200,0.4667,-1.0000,0.960365
0.5200,0.4667,-0.9941,0.961903
0.5200,0.4667,-0.9766,0.958777
0.5200,0.4667,-0.9477,0.960123
0.5200,0.4667,-0.9076,0.959095
0.5200,0.4667,-0.8569,0.956627
0.5200,0.4667,-0.7961,0.952959
0.5200,0.4667,-0.7260,0.947443
0.5200,0.4667,-0.6474,0.939259
0.5200,0.4667,-0.5612,0.929953
0.5200,0.4667,-0.4684,0.915623
0.5200,0.4667,-0.3701,0.892016
0.5200,0.4667,-0.2675,0.853040
0.5200,0.4667,-0.1618,0.779378
0.5200,0.4667,-0.0541,0.470509
0.5200,0.4667,0.0541,0.004877
0.5200,0.4667,0.1618,0.004849
0.5200,0.4667,0.2675,0.004851
0.5200,0.4667,0.3701,0.004828
0.5200,0.4667,0.4684,0.004774
0.5200,0.4667,0.5612,0.004726
0.5200,0.4667,0.6474,0.004690
0.5200,0.4667,0.7260,0.004640
0.5200,0.4667,0.7961,0.004572
0.5200,0.4667,0.8569,0.004490
0.5200,0.4667,0.9076,0.004435
0.5200,0.4667,0.9477,0.004373
0.5200,0.4667,0.9766,0.004290
0.5200,0.4667,0.9941,0.004199
0.5200,0.4667,1.0000,0.004117
0.5200,0.5200,-1.0000,0.602284
0.5200,0.5200,-0.9941,0.597336
0.5200,0.5200,-0.9766,0.593058
0.5200,0.5200,-0.9477,0.588876
0.5200,0.5200,-0.9076,0.585188
0.5200,0.5200,-0.8569,0.582835
0.5200,0.5200,-0.7961,0.579783
0.5200,0.5200,-0.7260,0.577782
0.5200,0.5200,-0.6474,0.575884
0.5200,0.5200,-0.5612,0.573946
0.5200,0.5200,-0.4684,0.572861
0.5200,0.5200,-0.3701,0.572188
0.5200,0.5200,-0.2675,0.571396
0.5200,0.5200,-0.1618,0.570883
0.5200,0.5200,-0.0541,0.570304
0.5200,0.5200,0.0541,0.570216
0.5200,0.5200,0.1618,0.570607
0.5200,0.5200,0.2675,0.571020
0.5200,0.5200,0.3701,0.571822
0.5200,0.5200,0.4684,0.572614
0.5200,0.5200,0.5612,0.573154
0.5200,0.5200,0.6474,0.574763
0.5200,0.5200,0.7260,0.575953
0.5200,0.5200,0.7961,0.577505
0.5200,0.5200,0.8569,0.579442
0.5200,0.5200,0.9076,0.581391
0.5200,0.5200,0.9477,0.584239
0.5200,0.5200,0.9766,0.586321
0.5200,0.5200,0.9941,0.587922
0.5200,0.5200,1.0000,0.591414
0.5733,0.2000,-1.0000,0.028774
0.5733,0.2000,-0.9941,0.029044
0.5733,0.2000,-0.9766,0.028756
0.5733,0.2000,-0.9477,0.028990
0.5733,0.2000,-0.9076,0.029192
0.5733,0.2000,-0.8569,0.030928
0.5733,0.2000,-0.7961,0.030891
0.5733,0.2000,-0.7260,0.033781
0.5733,0.2000,-0.6474,0.074291
0.5733,0.2000,-0.5612,0.052604
0.5733,0.2000,-0.4684,0.171786
0.5733,0.2000,-0.3701,0.275560
0.5733,0.2000,-0.2675,0.451679
0.5733,0.2000,-0.1618,0.652448
0.5733,0.2000,-0.0541,0.705071
0.5733,0.2000,0.0541,0.546334
0.5733,0.2000,0.1618,0.561733
0.5733,0.2000,0.2675,0.281518
0.5733,0.2000,0.3701,0.157635
0.5733,0.2000,0.4684,0.070715
0.5733,0.2000,0.5612,0.043589
0.5733,0.2000,0.6474,0.040492
0.5733,0.2000,0.7260,0.036914
0.5733,0.2000,0.7961,0.037191
0.5733,0.2000,0.8569,0.036148
0.5733,0.2000,0.9076,0.034866
0.5733,0.2000,0.9477,0.036505
0.5733,0.2000,0.9766,0.035855
0.5733,0.2000,0.9941,0.035951
0.5733,0.2000,1.0000,0.034181
0.5733,0.2533,-1.0000,0.023599
0.5733,0.2533,-0.9941,0.023428
0.5733,0.2533,-0.9766,0.024830
0.5733,0.2533,-0.9477,0.025721
0.5733,0.2533,-0.9076,0.024156
0.5733,0.2533,-0.8569,0.024969
0.5733,0.2533,-0.7961,0.025505
0.5733,0.2533,-0.7260,0.028470
0.5733,0.2533,-0.6474,0.070198
0.5733,0.2533,-0.5612,0.139962
0.5733,0.2533,-0.4684,0.192411
0.5733,0.2533,-0.3701,0.450843
0.5733,0.2533,-0.2675,0.612639
0.5733,0.2533,-0.1618,0.742973
0.5733,0.2533,-0.0541,0.695156
0.5733,0.2533,0.0541,0.420287
0.5733,0.2533,0.1618,0.412286
0.5733,0.2533,0.2675,0.236572
0.5733,0.2533,0.3701,0.079952
0.5733,0.2533,0.4684,0.123921
0.5733,0.2533,0.5612,0.046144
0.5733,0.2533,0.6474,0.043597
0.5733,0.2533,0.7260,0.043441
0.5733,0.2533,0.7961,0.041120
0.5733,0.2533,0.8569,0.040217
0.5733,0.2533,0.9076,0.038421
0.5733,0.2533,0.9477,0.038246
0.5733,0.2533,0.9766,0.037432
0.5733,0.2533,0.9941,0.035652
0.5733,0.2533,1.0000,0.034604
0.5733,0.3067,-1.0000,0.015952
0.5733,0.3067,-0.9941,0.015081
0.5733,0.3067,-0.9766,0.016256
0.5733,0.3067,-0.9477,0.014875
0.5733,0.3067,-0.9076,0.016333
0.5733,0.3067,-0.8569,0.018535
0.5733,0.3067,-0.7961,0.190890
0.5733,0.3067,-0.7260,0.274713
0.5733,0.3067,-0.6474,0.324959
0.5733,0.3067,-0.5612,0.572761
0.5733,0.3067,-0.4684,0.703322
0.5733,0.3067,-0.3701,0.778941
0.5733,0.3067,-0.2675,0.847574
0.5733,0.3067,-0.1618,0.851145
0.5733,0.3067,-0.0541,0.732036
0.5733,0.3067,0.0541,0.218358
0.5733,0.3067,0.1618,0.292323
0.5733,0.3067,0.2675,0.158945
0.5733,0.3067,0.3701,0.046855
0.5733,0.3067,0.4684,0.160174
0.5733,0.3067,0.5612,0.040474
0.5733,0.3067,0.6474,0.039077
0.5733,0.3067,0.7260,0.037170
0.5733,0.3067,0.7961,0.034763
0.5733,0.3067,0.8569,0.033544
0.5733,0.3067,0.9076,0.030033
0.5733,0.3067,0.9477,0.030905
0.5733,0.3067,0.9766,0.029238
0.5733,0.3067,0.9941,0.028543
0.5733,0.3067,1.0000,0.026959
0.5733,0.3600,-1.0000,0.223767
0.5733,0.3600,-0.9941,0.126401
0.5733,0.3600,-0.9766,0.317910
0.5733,0.3600,-0.9477,0.193401
0.5733,0.3600,-0.9076,0.365829
0.5733,0.3600,-0.8569,0.615051
0.5733,0.3600,-0.7961,0.748241
0.5733,0.3600,-0.7260,0.840833
0.5733,0.3600,-0.6474,0.860656
0.5733,0.3600,-0.5612,0.886175
0.5733,0.3600,-0.4684,0.919029
0.5733,0.3600,-0.3701,0.918485
0.5733,0.3600,-0.2675,0.902328
0.5733,0.3600,-0.1618,0.857895
0.5733,0.3600,-0.0541,0.690040
0.5733,0.3600,0.0541,0.089872
0.5733,0.3600,0.1618,0.126433
0.5733,0.3600,0.2675,0.174260
0.5733,0.3600,0.3701,0.072719
0.5733,0.3600,0.4684,0.083575
0.5733,0.3600,0.5612,0.024879
0.5733,0.3600,0.6474,0.022745
0.5733,0.3600,0.7260,0.023453
0.5733,0.3600,0.7961,0.022086
0.5733,0.3600,0.8569,0.020064
0.5733,0.3600,0.9076,0.020171
0.5733,0.3600,0.9477,0.019995
0.5733,0.3600,0.9766,0.019171
0.5733,0.3600,0.9941,0.017470
0.5733,0.3600,1.0000,0.017484
0.5733,0.4133,-1.0000,0.721854
0.5733,0.4133,-0.9941,0.802062
0.5733,0.4133,-0.9766,0.858643
0.5733,0.4133,-0.9477,0.897393
0.5733,0.4133,-0.9076,0.909701
0.5733,0.4133,-0.8569,0.920200
0.5733,0.4133,-0.7961,0.935279
0.5733,0.4133,-0.7260,0.944182
0.5733,0.4133,-0.6474,0.945951
0.5733,0.4133,-0.5612,0.943134
0.5733,0.4133,-0.4684,0.938253
0.5733,0.4133,-0.3701,0.922992
0.5733,0.4133,-0.2675,0.894309
0.5733,0.4133,-0.1618,0.837335
0.5733,0.4133,-0.0541,0.648532
0.5733,0.4133,0.0541,0.045426
0.5733,0.4133,0.1618,0.014871
0.5733,0.4133,0.2675,0.012735
0.5733,0.4133,0.3701,0.012886
0.5733,0.4133,0.4684,0.012689
0.5733,0.4133,0.5612,0.011976
0.5733,0.4133,0.6474,0.011873
0.5733,0.4133,0.7260,0.011836
0.5733,0.4133,0.7961,0.010834
0.5733,0.4133,0.8569,0.011381
0.5733,0.4133,0.9076,0.010950
0.5733,0.4133,0.9477,0.010837
0.5733,0.4133,0.9766,0.009733
0.5733,0.4133,0.9941,0.009337
0.5733,0.4133,1.0000,0.009348
0.5733,0.4667,-1.0000,0.945958
0.5733,0.4667,-0.9941,0.951070
0.5733,0.4667,-0.9766,0.957274
0.5733,0.4667,-0.9477,0.959207
0.5733,0.4667,-0.9076,0.957438
0.5733,0.4667,-0.8569,0.957348
0.5733,0.4667,-0.7961,0.957025
0.5733,0.4667,-0.7260,0.951453
0.5733,0.4667,-0.6474,0.945745
0.5733,0.4667,-0.5612,0.935427
0.5733,0.4667,-0.4684,0.924663
0.5733,0.4667,-0.3701,0.905167
0.5733,0.4667,-0.2675,0.873811
0.5733,0.4667,-0.1618,0.809475
0.5733,0.4667,-0.0541,0.606861
0.5733,0.4667,0.0541,0.007475
0.5733,0.4667,0.1618,0.007375
0.5733,0.4667,0.2675,0.007382
0.5733,0.4667,0.3701,0.007384
0.5733,0.4667,0.4684,0.007288
0.5733,0.4667,0.5612,0.007337
0.5733,0.4667,0.6474,0.007319
0.5733,0.4667,0.7260,0.007219
0.5733,0.4667,0.7961,0.007157
0.5733,0.4667,0.8569,0.007024
0.5733,0.4667,0.9076,0.007004
0.5733,0.4667,0.9477,0.006919
0.5733,0.4667,0.9766,0.006788
0.5733,0.4667,0.9941,0.006744
0.5733,0.4667,1.0000,0.006639
0.5733,0.5200,-1.0000,0.949410
0.5733,0.5200,-0.9941,0.948800
0.5733,0.5200,-0.9766,0.949114
0.5733,0.5200,-0.9477,0.947516
0.5733,0.5200,-0.9076,0.945373
0.5733,0.5200,-0.8569,0.941673
0.5733,0.5200,-0.7961,0.936247
0.5733,0.5200,-0.7260,0.928476
0.5733,0.5200,-0.6474,0.921838
0.5733,0.5200,-0.5612,0.907700
0.5733,0.5200,-0.4684,0.891774
0.5733,0.5200,-0.3701,0.862881
0.5733,0.5200,-0.2675,0.821328
0.5733,0.5200,-0.1618,0.738848
0.5733,0.5200,-0.0541,0.464510
0.5733,0.5200,0.0541,0.004426
0.5733,0.5200,0.1618,0.004357
0.5733,0.5200,0.2675,0.004334
0.5733,0.5200,0.3701,0.004292
0.5733,0.5200,0.4684,0.004254
0.5733,0.5200,0.5612,0.004194
0.5733,0.5200,0.6474,0.004147
0.5733,0.5200,0.7260,0.004065
0.5733,0.5200,0.7961,0.004039
0.5733,0.5200,0.8569,0.003958
0.5733,0.5200,0.9076,0.003848
0.5733,0.5200,0.9477,0.003785
0.5733,0.5200,0.9766,0.003697
0.5733,0.5200,0.9941,0.003603
0.5733,0.5200,1.0000,0.003499
0.5733,0.5733,-1.0000,0.685463
0.5733,0.5733,-0.9941,0.678908
0.5733,0.5733,-0.9766,0.674804
0.5733,0.5733,-0.9477,0.669971
0.5733,0.5733,-0.9076,0.665982
0.5733,0.5733,-0.8569,0.662445
0.5733,0.5733,-0.7961,0.659601
0.5733,0.5733,-0.7260,0.657025
0.5733,0.5733,-0.6474,0.654541
0.5733,0.5733,-0.5612,0.653074
0.5733,0.5733,-0.4684,0.650879
0.5733,0.5733,-0.3701,0.650572
0.5733,0.5733,-0.2675,0.649590
0.5733,0.5733,-0.1618,0.649324
0.5733,0.5733,-0.0541,0.648524
0.5733,0.5733,0.0541,0.648766
0.5733,0.5733,0.1618,0.649131
0.5733,0.5733,0.2675,0.648917
0.5733,0.5733,0.3701,0.650461
0.5733,0.5733,0.4684,0.651642
0.5733,0.5733,0.5612,0.652251
0.5733,0.5733,0.6474,0.653834
0.5733,0.5733,0.7260,0.655375
0.5733,0.5733,0.7961,0.657087
0.5733,0.5733,0.8569,0.659743
0.5733,0.5733,0.9076,0.662257
0.5733,0.5733,0.9477,0.666400
0.5733,0.5733,0.9766,0.668299
0.5733,0.5733,0.9941,0.672695
0.5733,0.5733,1.0000,0.676479
0.6267,0.2000,-1.0000,0.034154
0.6267,0.2000,-0.9941,0.034981
0.6267,0.2000,-0.9766,0.034744
0.6267,0.2000,-0.9477,0.033720
0.6267,0.2000,-0.9076,0.036204
0.6267,0.2000,-0.8569,0.036639
0.6267,0.2000,-0.7961,0.040090
0.6267,0.2000,-0.7260,0.046784
0.6267,0.2000,-0.6474,0.058799
0.6267,0.2000,-0.5612,0.092232
0.6267,0.2000,-0.4684,0.136565
0.6267,0.2000,-0.3701,0.281378
0.6267,0.2000,-0.2675,0.518370
0.6267,0.2000,-0.1618,0.660971
0.6267,0.2000,-0.0541,0.712613
0.6267,0.2000,0.0541,0.659851
0.6267,0.2000,0.1618,0.600182
0.6267,0.2000,0.2675,0.420822
0.6267,0.2000,0.3701,0.214683
0.6267,0.2000,0.4684,0.107112
0.6267,0.2000,0.5612,0.060089
0.6267,0.2000,0.6474,0.049400
0.6267,0.2000,0.7260,0.040175
0.6267,0.2000,0.7961,0.039006
0.6267,0.2000,0.8569,0.037654
0.6267,0.2000,0.9076,0.037882
0.6267,0.2000,0.9477,0.037900
0.6267,0.2000,0.9766,0.036670
0.6267,0.2000,0.9941,0.036920
0.6267,0.2000,1.0000,0.037338
0.6267,0.2533,-1.0000,0.030752
0.6267,0.2533,-0.9941,0.031558
0.6267,0.2533,-0.9766,0.031443
0.6267,0.2533,-0.9477,0.032471
0.6267,0.2533,-0.9076,0.031147
0.6267,0.2533,-0.8569,0.032653
0.6267,0.2533,-0.7961,0.032771
0.6267,0.2533,-0.7260,0.035082
0.6267,0.2533,-0.6474,0.043077
0.6267,0.2533,-0.5612,0.050871
0.6267,0.2533,-0.4684,0.174058
0.6267,0.2533,-0.3701,0.324511
0.6267,0.2533,-0.2675,0.536784
0.6267,0.2533,-0.1618,0.632226
0.6267,0.2533,-0.0541,0.685371
0.6267,0.2533,0.0541,0.570598
0.6267,0.2533,0.1618,0.603522
0.6267,0.2533,0.2675,0.340275
0.6267,0.2533,0.3701,0.192315
0.6267,0.2533,0.4684,0.072918
0.6267,0.2533,0.5612,0.049071
0.6267,0.2533,0.6474,0.044527
0.6267,0.2533,0.7260,0.043474
0.6267,0.2533,0.7961,0.042624
0.6267,0.2533,0.8569,0.042457
0.6267,0.2533,0.9076,0.041114
0.6267,0.2533,0.9477,0.039149
0.6267,0.2533,0.9766,0.042027
0.6267,0.2533,0.9941,0.040102
0.6267,0.2533,1.0000,0.039868
0.6267,0.3067,-1.0000,0.028703
0.6267,0.3067,-0.9941,0.026835
0.6267,0.3067,-0.9766,0.026567
0.6267,0.3067,-0.9477,0.028068
0.6267,0.3067,-0.9076,0.027805
0.6267,0.3067,-0.8569,0.029239
0.6267,0.3067,-0.7961,0.029181
0.6267,0.3067,-0.7260,0.029281
0.6267,0.3067,-0.6474,0.034665
0.6267,0.3067,-0.5612,0.099136
0.6267,0.3067,-0.4684,0.186548
0.6267,0.3067,-0.3701,0.359671
0.6267,0.3067,-0.2675,0.573940
0.6267,0.3067,-0.1618,0.718652
0.6267,0.3067,-0.0541,0.722357
0.6267,0.3067,0.0541,0.381607
0.6267,0.3067,0.1618,0.307040
0.6267,0.3067,0.2675,0.166295
0.6267,0.3067,0.3701,0.089705
0.6267,0.3067,0.4684,0.075049
0.6267,0.3067,0.5612,0.054672
0.6267,0.3067,0.6474,0.050499
0.6267,0.3067,0.7260,0.047718
0.6267,0.3067,0.7961,0.046004
0.6267,0.3067,0.8569,0.044020
0.6267,0.3067,0.9076,0.042662
0.6267,0.3067,0.9477,0.042566
0.6267,0.3067,0.9766,0.041232
0.6267,0.3067,0.9941,0.038992
0.6267,0.3067,1.0000,0.035999
0.6267,0.3600,-1.0000,0.016551
0.6267,0.3600,-0.9941,0.017036
0.6267,0.3600,-0.9766,0.016495
0.6267,0.3600,-0.9477,0.016128
0.6267,0.3600,-0.9076,0.016429
0.6267,0.3600,-0.8569,0.018045
0.6267,0.3600,-0.7961,0.113443
0.6267,0.3600,-0.7260,0.105640
0.6267,0.3600,-0.6474,0.382156
0.6267,0.3600,-0.5612,0.632718
0.6267,0.3600,-0.4684,0.763796
0.6267,0.3600,-0.3701,0.790659
0.6267,0.3600,-0.2675,0.839579
0.6267,0.3600,-0.1618,0.848377
0.6267,0.3600,-0.0541,0.723055
0.6267,0.3600,0.0541,0.247449
0.6267,0.3600,0.1618,0.229329
0.6267,0.3600,0.2675,0.184859
0.6267,0.3600,0.3701,0.181601
0.6267,0.3600,0.4684,0.042289
0.6267,0.3600,0.5612,0.038129
0.6267,0.3600,0.6474,0.037866
0.6267,0.3600,0.7260,0.037083
0.6267,0.3600,0.7961,0.035060
0.6267,0.3600,0.8569,0.030888
0.6267,0.3600,0.9076,0.029720
0.6267,0.3600,0.9477,0.029872
0.6267,0.3600,0.9766,0.029378
0.6267,0.3600,0.9941,0.029150
0.6267,0.3600,1.0000,0.028597
0.6267,0.4133,-1.0000,0.128975
0.6267,0.4133,-0.9941,0.205827
0.6267,0.4133,-0.9766,0.359500
0.6267,0.4133,-0.9477,0.473537
0.6267,0.4133,-0.9076,0.623948
0.6267,0.4133,-0.8569,0.744505
0.6267,0.4133,-0.7961,0.806657
0.6267,0.4133,-0.7260,0.860898
0.6267,0.4133,-0.6474,0.893739
0.6267,0.4133,-0.5612,0.919089
0.6267,0.4133,-0.4684,0.925739
0.6267,0.4133,-0.3701,0.916618
0.6267,0.4133,-0.2675,0.897202
0.6267,0.4133,-0.1618,0.853022
0.6267,0.4133,-0.0541,0.680206
0.6267,0.4133,0.0541,0.099183
0.6267,0.4133,0.1618,0.107786
0.6267,0.4133,0.2675,0.121850
0.6267,0.4133,0.3701,0.150047
0.6267,0.4133,0.4684,0.024402
0.6267,0.4133,0.5612,0.093460
0.6267,0.4133,0.6474,0.023319
0.6267,0.4133,0.7260,0.022692
0.6267,0.4133,0.7961,0.021906
0.6267,0.4133,0.8569,0.019959
0.6267,0.4133,0.9076,0.019187
0.6267,0.4133,0.9477,0.019316
0.6267,0.4133,0.9766,0.018478
0.6267,0.4133,0.9941,0.017715
0.6267,0.4133,1.0000,0.017632
0.6267,0.4667,-1.0000,0.884352
0.6267,0.4667,-0.9941,0.902807
0.6267,0.4667,-0.9766,0.916399
0.6267,0.4667,-0.9477,0.922226
0.6267,0.4667,-0.9076,0.937373
0.6267,0.4667,-0.8569,0.943889
0.6267,0.4667,-0.7961,0.949446
0.6267,0.4667,-0.7260,0.948853
0.6267,0.4667,-0.6474,0.948887
0.6267,0.4667,-0.5612,0.942722
0.6267,0.4667,-0.4684,0.931845
0.6267,0.4667,-0.3701,0.915236
0.6267,0.4667,-0.2675,0.889301
0.6267,0.4667,-0.1618,0.828549
0.6267,0.4667,-0.0541,0.641482
0.6267,0.4667,0.0541,0.020463
0.6267,0.4667,0.1618,0.050417
0.6267,0.4667,0.2675,0.043678
0.6267,0.4667,0.3701,0.055891
0.6267,0.4667,0.4684,0.066276
0.6267,0.4667,0.5612,0.012675
0.6267,0.4667,0.6474,0.012560
0.6267,0.4667,0.7260,0.011975
0.6267,0.4667,0.7961,0.011652
0.6267,0.4667,0.8569,0.011441
0.6267,0.4667,0.9076,0.010839
0.6267,0.4667,0.9477,0.010427
0.6267,0.4667,0.9766,0.010343
0.6267,0.4667,0.9941,0.009837
0.6267,0.4667,1.0000,0.009678
0.6267,0.5200,-1.0000,0.956835
0.6267,0.5200,-0.9941,0.959853
0.6267,0.5200,-0.9766,0.960949
0.6267,0.5200,-0.9477,0.960741
0.6267,0.5200,-0.9076,0.960961
0.6267,0.5200,-0.8569,0.957338
0.6267,0.5200,-0.7961,0.953896
0.6267,0.5200,-0.7260,0.948684
0.6267,0.5200,-0.6474,0.941820
0.6267,0.5200,-0.5612,0.933216
0.6267,0.5200,-0.4684,0.920354
0.6267,0.5200,-0.3701,0.900572
0.6267,0.5200,-0.2675,0.867315
0.6267,0.5200,-0.1618,0.801104
0.6267,0.5200,-0.0541,0.596402
0.6267,0.5200,0.0541,0.007481
0.6267,0.5200,0.1618,0.007386
0.6267,0.5200,0.2675,0.007622
0.6267,0.5200,0.3701,0.007433
0.6267,0.5200,0.4684,0.007426
0.6267,0.5200,0.5612,0.007416
0.6267,0.5200,0.6474,0.007267
0.6267,0.5200,0.7260,0.007207
0.6267,0.5200,0.7961,0.007080
0.6267,0.5200,0.8569,0.007002
0.6267,0.5200,0.9076,0.006896
0.6267,0.5200,0.9477,0.006837
0.6267,0.5200,0.9766,0.006728
0.6267,0.5200,0.9941,0.006654
0.6267,0.5200,1.0000,0.006546
0.6267,0.5733,-1.0000,0.940292
0.6267,0.5733,-0.9941,0.940375
0.6267,0.5733,-0.9766,0.939903
0.6267,0.5733,-0.9477,0.936574
0.6267,0.5733,-0.9076,0.934907
0.6267,0.5733,-0.8569,0.929560
0.6267,0.5733,-0.7961,0.923314
0.6267,0.5733,-0.7260,0.915188
0.6267,0.5733,-0.6474,0.905759
0.6267,0.5733,-0.5612,0.891173
0.6267,0.5733,-0.4684,0.871055
0.6267,0.5733,-0.3701,0.840075
0.6267,0.5733,-0.2675,0.794366
0.6267,0.5733,-0.1618,0.705093
0.6267,0.5733,-0.0541,0.449854
0.6267,0.5733,0.0541,0.004079
0.6267,0.5733,0.1618,0.004025
0.6267,0.5733,0.2675,0.004025
0.6267,0.5733,0.3701,0.003993
0.6267,0.5733,0.4684,0.003946
0.6267,0.5733,0.5612,0.003883
0.6267,0.5733,0.6474,0.003820
0.6267,0.5733,0.7260,0.003770
0.6267,0.5733,0.7961,0.003702
0.6267,0.5733,0.8569,0.003593
0.6267,0.5733,0.9076,0.003551
0.6267,0.5733,0.9477,0.003461
0.6267,0.5733,0.9766,0.003343
0.6267,0.5733,0.9941,0.003246
0.6267,0.5733,1.0000,0.003131
0.6267,0.6267,-1.0000,0.782954
0.6267,0.6267,-0.9941,0.777188
0.6267,0.6267,-0.9766,0.769309
0.6267,0.6267,-0.9477,0.765628
0.6267,0.6267,-0.9076,0.760367
0.6267,0.6267,-0.8569,0.757133
0.6267,0.6267,-0.7961,0.752709
0.6267,0.6267,-0.7260,0.750561
0.6267,0.6267,-0.6474,0.747800
0.6267,0.6267,-0.5612,0.746078
0.6267,0.6267,-0.4684,0.743733
0.6267,0.6267,-0.3701,0.742849
0.6267,0.6267,-0.2675,0.741043
0.6267,0.6267,-0.1618,0.739788
0.6267,0.6267,-0.0541,0.738857
0.6267,0.6267,0.0541,0.739971
0.6267,0.6267,0.1618,0.740659
0.6267,0.6267,0.2675,0.741682
0.6267,0.6267,0.3701,0.742004
0.6267,0.6267,0.4684,0.742637
0.6267,0.6267,0.5612,0.744599
0.6267,0.6267,0.6474,0.746759
0.6267,0.6267,0.7260,0.749224
0.6267,0.6267,0.7961,0.751473
0.6267,0.6267,0.8569,0.755318
0.6267,0.6267,0.9076,0.759649
0.6267,0.6267,0.9477,0.762322
0.6267,0.6267,0.9766,0.766821
0.6267,0.6267,0.9941,0.771372
0.6267,0.6267,1.0000,0.776748
0.6800,0.2000,-1.0000,0.035872
0.6800,0.2000,-0.9941,0.036564
0.6800,0.2000,-0.9766,0.038278
0.6800,0.2000,-0.9477,0.037467
0.6800,0.2000,-0.9076,0.038966
0.6800,0.2000,-0.8569,0.039457
0.6800,0.2000,-0.7961,0.043986
0.6800,0.2000,-0.7260,0.049064
0.6800,0.2000,-0.6474,0.061201
