

alpha,beta,rho,fitted_exponent
0.6267,0.2533,-0.7961,0.603415
0.6267,0.2533,-0.7260,0.596153
0.6267,0.2533,-0.6474,0.584845
0.6267,0.2533,-0.5612,0.553073
0.6267,0.2533,-0.4684,0.496654
0.6267,0.2533,-0.3701,0.394725
0.6267,0.2533,-0.2675,0.260017
0.6267,0.2533,-0.1618,0.292671
0.6267,0.2533,-0.0541,0.573258
0.6267,0.2533,0.0541,0.433937
0.6267,0.2533,0.1618,0.319869
0.6267,0.2533,0.2675,0.390555
0.6267,0.2533,0.3701,0.471777
0.6267,0.2533,0.4684,0.509066
0.6267,0.2533,0.5612,0.538634
0.6267,0.2533,0.6474,0.555004
0.6267,0.2533,0.7260,0.567745
0.6267,0.2533,0.7961,0.577936
0.6267,0.2533,0.8569,0.586262
0.6267,0.2533,0.9076,0.593180
0.6267,0.2533,0.9477,0.599008
0.6267,0.2533,0.9766,0.603975
0.6267,0.2533,0.9941,0.608247
0.6267,0.2533,1.0000,0.611950
0.6267,0.3067,-1.0000,0.612990
0.6267,0.3067,-0.9941,0.610138
0.6267,0.3067,-0.9766,0.606755
0.6267,0.3067,-0.9477,0.602724
0.6267,0.3067,-0.9076,0.597889
0.6267,0.3067,-0.8569,0.592035
0.6267,0.3067,-0.7961,0.584863
0.6267,0.3067,-0.7260,0.574702
0.6267,0.3067,-0.6474,0.559853
0.6267,0.3067,-0.5612,0.525700
0.6267,0.3067,-0.4684,0.461461
0.6267,0.3067,-0.3701,0.336302
0.6267,0.3067,-0.2675,0.223654
0.6267,0.3067,-0.1618,0.252618
0.6267,0.3067,-0.0541,0.563471
0.6267,0.3067,0.0541,0.384721
0.6267,0.3067,0.1618,0.315323
0.6267,0.3067,0.2675,0.363327
0.6267,0.3067,0.3701,0.441353
0.6267,0.3067,0.4684,0.484445
0.6267,0.3067,0.5612,0.514143
0.6267,0.3067,0.6474,0.532623
0.6267,0.3067,0.7260,0.547159
0.6267,0.3067,0.7961,0.558879
0.6267,0.3067,0.8569,0.568515
0.6267,0.3067,0.9076,0.576562
0.6267,0.3067,0.9477,0.583369
0.6267,0.3067,0.9766,0.589189
0.6267,0.3067,0.9941,0.594208
0.6267,0.3067,1.0000,0.598568
0.6267,0.3600,-1.0000,0.592134
0.6267,0.3600,-0.9941,0.588347
0.6267,0.3600,-0.9766,0.583887
0.6267,0.3600,-0.9477,0.578613
0.6267,0.3600,-0.9076,0.572339
0.6267,0.3600,-0.8569,0.564811
0.6267,0.3600,-0.7961,0.555680
0.6267,0.3600,-0.7260,0.540362
0.6267,0.3600,-0.6474,0.509264
0.6267,0.3600,-0.5612,0.455996
0.6267,0.3600,-0.4684,0.382952
0.6267,0.3600,-0.3701,0.256357
0.6267,0.3600,-0.2675,0.155501
0.6267,0.3600,-0.1618,0.226534
0.6267,0.3600,-0.0541,0.514036
0.6267,0.3600,0.0541,0.331954
0.6267,0.3600,0.1618,0.288960
0.6267,0.3600,0.2675,0.339621
0.6267,0.3600,0.3701,0.408362
0.6267,0.3600,0.4684,0.446131
0.6267,0.3600,0.5612,0.478093
0.6267,0.3600,0.6474,0.499193
0.6267,0.3600,0.7260,0.516032
0.6267,0.3600,0.7961,0.529766
0.6267,0.3600,0.8569,0.541163
0.6267,0.3600,0.9076,0.550755
0.6267,0.3600,0.9477,0.558921
0.6267,0.3600,0.9766,0.565938
0.6267,0.3600,0.9941,0.572015
0.6267,0.3600,1.0000,0.577312
0.6267,0.4133,-1.0000,0.554853
0.6267,0.4133,-0.9941,0.549607
0.6267,0.4133,-0.9766,0.543494
0.6267,0.4133,-0.9477,0.536347
0.6267,0.4133,-0.9076,0.527946
0.6267,0.4133,-0.8569,0.514627
0.6267,0.4133,-0.7961,0.498866
0.6267,0.4133,-0.7260,0.472636
0.6267,0.4133,-0.6474,0.414123
0.6267,0.4133,-0.5612,0.336282
0.6267,0.4133,-0.4684,0.235421
0.6267,0.4133,-0.3701,0.132437
0.6267,0.4133,-0.2675,0.075560
0.6267,0.4133,-0.1618,0.223294
0.6267,0.4133,-0.0541,0.479939
0.6267,0.4133,0.0541,0.247948
0.6267,0.4133,0.1618,0.264678
0.6267,0.4133,0.2675,0.290606
0.6267,0.4133,0.3701,0.349555
0.6267,0.4133,0.4684,0.391776
0.6267,0.4133,0.5612,0.421910
0.6267,0.4133,0.6474,0.445940
0.6267,0.4133,0.7260,0.465543
0.6267,0.4133,0.7961,0.481820
0.6267,0.4133,0.8569,0.495530
0.6267,0.4133,0.9076,0.507212
0.6267,0.4133,0.9477,0.517259
0.6267,0.4133,0.9766,0.525968
0.6267,0.4133,0.9941,0.533565
0.6267,0.4133,1.0000,0.540226
0.6267,0.4667,-1.0000,0.480397
0.6267,0.4667,-0.9941,0.473018
0.6267,0.4667,-0.9766,0.461802
0.6267,0.4667,-0.9477,0.441811
0.6267,0.4667,-0.9076,0.423904
0.6267,0.4667,-0.8569,0.375519
0.6267,0.4667,-0.7961,0.318960
0.6267,0.4667,-0.7260,0.248130
0.6267,0.4667,-0.6474,0.174840
0.6267,0.4667,-0.5612,0.102882
0.6267,0.4667,-0.4684,0.038294
0.6267,0.4667,-0.3701,-0.007107
0.6267,0.4667,-0.2675,0.057563
0.6267,0.4667,-0.1618,0.325972
0.6267,0.4667,-0.0541,0.434866
0.6267,0.4667,0.0541,0.125078
0.6267,0.4667,0.1618,0.178381
0.6267,0.4667,0.2675,0.214461
0.6267,0.4667,0.3701,0.262511
0.6267,0.4667,0.4684,0.300244
0.6267,0.4667,0.5612,0.331086
0.6267,0.4667,0.6474,0.356780
0.6267,0.4667,0.7260,0.378504
0.6267,0.4667,0.7961,0.397091
0.6267,0.4667,0.8569,0.413145
0.6267,0.4667,0.9076,0.427119
0.6267,0.4667,0.9477,0.439361
0.6267,0.4667,0.9766,0.450139
0.6267,0.4667,0.9941,0.459666
0.6267,0.4667,1.0000,0.468113
0.6267,0.5200,-1.0000,0.118802
0.6267,0.5200,-0.9941,0.073922
0.6267,0.5200,-0.9766,0.033593
0.6267,0.5200,-0.9477,-0.007251
0.6267,0.5200,-0.9076,-0.034906
0.6267,0.5200,-0.8569,-0.058526
0.6267,0.5200,-0.7961,-0.067305
0.6267,0.5200,-0.7260,-0.062094
0.6267,0.5200,-0.6474,-0.050286
0.6267,0.5200,-0.5612,0.008074
0.6267,0.5200,-0.4684,0.102363
0.6267,0.5200,-0.3701,0.290245
0.6267,0.5200,-0.2675,0.491690
0.6267,0.5200,-0.1618,0.548382
0.6267,0.5200,-0.0541,0.364958
0.6267,0.5200,0.0541,0.109030
0.6267,0.5200,0.1618,0.141203
0.6267,0.5200,0.2675,0.170222
0.6267,0.5200,0.3701,0.195749
0.6267,0.5200,0.4684,0.218367
0.6267,0.5200,0.5612,0.238525
0.6267,0.5200,0.6474,0.256575
0.6267,0.5200,0.7260,0.272799
0.6267,0.5200,0.7961,0.287427
0.6267,0.5200,0.8569,0.300646
0.6267,0.5200,0.9076,0.312613
0.6267,0.5200,0.9477,0.323460
0.6267,0.5200,0.9766,0.333297
0.6267,0.5200,0.9941,0.342218
0.6267,0.5200,1.0000,0.350304
0.6267,0.5733,-1.0000,0.913382
0.6267,0.5733,-0.9941,0.908911
0.6267,0.5733,-0.9766,0.903745
0.6267,0.5733,-0.9477,0.897782
0.6267,0.5733,-0.9076,0.890893
0.6267,0.5733,-0.8569,0.882917
0.6267,0.5733,-0.7961,0.873652
0.6267,0.5733,-0.7260,0.862838
0.6267,0.5733,-0.6474,0.850135
0.6267,0.5733,-0.5612,0.835091
0.6267,0.5733,-0.4684,0.817090
0.6267,0.5733,-0.3701,0.795268
0.6267,0.5733,-0.2675,0.768370
0.6267,0.5733,-0.1618,0.734485
0.6267,0.5733,-0.0541,0.684791
0.6267,0.5733,0.0541,0.642801
0.6267,0.5733,0.1618,0.642293
0.6267,0.5733,0.2675,0.641762
0.6267,0.5733,0.3701,0.641210
0.6267,0.5733,0.4684,0.640640
0.6267,0.5733,0.5612,0.640053
0.6267,0.5733,0.6474,0.639453
0.6267,0.5733,0.7260,0.638842
0.6267,0.5733,0.7961,0.638220
0.6267,0.5733,0.8569,0.637591
0.6267,0.5733,0.9076,0.636956
0.6267,0.5733,0.9477,0.636316
0.6267,0.5733,0.9766,0.635672
0.6267,0.5733,0.9941,0.635027
0.6267,0.5733,1.0000,0.634382
0.6267,0.6267,-1.0000,0.994916
0.6267,0.6267,-0.9941,0.993458
0.6267,0.6267,-0.9766,0.992137
0.6267,0.6267,-0.9477,0.990959
0.6267,0.6267,-0.9076,0.989927
0.6267,0.6267,-0.8569,0.989045
0.6267,0.6267,-0.7961,0.988313
0.6267,0.6267,-0.7260,0.987730
0.6267,0.6267,-0.6474,0.987296
0.6267,0.6267,-0.5612,0.987007
0.6267,0.6267,-0.4684,0.986859
0.6267,0.6267,-0.3701,0.986847
0.6267,0.6267,-0.2675,0.986965
0.6267,0.6267,-0.1618,0.987207
0.6267,0.6267,-0.0541,0.987567
0.6267,0.6267,0.0541,0.988036
0.6267,0.6267,0.1618,0.988608
0.6267,0.6267,0.2675,0.989275
0.6267,0.6267,0.3701,0.990030
0.6267,0.6267,0.4684,0.990866
0.6267,0.6267,0.5612,0.991774
0.6267,0.6267,0.6474,0.992749
0.6267,0.6267,0.7260,0.993783
0.6267,0.6267,0.7961,0.994870
0.6267,0.6267,0.8569,0.996005
0.6267,0.6267,0.9076,0.997180
0.6267,0.6267,0.9477,0.998391
0.6267,0.6267,0.9766,0.999633
0.6267,0.6267,0.9941,1.000901
0.6267,0.6267,1.0000,1.002191
0.6800,0.2000,-1.0000,0.640001
0.6800,0.2000,-0.9941,0.638499
0.6800,0.2000,-0.9766,0.636693
0.6800,0.2000,-0.9477,0.634512
0.6800,0.2000,-0.9076,0.631861
0.6800,0.2000,-0.8569,0.628604
0.6800,0.2000,-0.7961,0.624551
0.6800,0.2000,-0.7260,0.619416
0.6800,0.2000,-0.6474,0.612187
0.6800,0.2000,-0.5612,0.596661
0.6800,0.2000,-0.4684,0.566058
0.6800,0.2000,-0.3701,0.471893
0.6800,0.2000,-0.2675,0.339183
0.6800,0.2000,-0.1618,0.319932
0.6800,0.2000,-0.0541,0.634018
0.6800,0.2000,0.0541,0.506218
0.6800,0.2000,0.1618,0.333807
0.6800,0.2000,0.2675,0.423770
0.6800,0.2000,0.3701,0.506325
0.6800,0.2000,0.4684,0.546840
0.6800,0.2000,0.5612,0.571285
0.6800,0.2000,0.6474,0.584346
0.6800,0.2000,0.7260,0.594359
0.6800,0.2000,0.7961,0.602281
0.6800,0.2000,0.8569,0.608696
0.6800,0.2000,0.9076,0.613990
0.6800,0.2000,0.9477,0.618424
0.6800,0.2000,0.9766,0.622186
0.6800,0.2000,0.9941,0.625410
0.6800,0.2000,1.0000,0.628197
0.6800,0.2533,-1.0000,0.633843
0.6800,0.2533,-0.9941,0.632020
0.6800,0.2533,-0.9766,0.629838
0.6800,0.2533,-0.9477,0.627214
0.6800,0.2533,-0.9076,0.624037
0.6800,0.2533,-0.8569,0.620151
0.6800,0.2533,-0.7961,0.615336
0.6800,0.2533,-0.7260,0.609264
0.6800,0.2533,-0.6474,0.599574
0.6800,0.2533,-0.5612,0.585873
0.6800,0.2533,-0.4684,0.541863
0.6800,0.2533,-0.3701,0.456895
0.6800,0.2533,-0.2675,0.319860
0.6800,0.2533,-0.1618,0.299032
0.6800,0.2533,-0.0541,0.599368
0.6800,0.2533,0.0541,0.496522
0.6800,0.2533,0.1618,0.340277
0.6800,0.2533,0.2675,0.413818
0.6800,0.2533,0.3701,0.492486
0.6800,0.2533,0.4684,0.532325
0.6800,0.2533,0.5612,0.558072
0.6800,0.2533,0.6474,0.572511
0.6800,0.2533,0.7260,0.583645
0.6800,0.2533,0.7961,0.592492
0.6800,0.2533,0.8569,0.599680
0.6800,0.2533,0.9076,0.605626
0.6800,0.2533,0.9477,0.610618
0.6800,0.2533,0.9766,0.614858
0.6800,0.2533,0.9941,0.618497
0.6800,0.2533,1.0000,0.621646
0.6800,0.3067,-1.0000,0.625006
0.6800,0.3067,-0.9941,0.622736
0.6800,0.3067,-0.9766,0.620034
0.6800,0.3067,-0.9477,0.616800
0.6800,0.3067,-0.9076,0.612903
0.6800,0.3067,-0.8569,0.608161
0.6800,0.3067,-0.7961,0.602316
0.6800,0.3067,-0.7260,0.594992
0.6800,0.3067,-0.6474,0.583669
0.6800,0.3067,-0.5612,0.553750
0.6800,0.3067,-0.4684,0.505599
0.6800,0.3067,-0.3701,0.415770
0.6800,0.3067,-0.2675,0.268408
0.6800,0.3067,-0.1618,0.289341
0.6800,0.3067,-0.0541,0.573120
0.6800,0.3067,0.0541,0.450453
0.6800,0.3067,0.1618,0.327710
0.6800,0.3067,0.2675,0.391950
0.6800,0.3067,0.3701,0.473764
0.6800,0.3067,0.4684,0.510810
0.6800,0.3067,0.5612,0.540210
0.6800,0.3067,0.6474,0.556370
0.6800,0.3067,0.7260,0.568934
0.6800,0.3067,0.7961,0.578974
0.6800,0.3067,0.8569,0.587169
0.6800,0.3067,0.9076,0.593973
0.6800,0.3067,0.9477,0.599701
0.6800,0.3067,0.9766,0.604578
0.6800,0.3067,0.9941,0.608770
0.6800,0.3067,1.0000,0.612402
0.6800,0.3600,-1.0000,0.611594
0.6800,0.3600,-0.9941,0.608680
0.6800,0.3600,-0.9766,0.605229
0.6800,0.3600,-0.9477,0.601124
0.6800,0.3600,-0.9076,0.596208
0.6800,0.3600,-0.8569,0.590264
0.6800,0.3600,-0.7961,0.582992
0.6800,0.3600,-0.7260,0.573842
0.6800,0.3600,-0.6474,0.557751
0.6800,0.3600,-0.5612,0.531821
0.6800,0.3600,-0.4684,0.463501
0.6800,0.3600,-0.3701,0.335874
0.6800,0.3600,-0.2675,0.214733
0.6800,0.3600,-0.1618,0.231133
0.6800,0.3600,-0.0541,0.551837
0.6800,0.3600,0.0541,0.386414
0.6800,0.3600,0.1618,0.304540
0.6800,0.3600,0.2675,0.369386
0.6800,0.3600,0.3701,0.442530
0.6800,0.3600,0.4684,0.485484
0.6800,0.3600,0.5612,0.515035
0.6800,0.3600,0.6474,0.533372
0.6800,0.3600,0.7260,0.547783
0.6800,0.3600,0.7961,0.559393
0.6800,0.3600,0.8569,0.568932
0.6800,0.3600,0.9076,0.576892
0.6800,0.3600,0.9477,0.583622
0.6800,0.3600,0.9766,0.589371
0.6800,0.3600,0.9941,0.594326
0.6800,0.3600,1.0000,0.598627
0.6800,0.4133,-1.0000,0.589656
0.6800,0.4133,-0.9941,0.585765
0.6800,0.4133,-0.9766,0.581194
0.6800,0.4133,-0.9477,0.575798
0.6800,0.4133,-0.9076,0.569388
0.6800,0.4133,-0.8569,0.561711
0.6800,0.4133,-0.7961,0.552412
0.6800,0.4133,-0.7260,0.536957
0.6800,0.4133,-0.6474,0.505990
0.6800,0.4133,-0.5612,0.457776
0.6800,0.4133,-0.4684,0.384226
0.6800,0.4133,-0.3701,0.256149
0.6800,0.4133,-0.2675,0.152543
0.6800,0.4133,-0.1618,0.230482
0.6800,0.4133,-0.0541,0.513075
0.6800,0.4133,0.0541,0.332902
0.6800,0.4133,0.1618,0.292507
0.6800,0.4133,0.2675,0.335814
0.6800,0.4133,0.3701,0.408039
0.6800,0.4133,0.4684,0.445749
0.6800,0.4133,0.5612,0.477652
0.6800,0.4133,0.6474,0.498703
0.6800,0.4133,0.7260,0.515497
0.6800,0.4133,0.7961,0.529190
0.6800,0.4133,0.8569,0.540548
0.6800,0.4133,0.9076,0.550103
0.6800,0.4133,0.9477,0.558233
0.6800,0.4133,0.9766,0.565216
0.6800,0.4133,0.9941,0.571260
0.6800,0.4133,1.0000,0.576525
0.6800,0.4667,-1.0000,0.549873
0.6800,0.4667,-0.9941,0.544454
0.6800,0.4667,-0.9766,0.538154
0.6800,0.4667,-0.9477,0.530803
0.6800,0.4667,-0.9076,0.522181
0.6800,0.4667,-0.8569,0.508693
0.6800,0.4667,-0.7961,0.492745
0.6800,0.4667,-0.7260,0.466967
0.6800,0.4667,-0.6474,0.408592
0.6800,0.4667,-0.5612,0.330398
0.6800,0.4667,-0.4684,0.230710
0.6800,0.4667,-0.3701,0.128373
0.6800,0.4667,-0.2675,0.075349
0.6800,0.4667,-0.1618,0.233802
0.6800,0.4667,-0.0541,0.468650
0.6800,0.4667,0.0541,0.236672
0.6800,0.4667,0.1618,0.245514
0.6800,0.4667,0.2675,0.289564
0.6800,0.4667,0.3701,0.346076
0.6800,0.4667,0.4684,0.388276
0.6800,0.4667,0.5612,0.418465
0.6800,0.4667,0.6474,0.442562
0.6800,0.4667,0.7260,0.462233
0.6800,0.4667,0.7961,0.478576
0.6800,0.4667,0.8569,0.492345
0.6800,0.4667,0.9076,0.504079
0.6800,0.4667,0.9477,0.514171
0.6800,0.4667,0.9766,0.522919
0.6800,0.4667,0.9941,0.530548
0.6800,0.4667,1.0000,0.537235
0.6800,0.5200,-1.0000,0.467712
0.6800,0.5200,-0.9941,0.460053
0.6800,0.5200,-0.9766,0.445968
0.6800,0.5200,-0.9477,0.424029
0.6800,0.5200,-0.9076,0.391163
0.6800,0.5200,-0.8569,0.345307
0.6800,0.5200,-0.7961,0.287555
0.6800,0.5200,-0.7260,0.223106
0.6800,0.5200,-0.6474,0.149364
0.6800,0.5200,-0.5612,0.073774
0.6800,0.5200,-0.4684,0.013919
0.6800,0.5200,-0.3701,-0.018093
0.6800,0.5200,-0.2675,0.059568
0.6800,0.5200,-0.1618,0.328214
0.6800,0.5200,-0.0541,0.421457
0.6800,0.5200,0.0541,0.115147
0.6800,0.5200,0.1618,0.162027
0.6800,0.5200,0.2675,0.203652
0.6800,0.5200,0.3701,0.251131
0.6800,0.5200,0.4684,0.288593
0.6800,0.5200,0.5612,0.319364
0.6800,0.5200,0.6474,0.345101
0.6800,0.5200,0.7260,0.366934
0.6800,0.5200,0.7961,0.385664
0.6800,0.5200,0.8569,0.401878
0.6800,0.5200,0.9076,0.416019
0.6800,0.5200,0.9477,0.428425
0.6800,0.5200,0.9766,0.439362
0.6800,0.5200,0.9941,0.449040
0.6800,0.5200,1.0000,0.457626
0.6800,0.5733,-1.0000,-0.004830
0.6800,0.5733,-0.9941,-0.035992
0.6800,0.5733,-0.9766,-0.062471
0.6800,0.5733,-0.9477,-0.072950
0.6800,0.5733,-0.9076,-0.076853
0.6800,0.5733,-0.8569,-0.075082
0.6800,0.5733,-0.7961,-0.066483
0.6800,0.5733,-0.7260,-0.052137
0.6800,0.5733,-0.6474,0.002842
0.6800,0.5733,-0.5612,0.074695
0.6800,0.5733,-0.4684,0.197721
0.6800,0.5733,-0.3701,0.394639
0.6800,0.5733,-0.2675,0.552332
0.6800,0.5733,-0.1618,0.528447
0.6800,0.5733,-0.0541,0.330614
0.6800,0.5733,0.0541,0.102604
0.6800,0.5733,0.1618,0.130352
0.6800,0.5733,0.2675,0.155835
0.6800,0.5733,0.3701,0.178605
0.6800,0.5733,0.4684,0.199052
0.6800,0.5733,0.5612,0.217489
0.6800,0.5733,0.6474,0.234166
0.6800,0.5733,0.7260,0.249292
0.6800,0.5733,0.7961,0.263036
0.6800,0.5733,0.8569,0.275545
0.6800,0.5733,0.9076,0.286940
0.6800,0.5733,0.9477,0.297324
0.6800,0.5733,0.9766,0.306788
0.6800,0.5733,0.9941,0.315407
0.6800,0.5733,1.0000,0.323249
0.6800,0.6267,-1.0000,0.899955
0.6800,0.6267,-0.9941,0.895152
0.6800,0.6267,-0.9766,0.889627
0.6800,0.6267,-0.9477,0.883279
0.6800,0.6267,-0.9076,0.875980
0.6800,0.6267,-0.8569,0.867574
0.6800,0.6267,-0.7961,0.857862
0.6800,0.6267,-0.7260,0.846594
0.6800,0.6267,-0.6474,0.833446
0.6800,0.6267,-0.5612,0.817995
0.6800,0.6267,-0.4684,0.799667
0.6800,0.6267,-0.3701,0.777675
0.6800,0.6267,-0.2675,0.750897
0.6800,0.6267,-0.1618,0.717665
0.6800,0.6267,-0.0541,0.673138
0.6800,0.6267,0.0541,0.634296
0.6800,0.6267,0.1618,0.633889
0.6800,0.6267,0.2675,0.633457
0.6800,0.6267,0.3701,0.633002
0.6800,0.6267,0.4684,0.632526
0.6800,0.6267,0.5612,0.632032
0.6800,0.6267,0.6474,0.631521
0.6800,0.6267,0.7260,0.630995
0.6800,0.6267,0.7961,0.630458
0.6800,0.6267,0.8569,0.629909
0.6800,0.6267,0.9076,0.629351
0.6800,0.6267,0.9477,0.628786
0.6800,0.6267,0.9766,0.628215
0.6800,0.6267,0.9941,0.627639
0.6800,0.6267,1.0000,0.627060
0.6800,0.6800,-1.0000,0.991518
0.6800,0.6800,-0.9941,0.990071
0.6800,0.6800,-0.9766,0.988764
0.6800,0.6800,-0.9477,0.987603
0.6800,0.6800,-0.9076,0.986591
0.6800,0.6800,-0.8569,0.985732
0.6800,0.6800,-0.7961,0.985025
0.6800,0.6800,-0.7260,0.984471
0.6800,0.6800,-0.6474,0.984067
0.6800,0.6800,-0.5612,0.983810
0.6800,0.6800,-0.4684,0.983695
0.6800,0.6800,-0.3701,0.983719
0.6800,0.6800,-0.2675,0.983873
0.6800,0.6800,-0.1618,0.984153
0.6800,0.6800,-0.0541,0.984551
0.6800,0.6800,0.0541,0.985059
0.6800,0.6800,0.1618,0.985671
0.6800,0.6800,0.2675,0.986378
0.6800,0.6800,0.3701,0.987173
0.6800,0.6800,0.4684,0.988048
0.6800,0.6800,0.5612,0.988996
0.6800,0.6800,0.6474,0.990011
0.6800,0.6800,0.7260,0.991084
0.6800,0.6800,0.7961,0.992210
0.6800,0.6800,0.8569,0.993383
0.6800,0.6800,0.9076,0.994596
0.6800,0.6800,0.9477,0.995844
0.6800,0.6800,0.9766,0.997122
0.6800,0.6800,0.9941,0.998426
0.6800,0.6800,1.0000,0.999750
0.7333,0.2000,-1.0000,0.643955
0.7333,0.2000,-0.9941,0.642665
0.7333,0.2000,-0.9766,0.641111
0.7333,0.2000,-0.9477,0.639230
0.7333,0.2000,-0.9076,0.636939
0.7333,0.2000,-0.8569,0.634119
0.7333,0.2000,-0.7961,0.630600
0.7333,0.2000,-0.7260,0.626129
0.7333,0.2000,-0.6474,0.620182
0.7333,0.2000,-0.5612,0.606466
0.7333,0.2000,-0.4684,0.581241
0.7333,0.2000,-0.3701,0.495738
0.7333,0.2000,-0.2675,0.361545
0.7333,0.2000,-0.1618,0.317394
0.7333,0.2000,-0.0541,0.633460
0.7333,0.2000,0.0541,0.532315
0.7333,0.2000,0.1618,0.346910
0.7333,0.2000,0.2675,0.432607
0.7333,0.2000,0.3701,0.518028
0.7333,0.2000,0.4684,0.560537
0.7333,0.2000,0.5612,0.578106
0.7333,0.2000,0.6474,0.594123
0.7333,0.2000,0.7260,0.603126
0.7333,0.2000,0.7961,0.610221
0.7333,0.2000,0.8569,0.615950
0.7333,0.2000,0.9076,0.620665
0.7333,0.2000,0.9477,0.624607
0.7333,0.2000,0.9766,0.627945
0.7333,0.2000,0.9941,0.630803
0.7333,0.2000,1.0000,0.633271
0.7333,0.2533,-1.0000,0.639241
0.7333,0.2533,-0.9941,0.637700
0.7333,0.2533,-0.9766,0.635852
0.7333,0.2533,-0.9477,0.633624
0.7333,0.2533,-0.9076,0.630919
0.7333,0.2533,-0.8569,0.627602
0.7333,0.2533,-0.7961,0.623478
0.7333,0.2533,-0.7260,0.618261
0.7333,0.2533,-0.6474,0.611376
0.7333,0.2533,-0.5612,0.595339
0.7333,0.2533,-0.4684,0.561482
0.7333,0.2533,-0.3701,0.466836
0.7333,0.2533,-0.2675,0.340391
0.7333,0.2533,-0.1618,0.303018
0.7333,0.2533,-0.0541,0.636014
0.7333,0.2533,0.0541,0.488662
0.7333,0.2533,0.1618,0.345586
0.7333,0.2533,0.2675,0.421197
0.7333,0.2533,0.3701,0.507464
0.7333,0.2533,0.4684,0.547592
0.7333,0.2533,0.5612,0.571916
0.7333,0.2533,0.6474,0.584867
0.7333,0.2533,0.7260,0.594789
0.7333,0.2533,0.7961,0.602635
0.7333,0.2533,0.8569,0.608987
0.7333,0.2533,0.9076,0.614225
0.7333,0.2533,0.9477,0.618610
0.7333,0.2533,0.9766,0.622329
0.7333,0.2533,0.9941,0.625515
0.7333,0.2533,1.0000,0.628267
0.7333,0.3067,-1.0000,0.632745
0.7333,0.3067,-0.9941,0.630868
0.7333,0.3067,-0.9766,0.628625
0.7333,0.3067,-0.9477,0.625933
0.7333,0.3067,-0.9076,0.622678
0.7333,0.3067,-0.8569,0.618704
0.7333,0.3067,-0.7961,0.613785
0.7333,0.3067,-0.7260,0.607591
0.7333,0.3067,-0.6474,0.598258
0.7333,0.3067,-0.5612,0.583927
0.7333,0.3067,-0.4684,0.540669
0.7333,0.3067,-0.3701,0.453170
0.7333,0.3067,-0.2675,0.323761
0.7333,0.3067,-0.1618,0.290546
0.7333,0.3067,-0.0541,0.600427
0.7333,0.3067,0.0541,0.500595
0.7333,0.3067,0.1618,0.345617
0.7333,0.3067,0.2675,0.412652
0.7333,0.3067,0.3701,0.492850
0.7333,0.3067,0.4684,0.532586
0.7333,0.3067,0.5612,0.558258
0.7333,0.3067,0.6474,0.572632
0.7333,0.3067,0.7260,0.583711
0.7333,0.3067,0.7961,0.592510
0.7333,0.3067,0.8569,0.599657
0.7333,0.3067,0.9076,0.605566
0.7333,0.3067,0.9477,0.610525
0.7333,0.3067,0.9766,0.614736
0.7333,0.3067,0.9941,0.618348
0.7333,0.3067,1.0000,0.621471
0.7333,0.3600,-1.0000,0.623394
0.7333,0.3600,-0.9941,0.621047
0.7333,0.3600,-0.9766,0.618258
0.7333,0.3600,-0.9477,0.614926
0.7333,0.3600,-0.9076,0.610918
0.7333,0.3600,-0.8569,0.606048
0.7333,0.3600,-0.7961,0.600055
0.7333,0.3600,-0.7260,0.592556
0.7333,0.3600,-0.6474,0.581142
0.7333,0.3600,-0.5612,0.549304
0.7333,0.3600,-0.4684,0.503908
0.7333,0.3600,-0.3701,0.405983
0.7333,0.3600,-0.2675,0.266165
0.7333,0.3600,-0.1618,0.272427
0.7333,0.3600,-0.0541,0.571835
0.7333,0.3600,0.0541,0.442190
0.7333,0.3600,0.1618,0.336270
0.7333,0.3600,0.2675,0.394122
0.7333,0.3600,0.3701,0.473314
0.7333,0.3600,0.4684,0.510528
0.7333,0.3600,0.5612,0.539722
0.7333,0.3600,0.6474,0.555875
0.7333,0.3600,0.7260,0.568432
0.7333,0.3600,0.7961,0.578464
0.7333,0.3600,0.8569,0.586651
0.7333,0.3600,0.9076,0.593446
0.7333,0.3600,0.9477,0.599165
0.7333,0.3600,0.9766,0.604033
0.7333,0.3600,0.9941,0.608215
0.7333,0.3600,1.0000,0.611836
0.7333,0.4133,-1.0000,0.609131
0.7333,0.4133,-0.9941,0.606104
0.7333,0.4133,-0.9766,0.602527
0.7333,0.4133,-0.9477,0.598281
0.7333,0.4133,-0.9076,0.593204
0.7333,0.4133,-0.8569,0.587077
0.7333,0.4133,-0.7961,0.579593
0.7333,0.4133,-0.7260,0.570198
0.7333,0.4133,-0.6474,0.550205
0.7333,0.4133,-0.5612,0.527428
0.7333,0.4133,-0.4684,0.453329
0.7333,0.4133,-0.3701,0.336955
0.7333,0.4133,-0.2675,0.217063
0.7333,0.4133,-0.1618,0.224008
0.7333,0.4133,-0.0541,0.550120
0.7333,0.4133,0.0541,0.384829
0.7333,0.4133,0.1618,0.291108
0.7333,0.4133,0.2675,0.362213
0.7333,0.4133,0.3701,0.440860
0.7333,0.4133,0.4684,0.483840
0.7333,0.4133,0.5612,0.513445
0.7333,0.4133,0.6474,0.531853
0.7333,0.4133,0.7260,0.546324
0.7333,0.4133,0.7961,0.557984
0.7333,0.4133,0.8569,0.567563
0.7333,0.4133,0.9076,0.575557
0.7333,0.4133,0.9477,0.582315
