alpha,beta,rho,fitted_exponent
0.5200,0.2533,0.3701,0.756499
0.5200,0.2533,0.4684,0.738560
0.5200,0.2533,0.5612,0.719640
0.5200,0.2533,0.6474,0.697321
0.5200,0.2533,0.7260,0.674902
0.5200,0.2533,0.7961,0.652846
0.5200,0.2533,0.8569,0.631856
0.5200,0.2533,0.9076,0.612599
0.5200,0.2533,0.9477,0.593986
0.5200,0.2533,0.9766,0.578347
0.5200,0.2533,0.9941,0.563064
0.5200,0.2533,1.0000,0.547588
0.5200,0.3067,-1.0000,0.533419
0.5200,0.3067,-0.9941,0.544622
0.5200,0.3067,-0.9766,0.559264
0.5200,0.3067,-0.9477,0.575790
0.5200,0.3067,-0.9076,0.593349
0.5200,0.3067,-0.8569,0.612724
0.5200,0.3067,-0.7961,0.633744
0.5200,0.3067,-0.7260,0.654078
0.5200,0.3067,-0.6474,0.675290
0.5200,0.3067,-0.5612,0.698441
0.5200,0.3067,-0.4684,0.719918
0.5200,0.3067,-0.3701,0.733724
0.5200,0.3067,-0.2675,0.733488
0.5200,0.3067,-0.1618,0.695846
0.5200,0.3067,-0.0541,0.516875
0.5200,0.3067,0.0541,0.459767
0.5200,0.3067,0.1618,0.651886
0.5200,0.3067,0.2675,0.699064
0.5200,0.3067,0.3701,0.707752
0.5200,0.3067,0.4684,0.699323
0.5200,0.3067,0.5612,0.683204
0.5200,0.3067,0.6474,0.663486
0.5200,0.3067,0.7260,0.646737
0.5200,0.3067,0.7961,0.624800
0.5200,0.3067,0.8569,0.608848
0.5200,0.3067,0.9076,0.589087
0.5200,0.3067,0.9477,0.572018
0.5200,0.3067,0.9766,0.558228
0.5200,0.3067,0.9941,0.542958
0.5200,0.3067,1.0000,0.530723
0.5200,0.3600,-1.0000,0.489442
0.5200,0.3600,-0.9941,0.501166
0.5200,0.3600,-0.9766,0.513694
0.5200,0.3600,-0.9477,0.527555
0.5200,0.3600,-0.9076,0.540817
0.5200,0.3600,-0.8569,0.559603
0.5200,0.3600,-0.7961,0.576863
0.5200,0.3600,-0.7260,0.593579
0.5200,0.3600,-0.6474,0.609223
0.5200,0.3600,-0.5612,0.623443
0.5200,0.3600,-0.4684,0.636440
0.5200,0.3600,-0.3701,0.637476
0.5200,0.3600,-0.2675,0.618652
0.5200,0.3600,-0.1618,0.559902
0.5200,0.3600,-0.0541,0.361842
0.5200,0.3600,0.0541,0.323126
0.5200,0.3600,0.1618,0.517350
0.5200,0.3600,0.2675,0.581650
0.5200,0.3600,0.3701,0.601014
0.5200,0.3600,0.4684,0.600922
0.5200,0.3600,0.5612,0.593854
0.5200,0.3600,0.6474,0.580968
0.5200,0.3600,0.7260,0.566084
0.5200,0.3600,0.7961,0.539320
0.5200,0.3600,0.8569,0.516527
0.5200,0.3600,0.9076,0.489119
0.5200,0.3600,0.9477,0.460317
0.5200,0.3600,0.9766,0.423537
0.5200,0.3600,0.9941,0.390534
0.5200,0.3600,1.0000,0.365585
0.5200,0.4133,-1.0000,0.285480
0.5200,0.4133,-0.9941,0.309819
0.5200,0.4133,-0.9766,0.372291
0.5200,0.4133,-0.9477,0.473078
0.5200,0.4133,-0.9076,0.566925
0.5200,0.4133,-0.8569,0.673549
0.5200,0.4133,-0.7961,0.707949
0.5200,0.4133,-0.7260,0.754913
0.5200,0.4133,-0.6474,0.780418
0.5200,0.4133,-0.5612,0.792735
0.5200,0.4133,-0.4684,0.773964
0.5200,0.4133,-0.3701,0.754268
0.5200,0.4133,-0.2675,0.705173
0.5200,0.4133,-0.1618,0.621099
0.5200,0.4133,-0.0541,0.459714
0.5200,0.4133,0.0541,0.276392
0.5200,0.4133,0.1618,0.272425
0.5200,0.4133,0.2675,0.269569
0.5200,0.4133,0.3701,0.267089
0.5200,0.4133,0.4684,0.265277
0.5200,0.4133,0.5612,0.263147
0.5200,0.4133,0.6474,0.260373
0.5200,0.4133,0.7260,0.259594
0.5200,0.4133,0.7961,0.257518
0.5200,0.4133,0.8569,0.256989
0.5200,0.4133,0.9076,0.255061
0.5200,0.4133,0.9477,0.253865
0.5200,0.4133,0.9766,0.251083
0.5200,0.4133,0.9941,0.251480
0.5200,0.4133,1.0000,0.250328
0.5200,0.4667,-1.0000,0.871018
0.5200,0.4667,-0.9941,0.869976
0.5200,0.4667,-0.9766,0.866007
0.5200,0.4667,-0.9477,0.861246
0.5200,0.4667,-0.9076,0.853874
0.5200,0.4667,-0.8569,0.846520
0.5200,0.4667,-0.7961,0.837139
0.5200,0.4667,-0.7260,0.825239
0.5200,0.4667,-0.6474,0.807789
0.5200,0.4667,-0.5612,0.785124
0.5200,0.4667,-0.4684,0.757747
0.5200,0.4667,-0.3701,0.716810
0.5200,0.4667,-0.2675,0.659612
0.5200,0.4667,-0.1618,0.567980
0.5200,0.4667,-0.0541,0.366346
0.5200,0.4667,0.0541,0.200467
0.5200,0.4667,0.1618,0.199908
0.5200,0.4667,0.2675,0.197404
0.5200,0.4667,0.3701,0.196180
0.5200,0.4667,0.4684,0.193059
0.5200,0.4667,0.5612,0.191179
0.5200,0.4667,0.6474,0.189563
0.5200,0.4667,0.7260,0.186946
0.5200,0.4667,0.7961,0.184379
0.5200,0.4667,0.8569,0.181322
0.5200,0.4667,0.9076,0.180600
0.5200,0.4667,0.9477,0.178472
0.5200,0.4667,0.9766,0.176127
0.5200,0.4667,0.9941,0.172973
0.5200,0.4667,1.0000,0.170356
0.5200,0.5200,-1.0000,0.963380
0.5200,0.5200,-0.9941,0.960046
0.5200,0.5200,-0.9766,0.958631
0.5200,0.5200,-0.9477,0.956944
0.5200,0.5200,-0.9076,0.954757
0.5200,0.5200,-0.8569,0.952661
0.5200,0.5200,-0.7961,0.952510
0.5200,0.5200,-0.7260,0.950501
0.5200,0.5200,-0.6474,0.950323
0.5200,0.5200,-0.5612,0.949925
0.5200,0.5200,-0.4684,0.949031
0.5200,0.5200,-0.3701,0.949158
0.5200,0.5200,-0.2675,0.949272
0.5200,0.5200,-0.1618,0.949206
0.5200,0.5200,-0.0541,0.951003
0.5200,0.5200,0.0541,0.952607
0.5200,0.5200,0.1618,0.954344
0.5200,0.5200,0.2675,0.956559
0.5200,0.5200,0.3701,0.958570
0.5200,0.5200,0.4684,0.959963
0.5200,0.5200,0.5612,0.963572
0.5200,0.5200,0.6474,0.966407
0.5200,0.5200,0.7260,0.969161
0.5200,0.5200,0.7961,0.972278
0.5200,0.5200,0.8569,0.975485
0.5200,0.5200,0.9076,0.979285
0.5200,0.5200,0.9477,0.981085
0.5200,0.5200,0.9766,0.983766
0.5200,0.5200,0.9941,0.986770
0.5200,0.5200,1.0000,0.988649
0.5733,0.2000,-1.0000,0.567666
0.5733,0.2000,-0.9941,0.582967
0.5733,0.2000,-0.9766,0.597715
0.5733,0.2000,-0.9477,0.614350
0.5733,0.2000,-0.9076,0.636475
0.5733,0.2000,-0.8569,0.657464
0.5733,0.2000,-0.7961,0.683390
0.5733,0.2000,-0.7260,0.709510
0.5733,0.2000,-0.6474,0.733908
0.5733,0.2000,-0.5612,0.763640
0.5733,0.2000,-0.4684,0.793642
0.5733,0.2000,-0.3701,0.820553
0.5733,0.2000,-0.2675,0.841802
0.5733,0.2000,-0.1618,0.841974
0.5733,0.2000,-0.0541,0.739910
0.5733,0.2000,0.0541,0.663020
0.5733,0.2000,0.1618,0.802253
0.5733,0.2000,0.2675,0.815458
0.5733,0.2000,0.3701,0.802077
0.5733,0.2000,0.4684,0.779301
0.5733,0.2000,0.5612,0.753797
0.5733,0.2000,0.6474,0.726897
0.5733,0.2000,0.7260,0.702254
0.5733,0.2000,0.7961,0.677378
0.5733,0.2000,0.8569,0.654972
0.5733,0.2000,0.9076,0.633031
0.5733,0.2000,0.9477,0.612350
0.5733,0.2000,0.9766,0.598542
0.5733,0.2000,0.9941,0.582043
0.5733,0.2000,1.0000,0.566245
0.5733,0.2533,-1.0000,0.562262
0.5733,0.2533,-0.9941,0.578198
0.5733,0.2533,-0.9766,0.593791
0.5733,0.2533,-0.9477,0.610691
0.5733,0.2533,-0.9076,0.630342
0.5733,0.2533,-0.8569,0.651081
0.5733,0.2533,-0.7961,0.674113
0.5733,0.2533,-0.7260,0.699439
0.5733,0.2533,-0.6474,0.725653
0.5733,0.2533,-0.5612,0.753092
0.5733,0.2533,-0.4684,0.780959
0.5733,0.2533,-0.3701,0.805267
0.5733,0.2533,-0.2675,0.822702
0.5733,0.2533,-0.1618,0.814802
0.5733,0.2533,-0.0541,0.691865
0.5733,0.2533,0.0541,0.619111
0.5733,0.2533,0.1618,0.772154
0.5733,0.2533,0.2675,0.794288
0.5733,0.2533,0.3701,0.787673
0.5733,0.2533,0.4684,0.765660
0.5733,0.2533,0.5612,0.741876
0.5733,0.2533,0.6474,0.716696
0.5733,0.2533,0.7260,0.693783
0.5733,0.2533,0.7961,0.670136
0.5733,0.2533,0.8569,0.647790
0.5733,0.2533,0.9076,0.624945
0.5733,0.2533,0.9477,0.606325
0.5733,0.2533,0.9766,0.589241
0.5733,0.2533,0.9941,0.574874
0.5733,0.2533,1.0000,0.561050
0.5733,0.3067,-1.0000,0.550570
0.5733,0.3067,-0.9941,0.564788
0.5733,0.3067,-0.9766,0.582127
0.5733,0.3067,-0.9477,0.596921
0.5733,0.3067,-0.9076,0.618086
0.5733,0.3067,-0.8569,0.638078
0.5733,0.3067,-0.7961,0.661530
0.5733,0.3067,-0.7260,0.683743
0.5733,0.3067,-0.6474,0.707473
0.5733,0.3067,-0.5612,0.733782
0.5733,0.3067,-0.4684,0.759297
0.5733,0.3067,-0.3701,0.780187
0.5733,0.3067,-0.2675,0.789990
0.5733,0.3067,-0.1618,0.771622
0.5733,0.3067,-0.0541,0.620849
0.5733,0.3067,0.0541,0.558923
0.5733,0.3067,0.1618,0.731257
0.5733,0.3067,0.2675,0.763108
0.5733,0.3067,0.3701,0.759328
0.5733,0.3067,0.4684,0.743045
0.5733,0.3067,0.5612,0.723194
0.5733,0.3067,0.6474,0.700810
0.5733,0.3067,0.7260,0.678886
0.5733,0.3067,0.7961,0.655620
0.5733,0.3067,0.8569,0.633631
0.5733,0.3067,0.9076,0.614726
0.5733,0.3067,0.9477,0.594504
0.5733,0.3067,0.9766,0.580014
0.5733,0.3067,0.9941,0.563004
0.5733,0.3067,1.0000,0.552134
0.5733,0.3600,-1.0000,0.533347
0.5733,0.3600,-0.9941,0.545727
0.5733,0.3600,-0.9766,0.559258
0.5733,0.3600,-0.9477,0.575996
0.5733,0.3600,-0.9076,0.593394
0.5733,0.3600,-0.8569,0.612014
0.5733,0.3600,-0.7961,0.634939
0.5733,0.3600,-0.7260,0.656118
0.5733,0.3600,-0.6474,0.676455
0.5733,0.3600,-0.5612,0.700173
0.5733,0.3600,-0.4684,0.721515
0.5733,0.3600,-0.3701,0.735661
0.5733,0.3600,-0.2675,0.734398
0.5733,0.3600,-0.1618,0.697039
0.5733,0.3600,-0.0541,0.518700
0.5733,0.3600,0.0541,0.468384
0.5733,0.3600,0.1618,0.659231
0.5733,0.3600,0.2675,0.706386
0.5733,0.3600,0.3701,0.712672
0.5733,0.3600,0.4684,0.702186
0.5733,0.3600,0.5612,0.687828
0.5733,0.3600,0.6474,0.666337
0.5733,0.3600,0.7260,0.649242
0.5733,0.3600,0.7961,0.628866
0.5733,0.3600,0.8569,0.609033
0.5733,0.3600,0.9076,0.590585
0.5733,0.3600,0.9477,0.572762
0.5733,0.3600,0.9766,0.557723
0.5733,0.3600,0.9941,0.544330
0.5733,0.3600,1.0000,0.533086
0.5733,0.4133,-1.0000,0.471838
0.5733,0.4133,-0.9941,0.494531
0.5733,0.4133,-0.9766,0.508647
0.5733,0.4133,-0.9477,0.524104
0.5733,0.4133,-0.9076,0.538177
0.5733,0.4133,-0.8569,0.554940
0.5733,0.4133,-0.7961,0.571061
0.5733,0.4133,-0.7260,0.586788
0.5733,0.4133,-0.6474,0.604248
0.5733,0.4133,-0.5612,0.616368
0.5733,0.4133,-0.4684,0.624404
0.5733,0.4133,-0.3701,0.623155
0.5733,0.4133,-0.2675,0.600071
0.5733,0.4133,-0.1618,0.537534
0.5733,0.4133,-0.0541,0.344007
0.5733,0.4133,0.0541,0.304857
0.5733,0.4133,0.1618,0.482129
0.5733,0.4133,0.2675,0.532166
0.5733,0.4133,0.3701,0.538366
0.5733,0.4133,0.4684,0.527513
0.5733,0.4133,0.5612,0.503872
0.5733,0.4133,0.6474,0.459833
0.5733,0.4133,0.7260,0.417961
0.5733,0.4133,0.7961,0.379650
0.5733,0.4133,0.8569,0.359127
0.5733,0.4133,0.9076,0.332220
0.5733,0.4133,0.9477,0.314881
0.5733,0.4133,0.9766,0.304054
0.5733,0.4133,0.9941,0.295949
0.5733,0.4133,1.0000,0.288087
0.5733,0.4667,-1.0000,0.710005
0.5733,0.4667,-0.9941,0.752680
0.5733,0.4667,-0.9766,0.792462
0.5733,0.4667,-0.9477,0.829625
0.5733,0.4667,-0.9076,0.845421
0.5733,0.4667,-0.8569,0.847451
0.5733,0.4667,-0.7961,0.848157
0.5733,0.4667,-0.7260,0.846628
0.5733,0.4667,-0.6474,0.833989
0.5733,0.4667,-0.5612,0.815498
0.5733,0.4667,-0.4684,0.792855
0.5733,0.4667,-0.3701,0.758467
0.5733,0.4667,-0.2675,0.706178
0.5733,0.4667,-0.1618,0.621585
0.5733,0.4667,-0.0541,0.458791
0.5733,0.4667,0.0541,0.270779
0.5733,0.4667,0.1618,0.269812
0.5733,0.4667,0.2675,0.266901
0.5733,0.4667,0.3701,0.264528
0.5733,0.4667,0.4684,0.263140
0.5733,0.4667,0.5612,0.260507
0.5733,0.4667,0.6474,0.258700
0.5733,0.4667,0.7260,0.259267
0.5733,0.4667,0.7961,0.257709
0.5733,0.4667,0.8569,0.255196
0.5733,0.4667,0.9076,0.253382
0.5733,0.4667,0.9477,0.253636
0.5733,0.4667,0.9766,0.250788
0.5733,0.4667,0.9941,0.250692
0.5733,0.4667,1.0000,0.250564
0.5733,0.5200,-1.0000,0.868089
0.5733,0.5200,-0.9941,0.865478
0.5733,0.5200,-0.9766,0.860451
0.5733,0.5200,-0.9477,0.856326
0.5733,0.5200,-0.9076,0.849376
0.5733,0.5200,-0.8569,0.841422
0.5733,0.5200,-0.7961,0.830214
0.5733,0.5200,-0.7260,0.817650
0.5733,0.5200,-0.6474,0.801285
0.5733,0.5200,-0.5612,0.776328
0.5733,0.5200,-0.4684,0.748009
0.5733,0.5200,-0.3701,0.707373
0.5733,0.5200,-0.2675,0.648372
0.5733,0.5200,-0.1618,0.556605
0.5733,0.5200,-0.0541,0.369495
0.5733,0.5200,0.0541,0.198628
0.5733,0.5200,0.1618,0.197097
0.5733,0.5200,0.2675,0.196858
0.5733,0.5200,0.3701,0.193204
0.5733,0.5200,0.4684,0.192644
0.5733,0.5200,0.5612,0.189501
0.5733,0.5200,0.6474,0.187227
0.5733,0.5200,0.7260,0.184224
0.5733,0.5200,0.7961,0.183006
0.5733,0.5200,0.8569,0.179314
0.5733,0.5200,0.9076,0.177711
0.5733,0.5200,0.9477,0.175044
0.5733,0.5200,0.9766,0.172294
0.5733,0.5200,0.9941,0.169164
0.5733,0.5200,1.0000,0.165635
0.5733,0.5733,-1.0000,0.953275
0.5733,0.5733,-0.9941,0.950863
0.5733,0.5733,-0.9766,0.949066
0.5733,0.5733,-0.9477,0.947816
0.5733,0.5733,-0.9076,0.946926
0.5733,0.5733,-0.8569,0.946444
0.5733,0.5733,-0.7961,0.946054
0.5733,0.5733,-0.7260,0.946033
0.5733,0.5733,-0.6474,0.945835
0.5733,0.5733,-0.5612,0.945952
0.5733,0.5733,-0.4684,0.946363
0.5733,0.5733,-0.3701,0.947585
0.5733,0.5733,-0.2675,0.947786
0.5733,0.5733,-0.1618,0.949022
0.5733,0.5733,-0.0541,0.949713
0.5733,0.5733,0.0541,0.951387
0.5733,0.5733,0.1618,0.952704
0.5733,0.5733,0.2675,0.954476
0.5733,0.5733,0.3701,0.955635
0.5733,0.5733,0.4684,0.957418
0.5733,0.5733,0.5612,0.959478
0.5733,0.5733,0.6474,0.960800
0.5733,0.5733,0.7260,0.962696
0.5733,0.5733,0.7961,0.963974
0.5733,0.5733,0.8569,0.965760
0.5733,0.5733,0.9076,0.967709
0.5733,0.5733,0.9477,0.969808
0.5733,0.5733,0.9766,0.971404
0.5733,0.5733,0.9941,0.973355
0.5733,0.5733,1.0000,0.975740
0.6267,0.2000,-1.0000,0.571054
0.6267,0.2000,-0.9941,0.587126
0.6267,0.2000,-0.9766,0.602204
0.6267,0.2000,-0.9477,0.622973
0.6267,0.2000,-0.9076,0.642222
0.6267,0.2000,-0.8569,0.663570
0.6267,0.2000,-0.7961,0.689268
0.6267,0.2000,-0.7260,0.715369
0.6267,0.2000,-0.6474,0.743004
0.6267,0.2000,-0.5612,0.772035
0.6267,0.2000,-0.4684,0.803400
0.6267,0.2000,-0.3701,0.832338
0.6267,0.2000,-0.2675,0.856403
0.6267,0.2000,-0.1618,0.862959
0.6267,0.2000,-0.0541,0.778238
0.6267,0.2000,0.0541,0.705828
0.6267,0.2000,0.1618,0.825299
0.6267,0.2000,0.2675,0.832661
0.6267,0.2000,0.3701,0.815766
0.6267,0.2000,0.4684,0.790131
0.6267,0.2000,0.5612,0.763280
0.6267,0.2000,0.6474,0.733269
0.6267,0.2000,0.7260,0.709656
0.6267,0.2000,0.7961,0.683806
0.6267,0.2000,0.8569,0.660159
0.6267,0.2000,0.9076,0.637626
0.6267,0.2000,0.9477,0.619501
0.6267,0.2000,0.9766,0.601959
0.6267,0.2000,0.9941,0.585636
0.6267,0.2000,1.0000,0.570187
0.6267,0.2533,-1.0000,0.568668
0.6267,0.2533,-0.9941,0.584925
0.6267,0.2533,-0.9766,0.599855
0.6267,0.2533,-0.9477,0.617146
0.6267,0.2533,-0.9076,0.636383
0.6267,0.2533,-0.8569,0.658495
0.6267,0.2533,-0.7961,0.683016
0.6267,0.2533,-0.7260,0.710356
0.6267,0.2533,-0.6474,0.735111
0.6267,0.2533,-0.5612,0.763414
0.6267,0.2533,-0.4684,0.795285
0.6267,0.2533,-0.3701,0.822109
0.6267,0.2533,-0.2675,0.843359
0.6267,0.2533,-0.1618,0.842838
0.6267,0.2533,-0.0541,0.741457
0.6267,0.2533,0.0541,0.672180
0.6267,0.2533,0.1618,0.807351
0.6267,0.2533,0.2675,0.818966
0.6267,0.2533,0.3701,0.805341
0.6267,0.2533,0.4684,0.781365
0.6267,0.2533,0.5612,0.755123
0.6267,0.2533,0.6474,0.728728
0.6267,0.2533,0.7260,0.702226
0.6267,0.2533,0.7961,0.679116
0.6267,0.2533,0.8569,0.655830
0.6267,0.2533,0.9076,0.633424
0.6267,0.2533,0.9477,0.614031
0.6267,0.2533,0.9766,0.598961
0.6267,0.2533,0.9941,0.582128
0.6267,0.2533,1.0000,0.566130
0.6267,0.3067,-1.0000,0.561889
0.6267,0.3067,-0.9941,0.576002
0.6267,0.3067,-0.9766,0.592230
0.6267,0.3067,-0.9477,0.609772
0.6267,0.3067,-0.9076,0.631214
0.6267,0.3067,-0.8569,0.651192
0.6267,0.3067,-0.7961,0.675127
0.6267,0.3067,-0.7260,0.698420
0.6267,0.3067,-0.6474,0.725155
0.6267,0.3067,-0.5612,0.753353
0.6267,0.3067,-0.4684,0.781094
0.6267,0.3067,-0.3701,0.806377
0.6267,0.3067,-0.2675,0.821284
0.6267,0.3067,-0.1618,0.815453
0.6267,0.3067,-0.0541,0.690927
0.6267,0.3067,0.0541,0.625960
0.6267,0.3067,0.1618,0.778322
0.6267,0.3067,0.2675,0.799394
0.6267,0.3067,0.3701,0.788180
0.6267,0.3067,0.4684,0.768431
0.6267,0.3067,0.5612,0.744582
0.6267,0.3067,0.6474,0.719157
0.6267,0.3067,0.7260,0.693558
0.6267,0.3067,0.7961,0.670658
0.6267,0.3067,0.8569,0.647587
0.6267,0.3067,0.9076,0.627967
0.6267,0.3067,0.9477,0.608356
0.6267,0.3067,0.9766,0.590484
0.6267,0.3067,0.9941,0.576064
0.6267,0.3067,1.0000,0.560841
0.6267,0.3600,-1.0000,0.551592
0.6267,0.3600,-0.9941,0.566226
0.6267,0.3600,-0.9766,0.581477
0.6267,0.3600,-0.9477,0.597961
0.6267,0.3600,-0.9076,0.616532
0.6267,0.3600,-0.8569,0.639154
0.6267,0.3600,-0.7961,0.662575
0.6267,0.3600,-0.7260,0.684328
0.6267,0.3600,-0.6474,0.709188
0.6267,0.3600,-0.5612,0.733531
0.6267,0.3600,-0.4684,0.759893
0.6267,0.3600,-0.3701,0.780141
0.6267,0.3600,-0.2675,0.789216
0.6267,0.3600,-0.1618,0.770384
0.6267,0.3600,-0.0541,0.618500
0.6267,0.3600,0.0541,0.562745
0.6267,0.3600,0.1618,0.733581
0.6267,0.3600,0.2675,0.763645
0.6267,0.3600,0.3701,0.760880
0.6267,0.3600,0.4684,0.744280
0.6267,0.3600,0.5612,0.726059
0.6267,0.3600,0.6474,0.699909
0.6267,0.3600,0.7260,0.679496
0.6267,0.3600,0.7961,0.655815
0.6267,0.3600,0.8569,0.634687
0.6267,0.3600,0.9076,0.614425
0.6267,0.3600,0.9477,0.597659
0.6267,0.3600,0.9766,0.580037
0.6267,0.3600,0.9941,0.565119
0.6267,0.3600,1.0000,0.553307
0.6267,0.4133,-1.0000,0.531102
0.6267,0.4133,-0.9941,0.543526
0.6267,0.4133,-0.9766,0.559997
0.6267,0.4133,-0.9477,0.575141
0.6267,0.4133,-0.9076,0.592504
0.6267,0.4133,-0.8569,0.611405
0.6267,0.4133,-0.7961,0.633386
0.6267,0.4133,-0.7260,0.652663
0.6267,0.4133,-0.6474,0.674786
0.6267,0.4133,-0.5612,0.696596
0.6267,0.4133,-0.4684,0.714687
0.6267,0.4133,-0.3701,0.728911
0.6267,0.4133,-0.2675,0.728541
0.6267,0.4133,-0.1618,0.689876
0.6267,0.4133,-0.0541,0.509579
0.6267,0.4133,0.0541,0.464572
0.6267,0.4133,0.1618,0.655825
0.6267,0.4133,0.2675,0.703104
0.6267,0.4133,0.3701,0.709058
0.6267,0.4133,0.4684,0.700942
0.6267,0.4133,0.5612,0.683872
0.6267,0.4133,0.6474,0.666077
0.6267,0.4133,0.7260,0.645918
0.6267,0.4133,0.7961,0.625702
0.6267,0.4133,0.8569,0.605434
0.6267,0.4133,0.9076,0.588899
0.6267,0.4133,0.9477,0.570597
0.6267,0.4133,0.9766,0.556579
0.6267,0.4133,0.9941,0.541618
0.6267,0.4133,1.0000,0.528579
0.6267,0.4667,-1.0000,0.421664
0.6267,0.4667,-0.9941,0.459270
0.6267,0.4667,-0.9766,0.488119
0.6267,0.4667,-0.9477,0.510558
0.6267,0.4667,-0.9076,0.527290
0.6267,0.4667,-0.8569,0.540313
0.6267,0.4667,-0.7961,0.564011
0.6267,0.4667,-0.7260,0.576568
0.6267,0.4667,-0.6474,0.599480
0.6267,0.4667,-0.5612,0.619329
0.6267,0.4667,-0.4684,0.653076
0.6267,0.4667,-0.3701,0.662752
0.6267,0.4667,-0.2675,0.635843
0.6267,0.4667,-0.1618,0.569045
0.6267,0.4667,-0.0541,0.420516
0.6267,0.4667,0.0541,0.298420
0.6267,0.4667,0.1618,0.356127
0.6267,0.4667,0.2675,0.361782
0.6267,0.4667,0.3701,0.357413
0.6267,0.4667,0.4684,0.338590
0.6267,0.4667,0.5612,0.320699
0.6267,0.4667,0.6474,0.305341
0.6267,0.4667,0.7260,0.295277
0.6267,0.4667,0.7961,0.291513
0.6267,0.4667,0.8569,0.286400
0.6267,0.4667,0.9076,0.283948
0.6267,0.4667,0.9477,0.278557
0.6267,0.4667,0.9766,0.275345
0.6267,0.4667,0.9941,0.273908
0.6267,0.4667,1.0000,0.273331
0.6267,0.5200,-1.0000,0.872204
0.6267,0.5200,-0.9941,0.885452
0.6267,0.5200,-0.9766,0.884075
0.6267,0.5200,-0.9477,0.881369
0.6267,0.5200,-0.9076,0.877429
0.6267,0.5200,-0.8569,0.870601
0.6267,0.5200,-0.7961,0.863643
0.6267,0.5200,-0.7260,0.852252
0.6267,0.5200,-0.6474,0.839667
0.6267,0.5200,-0.5612,0.819544
0.6267,0.5200,-0.4684,0.794144
0.6267,0.5200,-0.3701,0.759831
0.6267,0.5200,-0.2675,0.705888
0.6267,0.5200,-0.1618,0.621516
0.6267,0.5200,-0.0541,0.456242
0.6267,0.5200,0.0541,0.269508
0.6267,0.5200,0.1618,0.266097
0.6267,0.5200,0.2675,0.264694
0.6267,0.5200,0.3701,0.262774
0.6267,0.5200,0.4684,0.261866
0.6267,0.5200,0.5612,0.259155
0.6267,0.5200,0.6474,0.257893
0.6267,0.5200,0.7260,0.257713
0.6267,0.5200,0.7961,0.255401
0.6267,0.5200,0.8569,0.253964
0.6267,0.5200,0.9076,0.251369
0.6267,0.5200,0.9477,0.251386
0.6267,0.5200,0.9766,0.249331
0.6267,0.5200,0.9941,0.250051
0.6267,0.5200,1.0000,0.247896
0.6267,0.5733,-1.0000,0.857701
0.6267,0.5733,-0.9941,0.855925
0.6267,0.5733,-0.9766,0.852023
0.6267,0.5733,-0.9477,0.847150
0.6267,0.5733,-0.9076,0.840378
0.6267,0.5733,-0.8569,0.831846
0.6267,0.5733,-0.7961,0.821688
0.6267,0.5733,-0.7260,0.806963
0.6267,0.5733,-0.6474,0.789153
0.6267,0.5733,-0.5612,0.767064
0.6267,0.5733,-0.4684,0.735127
0.6267,0.5733,-0.3701,0.693350
0.6267,0.5733,-0.2675,0.632322
0.6267,0.5733,-0.1618,0.540409
0.6267,0.5733,-0.0541,0.363488
0.6267,0.5733,0.0541,0.193455
0.6267,0.5733,0.1618,0.190275
0.6267,0.5733,0.2675,0.187922
0.6267,0.5733,0.3701,0.185923
0.6267,0.5733,0.4684,0.183843
0.6267,0.5733,0.5612,0.182089
0.6267,0.5733,0.6474,0.181413
0.6267,0.5733,0.7260,0.176695
0.6267,0.5733,0.7961,0.174582
0.6267,0.5733,0.8569,0.172100
0.6267,0.5733,0.9076,0.168056
0.6267,0.5733,0.9477,0.163725
0.6267,0.5733,0.9766,0.162747
0.6267,0.5733,0.9941,0.158487
0.6267,0.5733,1.0000,0.154963
0.6267,0.6267,-1.0000,0.949102
0.6267,0.6267,-0.9941,0.946724
0.6267,0.6267,-0.9766,0.944823
0.6267,0.6267,-0.9477,0.943456
0.6267,0.6267,-0.9076,0.942122
0.6267,0.6267,-0.8569,0.941307
0.6267,0.6267,-0.7961,0.940452
0.6267,0.6267,-0.7260,0.940407
0.6267,0.6267,-0.6474,0.940301
0.6267,0.6267,-0.5612,0.940128
0.6267,0.6267,-0.4684,0.941144
0.6267,0.6267,-0.3701,0.941509
0.6267,0.6267,-0.2675,0.942178
0.6267,0.6267,-0.1618,0.942902
0.6267,0.6267,-0.0541,0.944207
0.6267,0.6267,0.0541,0.945486
0.6267,0.6267,0.1618,0.946615
0.6267,0.6267,0.2675,0.947876
0.6267,0.6267,0.3701,0.949701
0.6267,0.6267,0.4684,0.951365
0.6267,0.6267,0.5612,0.952800
0.6267,0.6267,0.6474,0.954028
0.6267,0.6267,0.7260,0.956089
0.6267,0.6267,0.7961,0.958094
0.6267,0.6267,0.8569,0.960144
0.6267,0.6267,0.9076,0.961724
0.6267,0.6267,0.9477,0.964123
0.6267,0.6267,0.9766,0.966067
0.6267,0.6267,0.9941,0.968379
0.6267,0.6267,1.0000,0.970823
0.6800,0.2000,-1.0000,0.574610
0.6800,0.2000,-0.9941,0.589206
0.6800,0.2000,-0.9766,0.606136
0.6800,0.2000,-0.9477,0.624992
0.6800,0.2000,-0.9076,0.643664
0.6800,0.2000,-0.8569,0.666777
0.6800,0.2000,-0.7961,0.692960
0.6800,0.2000,-0.7260,0.720206
0.6800,0.2000,-0.6474,0.747196
0.6800,0.2000,-0.5612,0.777266
