alpha,beta,rho,fitted_exponent
0.6800,0.6800,-0.2675,0.941031
0.6800,0.6800,-0.1618,0.942329
0.6800,0.6800,-0.0541,0.943812
0.6800,0.6800,0.0541,0.944801
0.6800,0.6800,0.1618,0.946196
0.6800,0.6800,0.2675,0.947502
0.6800,0.6800,0.3701,0.949140
0.6800,0.6800,0.4684,0.951242
0.6800,0.6800,0.5612,0.952239
0.6800,0.6800,0.6474,0.953795
0.6800,0.6800,0.7260,0.955717
0.6800,0.6800,0.7961,0.957160
0.6800,0.6800,0.8569,0.959468
0.6800,0.6800,0.9076,0.961985
0.6800,0.6800,0.9477,0.963632
0.6800,0.6800,0.9766,0.965816
0.6800,0.6800,0.9941,0.968859
0.6800,0.6800,1.0000,0.971015
0.7333,0.2000,-1.0000,0.028300
0.7333,0.2000,-0.9941,0.027602
0.7333,0.2000,-0.9766,0.026726
0.7333,0.2000,-0.9477,0.031470
0.7333,0.2000,-0.9076,0.030298
0.7333,0.2000,-0.8569,0.029583
0.7333,0.2000,-0.7961,0.024881
0.7333,0.2000,-0.7260,0.028705
0.7333,0.2000,-0.6474,0.028032
0.7333,0.2000,-0.5612,0.029153
0.7333,0.2000,-0.4684,0.059772
0.7333,0.2000,-0.3701,0.145821
0.7333,0.2000,-0.2675,0.284475
0.7333,0.2000,-0.1618,0.635782
0.7333,0.2000,-0.0541,0.816909
0.7333,0.2000,0.0541,0.747622
0.7333,0.2000,0.1618,0.580297
0.7333,0.2000,0.2675,0.287016
0.7333,0.2000,0.3701,0.133551
0.7333,0.2000,0.4684,0.064917
0.7333,0.2000,0.5612,0.042565
0.7333,0.2000,0.6474,0.038381
0.7333,0.2000,0.7260,0.036507
0.7333,0.2000,0.7961,0.034946
0.7333,0.2000,0.8569,0.031781
0.7333,0.2000,0.9076,0.031672
0.7333,0.2000,0.9477,0.033927
0.7333,0.2000,0.9766,0.030658
0.7333,0.2000,0.9941,0.029873
0.7333,0.2000,1.0000,0.033010
0.7333,0.2533,-1.0000,0.027774
0.7333,0.2533,-0.9941,0.027044
0.7333,0.2533,-0.9766,0.029168
0.7333,0.2533,-0.9477,0.026589
0.7333,0.2533,-0.9076,0.028260
0.7333,0.2533,-0.8569,0.026337
0.7333,0.2533,-0.7961,0.029258
0.7333,0.2533,-0.7260,0.029621
0.7333,0.2533,-0.6474,0.026301
0.7333,0.2533,-0.5612,0.031776
0.7333,0.2533,-0.4684,0.056560
0.7333,0.2533,-0.3701,0.124315
0.7333,0.2533,-0.2675,0.286642
0.7333,0.2533,-0.1618,0.613560
0.7333,0.2533,-0.0541,0.795680
0.7333,0.2533,0.0541,0.726284
0.7333,0.2533,0.1618,0.589400
0.7333,0.2533,0.2675,0.294215
0.7333,0.2533,0.3701,0.136420
0.7333,0.2533,0.4684,0.064479
0.7333,0.2533,0.5612,0.044167
0.7333,0.2533,0.6474,0.041654
0.7333,0.2533,0.7260,0.035084
0.7333,0.2533,0.7961,0.037135
0.7333,0.2533,0.8569,0.030530
0.7333,0.2533,0.9076,0.030541
0.7333,0.2533,0.9477,0.034905
0.7333,0.2533,0.9766,0.034270
0.7333,0.2533,0.9941,0.027347
0.7333,0.2533,1.0000,0.030093
0.7333,0.3067,-1.0000,0.027483
0.7333,0.3067,-0.9941,0.024853
0.7333,0.3067,-0.9766,0.024488
0.7333,0.3067,-0.9477,0.025108
0.7333,0.3067,-0.9076,0.025188
0.7333,0.3067,-0.8569,0.022822
0.7333,0.3067,-0.7961,0.025339
0.7333,0.3067,-0.7260,0.025418
0.7333,0.3067,-0.6474,0.023706
0.7333,0.3067,-0.5612,0.027554
0.7333,0.3067,-0.4684,0.050017
0.7333,0.3067,-0.3701,0.124353
0.7333,0.3067,-0.2675,0.275844
0.7333,0.3067,-0.1618,0.627595
0.7333,0.3067,-0.0541,0.763493
0.7333,0.3067,0.0541,0.700051
0.7333,0.3067,0.1618,0.579363
0.7333,0.3067,0.2675,0.285118
0.7333,0.3067,0.3701,0.128757
0.7333,0.3067,0.4684,0.068003
0.7333,0.3067,0.5612,0.043966
0.7333,0.3067,0.6474,0.035938
0.7333,0.3067,0.7260,0.032566
0.7333,0.3067,0.7961,0.032808
0.7333,0.3067,0.8569,0.030542
0.7333,0.3067,0.9076,0.030024
0.7333,0.3067,0.9477,0.029583
0.7333,0.3067,0.9766,0.030090
0.7333,0.3067,0.9941,0.029617
0.7333,0.3067,1.0000,0.029859
0.7333,0.3600,-1.0000,0.024236
0.7333,0.3600,-0.9941,0.023912
0.7333,0.3600,-0.9766,0.023795
0.7333,0.3600,-0.9477,0.026118
0.7333,0.3600,-0.9076,0.022017
0.7333,0.3600,-0.8569,0.021275
0.7333,0.3600,-0.7961,0.022247
0.7333,0.3600,-0.7260,0.024255
0.7333,0.3600,-0.6474,0.022812
0.7333,0.3600,-0.5612,0.031599
0.7333,0.3600,-0.4684,0.045115
0.7333,0.3600,-0.3701,0.120333
0.7333,0.3600,-0.2675,0.278129
0.7333,0.3600,-0.1618,0.576021
0.7333,0.3600,-0.0541,0.720287
0.7333,0.3600,0.0541,0.657840
0.7333,0.3600,0.1618,0.558955
0.7333,0.3600,0.2675,0.273175
0.7333,0.3600,0.3701,0.128306
0.7333,0.3600,0.4684,0.064985
0.7333,0.3600,0.5612,0.042668
0.7333,0.3600,0.6474,0.033755
0.7333,0.3600,0.7260,0.035444
0.7333,0.3600,0.7961,0.033683
0.7333,0.3600,0.8569,0.028282
0.7333,0.3600,0.9076,0.028641
0.7333,0.3600,0.9477,0.026310
0.7333,0.3600,0.9766,0.025832
0.7333,0.3600,0.9941,0.027059
0.7333,0.3600,1.0000,0.024031
0.7333,0.4133,-1.0000,0.017945
0.7333,0.4133,-0.9941,0.022017
0.7333,0.4133,-0.9766,0.019840
0.7333,0.4133,-0.9477,0.021247
0.7333,0.4133,-0.9076,0.021739
0.7333,0.4133,-0.8569,0.019248
0.7333,0.4133,-0.7961,0.021725
0.7333,0.4133,-0.7260,0.019873
0.7333,0.4133,-0.6474,0.021551
0.7333,0.4133,-0.5612,0.027019
0.7333,0.4133,-0.4684,0.047696
0.7333,0.4133,-0.3701,0.110938
0.7333,0.4133,-0.2675,0.272243
0.7333,0.4133,-0.1618,0.555189
0.7333,0.4133,-0.0541,0.663729
0.7333,0.4133,0.0541,0.611831
0.7333,0.4133,0.1618,0.517623
0.7333,0.4133,0.2675,0.253554
0.7333,0.4133,0.3701,0.117234
0.7333,0.4133,0.4684,0.065933
0.7333,0.4133,0.5612,0.038695
0.7333,0.4133,0.6474,0.030385
0.7333,0.4133,0.7260,0.032308
0.7333,0.4133,0.7961,0.027043
0.7333,0.4133,0.8569,0.025134
0.7333,0.4133,0.9076,0.027883
0.7333,0.4133,0.9477,0.024583
0.7333,0.4133,0.9766,0.023273
0.7333,0.4133,0.9941,0.022718
0.7333,0.4133,1.0000,0.023918
0.7333,0.4667,-1.0000,0.016729
0.7333,0.4667,-0.9941,0.016464
0.7333,0.4667,-0.9766,0.016600
0.7333,0.4667,-0.9477,0.017712
0.7333,0.4667,-0.9076,0.016829
0.7333,0.4667,-0.8569,0.016237
0.7333,0.4667,-0.7961,0.018245
0.7333,0.4667,-0.7260,0.017894
0.7333,0.4667,-0.6474,0.018872
0.7333,0.4667,-0.5612,0.023798
0.7333,0.4667,-0.4684,0.044740
0.7333,0.4667,-0.3701,0.101090
0.7333,0.4667,-0.2675,0.264514
0.7333,0.4667,-0.1618,0.528495
0.7333,0.4667,-0.0541,0.583174
0.7333,0.4667,0.0541,0.533926
0.7333,0.4667,0.1618,0.476125
0.7333,0.4667,0.2675,0.229872
0.7333,0.4667,0.3701,0.114883
0.7333,0.4667,0.4684,0.054489
0.7333,0.4667,0.5612,0.037974
0.7333,0.4667,0.6474,0.029643
0.7333,0.4667,0.7260,0.023811
0.7333,0.4667,0.7961,0.023796
0.7333,0.4667,0.8569,0.020066
0.7333,0.4667,0.9076,0.024407
0.7333,0.4667,0.9477,0.018571
0.7333,0.4667,0.9766,0.020505
0.7333,0.4667,0.9941,0.019073
0.7333,0.4667,1.0000,0.018496
0.7333,0.5200,-1.0000,0.012065
0.7333,0.5200,-0.9941,0.011821
0.7333,0.5200,-0.9766,0.011052
0.7333,0.5200,-0.9477,0.012080
0.7333,0.5200,-0.9076,0.013049
0.7333,0.5200,-0.8569,0.011795
0.7333,0.5200,-0.7961,0.012431
0.7333,0.5200,-0.7260,0.013235
0.7333,0.5200,-0.6474,0.096922
0.7333,0.5200,-0.5612,0.081589
0.7333,0.5200,-0.4684,0.124854
0.7333,0.5200,-0.3701,0.136221
0.7333,0.5200,-0.2675,0.271696
0.7333,0.5200,-0.1618,0.431206
0.7333,0.5200,-0.0541,0.434868
0.7333,0.5200,0.0541,0.371995
0.7333,0.5200,0.1618,0.364756
0.7333,0.5200,0.2675,0.215455
0.7333,0.5200,0.3701,0.173782
0.7333,0.5200,0.4684,0.166697
0.7333,0.5200,0.5612,0.187430
0.7333,0.5200,0.6474,0.197017
0.7333,0.5200,0.7260,0.203820
0.7333,0.5200,0.7961,0.210566
0.7333,0.5200,0.8569,0.223943
0.7333,0.5200,0.9076,0.233144
0.7333,0.5200,0.9477,0.238564
0.7333,0.5200,0.9766,0.241043
0.7333,0.5200,0.9941,0.248223
0.7333,0.5200,1.0000,0.244814
0.7333,0.5733,-1.0000,0.825757
0.7333,0.5733,-0.9941,0.836851
0.7333,0.5733,-0.9766,0.846900
0.7333,0.5733,-0.9477,0.858829
0.7333,0.5733,-0.9076,0.868085
0.7333,0.5733,-0.8569,0.865504
0.7333,0.5733,-0.7961,0.861703
0.7333,0.5733,-0.7260,0.852184
0.7333,0.5733,-0.6474,0.844819
0.7333,0.5733,-0.5612,0.826818
0.7333,0.5733,-0.4684,0.800904
0.7333,0.5733,-0.3701,0.769396
0.7333,0.5733,-0.2675,0.719186
0.7333,0.5733,-0.1618,0.637569
0.7333,0.5733,-0.0541,0.474370
0.7333,0.5733,0.0541,0.288487
0.7333,0.5733,0.1618,0.287947
0.7333,0.5733,0.2675,0.284237
0.7333,0.5733,0.3701,0.284014
0.7333,0.5733,0.4684,0.280187
0.7333,0.5733,0.5612,0.281079
0.7333,0.5733,0.6474,0.279639
0.7333,0.5733,0.7260,0.277545
0.7333,0.5733,0.7961,0.277217
0.7333,0.5733,0.8569,0.275048
0.7333,0.5733,0.9076,0.275721
0.7333,0.5733,0.9477,0.273728
0.7333,0.5733,0.9766,0.273269
0.7333,0.5733,0.9941,0.272176
0.7333,0.5733,1.0000,0.272568
0.7333,0.6267,-1.0000,0.903784
0.7333,0.6267,-0.9941,0.902039
0.7333,0.6267,-0.9766,0.896442
0.7333,0.6267,-0.9477,0.891177
0.7333,0.6267,-0.9076,0.883857
0.7333,0.6267,-0.8569,0.876539
0.7333,0.6267,-0.7961,0.866874
0.7333,0.6267,-0.7260,0.855223
0.7333,0.6267,-0.6474,0.839188
0.7333,0.6267,-0.5612,0.819239
0.7333,0.6267,-0.4684,0.792580
0.7333,0.6267,-0.3701,0.756641
0.7333,0.6267,-0.2675,0.706103
0.7333,0.6267,-0.1618,0.620121
0.7333,0.6267,-0.0541,0.452844
0.7333,0.6267,0.0541,0.267358
0.7333,0.6267,0.1618,0.265167
0.7333,0.6267,0.2675,0.262739
0.7333,0.6267,0.3701,0.260107
0.7333,0.6267,0.4684,0.259804
0.7333,0.6267,0.5612,0.257201
0.7333,0.6267,0.6474,0.255185
0.7333,0.6267,0.7260,0.253642
0.7333,0.6267,0.7961,0.252169
0.7333,0.6267,0.8569,0.249195
0.7333,0.6267,0.9076,0.265252
0.7333,0.6267,0.9477,0.247579
0.7333,0.6267,0.9766,0.245687
0.7333,0.6267,0.9941,0.263271
0.7333,0.6267,1.0000,0.242180
0.7333,0.6800,-1.0000,0.819499
0.7333,0.6800,-0.9941,0.818881
0.7333,0.6800,-0.9766,0.819397
0.7333,0.6800,-0.9477,0.811874
0.7333,0.6800,-0.9076,0.805165
0.7333,0.6800,-0.8569,0.797362
0.7333,0.6800,-0.7961,0.784050
0.7333,0.6800,-0.7260,0.770472
0.7333,0.6800,-0.6474,0.751020
0.7333,0.6800,-0.5612,0.723882
0.7333,0.6800,-0.4684,0.702287
0.7333,0.6800,-0.3701,0.650783
0.7333,0.6800,-0.2675,0.589256
0.7333,0.6800,-0.1618,0.491412
0.7333,0.6800,-0.0541,0.323275
0.7333,0.6800,0.0541,0.165190
0.7333,0.6800,0.1618,0.162178
0.7333,0.6800,0.2675,0.159673
0.7333,0.6800,0.3701,0.156879
0.7333,0.6800,0.4684,0.160065
0.7333,0.6800,0.5612,0.150332
0.7333,0.6800,0.6474,0.147345
0.7333,0.6800,0.7260,0.143409
0.7333,0.6800,0.7961,0.140854
0.7333,0.6800,0.8569,0.134214
0.7333,0.6800,0.9076,0.129437
0.7333,0.6800,0.9477,0.136945
0.7333,0.6800,0.9766,0.116619
0.7333,0.6800,0.9941,0.109144
0.7333,0.6800,1.0000,0.100016
0.7333,0.7333,-1.0000,0.949828
0.7333,0.7333,-0.9941,0.947456
0.7333,0.7333,-0.9766,0.946041
0.7333,0.7333,-0.9477,0.943674
0.7333,0.7333,-0.9076,0.941977
0.7333,0.7333,-0.8569,0.941495
0.7333,0.7333,-0.7961,0.940700
0.7333,0.7333,-0.7260,0.939950
0.7333,0.7333,-0.6474,0.939800
0.7333,0.7333,-0.5612,0.939963
0.7333,0.7333,-0.4684,0.940268
0.7333,0.7333,-0.3701,0.941140
0.7333,0.7333,-0.2675,0.941620
0.7333,0.7333,-0.1618,0.943560
0.7333,0.7333,-0.0541,0.944156
0.7333,0.7333,0.0541,0.945092
0.7333,0.7333,0.1618,0.946559
0.7333,0.7333,0.2675,0.948290
0.7333,0.7333,0.3701,0.949822
0.7333,0.7333,0.4684,0.951155
0.7333,0.7333,0.5612,0.953578
0.7333,0.7333,0.6474,0.954814
0.7333,0.7333,0.7260,0.956165
0.7333,0.7333,0.7961,0.958404
0.7333,0.7333,0.8569,0.960420
0.7333,0.7333,0.9076,0.962229
0.7333,0.7333,0.9477,0.964742
0.7333,0.7333,0.9766,0.967266
0.7333,0.7333,0.9941,0.969749
0.7333,0.7333,1.0000,0.972208
0.7867,0.2000,-1.0000,0.029077
0.7867,0.2000,-0.9941,0.028418
0.7867,0.2000,-0.9766,0.026729
0.7867,0.2000,-0.9477,0.032417
0.7867,0.2000,-0.9076,0.027616
0.7867,0.2000,-0.8569,0.031983
0.7867,0.2000,-0.7961,0.028964
0.7867,0.2000,-0.7260,0.028822
0.7867,0.2000,-0.6474,0.026772
0.7867,0.2000,-0.5612,0.030724
0.7867,0.2000,-0.4684,0.053428
0.7867,0.2000,-0.3701,0.128658
0.7867,0.2000,-0.2675,0.289502
0.7867,0.2000,-0.1618,0.643009
0.7867,0.2000,-0.0541,0.832798
0.7867,0.2000,0.0541,0.768186
0.7867,0.2000,0.1618,0.623705
0.7867,0.2000,0.2675,0.270491
0.7867,0.2000,0.3701,0.129598
0.7867,0.2000,0.4684,0.070038
0.7867,0.2000,0.5612,0.041141
0.7867,0.2000,0.6474,0.039994
0.7867,0.2000,0.7260,0.036493
0.7867,0.2000,0.7961,0.035413
0.7867,0.2000,0.8569,0.033099
0.7867,0.2000,0.9076,0.031898
0.7867,0.2000,0.9477,0.032882
0.7867,0.2000,0.9766,0.032706
0.7867,0.2000,0.9941,0.034988
0.7867,0.2000,1.0000,0.034015
0.7867,0.2533,-1.0000,0.030021
0.7867,0.2533,-0.9941,0.025887
0.7867,0.2533,-0.9766,0.028649
0.7867,0.2533,-0.9477,0.026229
0.7867,0.2533,-0.9076,0.026325
0.7867,0.2533,-0.8569,0.027081
0.7867,0.2533,-0.7961,0.025613
0.7867,0.2533,-0.7260,0.027821
0.7867,0.2533,-0.6474,0.025675
0.7867,0.2533,-0.5612,0.031775
0.7867,0.2533,-0.4684,0.058873
0.7867,0.2533,-0.3701,0.130986
0.7867,0.2533,-0.2675,0.285820
0.7867,0.2533,-0.1618,0.608366
0.7867,0.2533,-0.0541,0.815770
0.7867,0.2533,0.0541,0.741471
0.7867,0.2533,0.1618,0.600641
0.7867,0.2533,0.2675,0.309505
0.7867,0.2533,0.3701,0.131451
0.7867,0.2533,0.4684,0.066901
0.7867,0.2533,0.5612,0.042772
0.7867,0.2533,0.6474,0.042027
0.7867,0.2533,0.7260,0.037634
0.7867,0.2533,0.7961,0.032170
0.7867,0.2533,0.8569,0.035001
0.7867,0.2533,0.9076,0.031797
0.7867,0.2533,0.9477,0.029926
0.7867,0.2533,0.9766,0.031932
0.7867,0.2533,0.9941,0.031308
0.7867,0.2533,1.0000,0.030218
0.7867,0.3067,-1.0000,0.026327
0.7867,0.3067,-0.9941,0.030151
0.7867,0.3067,-0.9766,0.028987
0.7867,0.3067,-0.9477,0.028705
0.7867,0.3067,-0.9076,0.022572
0.7867,0.3067,-0.8569,0.029691
0.7867,0.3067,-0.7961,0.027252
0.7867,0.3067,-0.7260,0.018236
0.7867,0.3067,-0.6474,0.029840
0.7867,0.3067,-0.5612,0.032715
0.7867,0.3067,-0.4684,0.051287
0.7867,0.3067,-0.3701,0.114023
0.7867,0.3067,-0.2675,0.286223
0.7867,0.3067,-0.1618,0.623786
0.7867,0.3067,-0.0541,0.788062
0.7867,0.3067,0.0541,0.723924
0.7867,0.3067,0.1618,0.587461
0.7867,0.3067,0.2675,0.281886
0.7867,0.3067,0.3701,0.124739
0.7867,0.3067,0.4684,0.066178
0.7867,0.3067,0.5612,0.041386
0.7867,0.3067,0.6474,0.039338
0.7867,0.3067,0.7260,0.031282
0.7867,0.3067,0.7961,0.033506
0.7867,0.3067,0.8569,0.030666
0.7867,0.3067,0.9076,0.027705
0.7867,0.3067,0.9477,0.030343
0.7867,0.3067,0.9766,0.029055
0.7867,0.3067,0.9941,0.029390
0.7867,0.3067,1.0000,0.030184
0.7867,0.3600,-1.0000,0.024030
0.7867,0.3600,-0.9941,0.023719
0.7867,0.3600,-0.9766,0.025571
0.7867,0.3600,-0.9477,0.026018
0.7867,0.3600,-0.9076,0.027295
0.7867,0.3600,-0.8569,0.025970
0.7867,0.3600,-0.7961,0.027458
0.7867,0.3600,-0.7260,0.024866
0.7867,0.3600,-0.6474,0.027152
0.7867,0.3600,-0.5612,0.032523
0.7867,0.3600,-0.4684,0.057549
0.7867,0.3600,-0.3701,0.126859
0.7867,0.3600,-0.2675,0.288993
0.7867,0.3600,-0.1618,0.598848
0.7867,0.3600,-0.0541,0.756802
0.7867,0.3600,0.0541,0.696214
0.7867,0.3600,0.1618,0.580165
0.7867,0.3600,0.2675,0.261981
0.7867,0.3600,0.3701,0.126309
0.7867,0.3600,0.4684,0.069252
0.7867,0.3600,0.5612,0.040050
0.7867,0.3600,0.6474,0.038738
0.7867,0.3600,0.7260,0.030383
0.7867,0.3600,0.7961,0.030964
0.7867,0.3600,0.8569,0.027668
0.7867,0.3600,0.9076,0.029892
0.7867,0.3600,0.9477,0.028875
0.7867,0.3600,0.9766,0.029286
0.7867,0.3600,0.9941,0.027986
0.7867,0.3600,1.0000,0.027868
0.7867,0.4133,-1.0000,0.022806
0.7867,0.4133,-0.9941,0.022805
0.7867,0.4133,-0.9766,0.025288
0.7867,0.4133,-0.9477,0.023844
0.7867,0.4133,-0.9076,0.020113
0.7867,0.4133,-0.8569,0.023554
0.7867,0.4133,-0.7961,0.024610
0.7867,0.4133,-0.7260,0.027145
0.7867,0.4133,-0.6474,0.022223
0.7867,0.4133,-0.5612,0.029474
0.7867,0.4133,-0.4684,0.051715
0.7867,0.4133,-0.3701,0.111565
0.7867,0.4133,-0.2675,0.282288
0.7867,0.4133,-0.1618,0.584389
0.7867,0.4133,-0.0541,0.711479
0.7867,0.4133,0.0541,0.654206
0.7867,0.4133,0.1618,0.550183
0.7867,0.4133,0.2675,0.269914
0.7867,0.4133,0.3701,0.127852
0.7867,0.4133,0.4684,0.066328
0.7867,0.4133,0.5612,0.043448
0.7867,0.4133,0.6474,0.035611
0.7867,0.4133,0.7260,0.032428
0.7867,0.4133,0.7961,0.027973
0.7867,0.4133,0.8569,0.026939
0.7867,0.4133,0.9076,0.026336
0.7867,0.4133,0.9477,0.027224
0.7867,0.4133,0.9766,0.026635
0.7867,0.4133,0.9941,0.023366
0.7867,0.4133,1.0000,0.023664
0.7867,0.4667,-1.0000,0.021733
0.7867,0.4667,-0.9941,0.019078
0.7867,0.4667,-0.9766,0.019655
0.7867,0.4667,-0.9477,0.020882
0.7867,0.4667,-0.9076,0.021215
0.7867,0.4667,-0.8569,0.023499
0.7867,0.4667,-0.7961,0.021383
0.7867,0.4667,-0.7260,0.020014
0.7867,0.4667,-0.6474,0.021939
0.7867,0.4667,-0.5612,0.025310
0.7867,0.4667,-0.4684,0.042078
0.7867,0.4667,-0.3701,0.104960
0.7867,0.4667,-0.2675,0.276944
0.7867,0.4667,-0.1618,0.565049
0.7867,0.4667,-0.0541,0.650062
0.7867,0.4667,0.0541,0.604187
0.7867,0.4667,0.1618,0.523302
0.7867,0.4667,0.2675,0.235337
0.7867,0.4667,0.3701,0.122544
0.7867,0.4667,0.4684,0.051660
0.7867,0.4667,0.5612,0.035687
0.7867,0.4667,0.6474,0.030510
0.7867,0.4667,0.7260,0.027609
0.7867,0.4667,0.7961,0.027285
0.7867,0.4667,0.8569,0.025427
0.7867,0.4667,0.9076,0.024128
0.7867,0.4667,0.9477,0.022137
0.7867,0.4667,0.9766,0.021595
0.7867,0.4667,0.9941,0.022010
0.7867,0.4667,1.0000,0.020949
0.7867,0.5200,-1.0000,0.015630
0.7867,0.5200,-0.9941,0.016804
0.7867,0.5200,-0.9766,0.016418
0.7867,0.5200,-0.9477,0.016510
0.7867,0.5200,-0.9076,0.017229
0.7867,0.5200,-0.8569,0.014935
0.7867,0.5200,-0.7961,0.017006
0.7867,0.5200,-0.7260,0.015787
0.7867,0.5200,-0.6474,0.013287
0.7867,0.5200,-0.5612,0.021103
0.7867,0.5200,-0.4684,0.041653
0.7867,0.5200,-0.3701,0.125196
0.7867,0.5200,-0.2675,0.249110
0.7867,0.5200,-0.1618,0.500522
0.7867,0.5200,-0.0541,0.552864
0.7867,0.5200,0.0541,0.511115
0.7867,0.5200,0.1618,0.464862
0.7867,0.5200,0.2675,0.236052
0.7867,0.5200,0.3701,0.145792
0.7867,0.5200,0.4684,0.048842
0.7867,0.5200,0.5612,0.031518
0.7867,0.5200,0.6474,0.023116
0.7867,0.5200,0.7260,0.022599
0.7867,0.5200,0.7961,0.022452
0.7867,0.5200,0.8569,0.020917
0.7867,0.5200,0.9076,0.019494
0.7867,0.5200,0.9477,0.023493
0.7867,0.5200,0.9766,0.023683
0.7867,0.5200,0.9941,0.023512
0.7867,0.5200,1.0000,0.020389
0.7867,0.5733,-1.0000,0.101815
0.7867,0.5733,-0.9941,0.010023
0.7867,0.5733,-0.9766,0.009617
0.7867,0.5733,-0.9477,0.140283
0.7867,0.5733,-0.9076,0.356938
0.7867,0.5733,-0.8569,0.412957
0.7867,0.5733,-0.7961,0.481023
0.7867,0.5733,-0.7260,0.574266
0.7867,0.5733,-0.6474,0.583322
0.7867,0.5733,-0.5612,0.625852
0.7867,0.5733,-0.4684,0.630543
0.7867,0.5733,-0.3701,0.650303
0.7867,0.5733,-0.2675,0.611748
0.7867,0.5733,-0.1618,0.587353
0.7867,0.5733,-0.0541,0.462835
0.7867,0.5733,0.0541,0.312372
0.7867,0.5733,0.1618,0.306614
0.7867,0.5733,0.2675,0.282568
0.7867,0.5733,0.3701,0.273750
0.7867,0.5733,0.4684,0.271138
0.7867,0.5733,0.5612,0.274092
0.7867,0.5733,0.6474,0.275818
0.7867,0.5733,0.7260,0.274650
0.7867,0.5733,0.7961,0.277279
0.7867,0.5733,0.8569,0.276948
0.7867,0.5733,0.9076,0.280028
0.7867,0.5733,0.9477,0.277333
0.7867,0.5733,0.9766,0.275363
0.7867,0.5733,0.9941,0.276787
0.7867,0.5733,1.0000,0.274554
0.7867,0.6267,-1.0000,0.893494
0.7867,0.6267,-0.9941,0.895017
0.7867,0.6267,-0.9766,0.894021
0.7867,0.6267,-0.9477,0.893988
0.7867,0.6267,-0.9076,0.889946
0.7867,0.6267,-0.8569,0.881688
0.7867,0.6267,-0.7961,0.873971
0.7867,0.6267,-0.7260,0.863285
0.7867,0.6267,-0.6474,0.848995
0.7867,0.6267,-0.5612,0.828607
0.7867,0.6267,-0.4684,0.805475
0.7867,0.6267,-0.3701,0.770255
0.7867,0.6267,-0.2675,0.719298
0.7867,0.6267,-0.1618,0.636731
0.7867,0.6267,-0.0541,0.474097
0.7867,0.6267,0.0541,0.287909
0.7867,0.6267,0.1618,0.285827
0.7867,0.6267,0.2675,0.284925
0.7867,0.6267,0.3701,0.280181
0.7867,0.6267,0.4684,0.279592
0.7867,0.6267,0.5612,0.279821
0.7867,0.6267,0.6474,0.289412
0.7867,0.6267,0.7260,0.275607
0.7867,0.6267,0.7961,0.276408
0.7867,0.6267,0.8569,0.275748
0.7867,0.6267,0.9076,0.273494
0.7867,0.6267,0.9477,0.273476
0.7867,0.6267,0.9766,0.273932
0.7867,0.6267,0.9941,0.271692
0.7867,0.6267,1.0000,0.269809
0.7867,0.6800,-1.0000,0.901837
0.7867,0.6800,-0.9941,0.897861
0.7867,0.6800,-0.9766,0.894242
0.7867,0.6800,-0.9477,0.888172
0.7867,0.6800,-0.9076,0.881826
0.7867,0.6800,-0.8569,0.875204
0.7867,0.6800,-0.7961,0.863273
0.7867,0.6800,-0.7260,0.851432
0.7867,0.6800,-0.6474,0.834123
0.7867,0.6800,-0.5612,0.815171
0.7867,0.6800,-0.4684,0.789604
0.7867,0.6800,-0.3701,0.751751
0.7867,0.6800,-0.2675,0.700748
0.7867,0.6800,-0.1618,0.614352
0.7867,0.6800,-0.0541,0.446686
0.7867,0.6800,0.0541,0.261794
0.7867,0.6800,0.1618,0.258952
0.7867,0.6800,0.2675,0.257138
0.7867,0.6800,0.3701,0.254859
0.7867,0.6800,0.4684,0.254384
0.7867,0.6800,0.5612,0.251963
0.7867,0.6800,0.6474,0.250973
0.7867,0.6800,0.7260,0.248310
0.7867,0.6800,0.7961,0.245441
0.7867,0.6800,0.8569,0.245642
0.7867,0.6800,0.9076,0.243823
0.7867,0.6800,0.9477,0.242469
0.7867,0.6800,0.9766,0.240014
0.7867,0.6800,0.9941,0.238921
0.7867,0.6800,1.0000,0.234801
0.7867,0.7333,-1.0000,0.780722
0.7867,0.7333,-0.9941,0.785499
0.7867,0.7333,-0.9766,0.779921
0.7867,0.7333,-0.9477,0.778590
0.7867,0.7333,-0.9076,0.772368
0.7867,0.7333,-0.8569,0.762824
0.7867,0.7333,-0.7961,0.748027
0.7867,0.7333,-0.7260,0.736927
0.7867,0.7333,-0.6474,0.712230
0.7867,0.7333,-0.5612,0.691715
0.7867,0.7333,-0.4684,0.657457
0.7867,0.7333,-0.3701,0.611468
0.7867,0.7333,-0.2675,0.548060
0.7867,0.7333,-0.1618,0.451917
0.7867,0.7333,-0.0541,0.287390
0.7867,0.7333,0.0541,0.136839
0.7867,0.7333,0.1618,0.134501
0.7867,0.7333,0.2675,0.133500
0.7867,0.7333,0.3701,0.128884
0.7867,0.7333,0.4684,0.123970
0.7867,0.7333,0.5612,0.121987
0.7867,0.7333,0.6474,0.116867
0.7867,0.7333,0.7260,0.110990
0.7867,0.7333,0.7961,0.106239
0.7867,0.7333,0.8569,0.099113
0.7867,0.7333,0.9076,0.088014
0.7867,0.7333,0.9477,0.078467
0.7867,0.7333,0.9766,0.065545
0.7867,0.7333,0.9941,0.054480
0.7867,0.7333,1.0000,0.039965
0.7867,0.7867,-1.0000,0.950698
0.7867,0.7867,-0.9941,0.948605
0.7867,0.7867,-0.9766,0.946161
0.7867,0.7867,-0.9477,0.944372
