alpha,beta,rho,fitted_exponent
0.7333,0.3067,-0.7961,1.003306
0.7333,0.3067,-0.7260,1.003577
0.7333,0.3067,-0.6474,1.003936
0.7333,0.3067,-0.5612,1.004440
0.7333,0.3067,-0.4684,1.005164
0.7333,0.3067,-0.3701,1.006136
0.7333,0.3067,-0.2675,1.007968
0.7333,0.3067,-0.1618,1.011978
0.7333,0.3067,-0.0541,1.032772
0.7333,0.3067,0.0541,0.802451
0.7333,0.3067,0.1618,0.920326
0.7333,0.3067,0.2675,0.948056
0.7333,0.3067,0.3701,0.960652
0.7333,0.3067,0.4684,0.968516
0.7333,0.3067,0.5612,0.973340
0.7333,0.3067,0.6474,0.977257
0.7333,0.3067,0.7260,0.980162
0.7333,0.3067,0.7961,0.982898
0.7333,0.3067,0.8569,0.984183
0.7333,0.3067,0.9076,0.985925
0.7333,0.3067,0.9477,0.987111
0.7333,0.3067,0.9766,0.987989
0.7333,0.3067,0.9941,0.989078
0.7333,0.3067,1.0000,0.990341
0.7333,0.3600,-1.0000,1.002152
0.7333,0.3600,-0.9941,1.002354
0.7333,0.3600,-0.9766,1.002592
0.7333,0.3600,-0.9477,1.002778
0.7333,0.3600,-0.9076,1.003019
0.7333,0.3600,-0.8569,1.003225
0.7333,0.3600,-0.7961,1.003557
0.7333,0.3600,-0.7260,1.003852
0.7333,0.3600,-0.6474,1.004231
0.7333,0.3600,-0.5612,1.004803
0.7333,0.3600,-0.4684,1.005507
0.7333,0.3600,-0.3701,1.006620
0.7333,0.3600,-0.2675,1.008501
0.7333,0.3600,-0.1618,1.012796
0.7333,0.3600,-0.0541,1.034700
0.7333,0.3600,0.0541,0.789188
0.7333,0.3600,0.1618,0.907660
0.7333,0.3600,0.2675,0.940856
0.7333,0.3600,0.3701,0.956849
0.7333,0.3600,0.4684,0.964535
0.7333,0.3600,0.5612,0.969849
0.7333,0.3600,0.6474,0.974352
0.7333,0.3600,0.7260,0.977600
0.7333,0.3600,0.7961,0.979560
0.7333,0.3600,0.8569,0.982033
0.7333,0.3600,0.9076,0.984411
0.7333,0.3600,0.9477,0.986106
0.7333,0.3600,0.9766,0.986605
0.7333,0.3600,0.9941,0.987945
0.7333,0.3600,1.0000,0.988873
0.7333,0.4133,-1.0000,1.002367
0.7333,0.4133,-0.9941,1.002526
0.7333,0.4133,-0.9766,1.002700
0.7333,0.4133,-0.9477,1.002988
0.7333,0.4133,-0.9076,1.003270
0.7333,0.4133,-0.8569,1.003541
0.7333,0.4133,-0.7961,1.003880
0.7333,0.4133,-0.7260,1.004195
0.7333,0.4133,-0.6474,1.004622
0.7333,0.4133,-0.5612,1.005188
0.7333,0.4133,-0.4684,1.006027
0.7333,0.4133,-0.3701,1.007175
0.7333,0.4133,-0.2675,1.009193
0.7333,0.4133,-0.1618,1.013606
0.7333,0.4133,-0.0541,1.037790
0.7333,0.4133,0.0541,0.761073
0.7333,0.4133,0.1618,0.899089
0.7333,0.4133,0.2675,0.932827
0.7333,0.4133,0.3701,0.947363
0.7333,0.4133,0.4684,0.957035
0.7333,0.4133,0.5612,0.964285
0.7333,0.4133,0.6474,0.969403
0.7333,0.4133,0.7260,0.973425
0.7333,0.4133,0.7961,0.975373
0.7333,0.4133,0.8569,0.978262
0.7333,0.4133,0.9076,0.980798
0.7333,0.4133,0.9477,0.982856
0.7333,0.4133,0.9766,0.983876
0.7333,0.4133,0.9941,0.986153
0.7333,0.4133,1.0000,0.986871
0.7333,0.4667,-1.0000,1.002505
0.7333,0.4667,-0.9941,1.002798
0.7333,0.4667,-0.9766,1.002965
0.7333,0.4667,-0.9477,1.003325
0.7333,0.4667,-0.9076,1.003666
0.7333,0.4667,-0.8569,1.003968
0.7333,0.4667,-0.7961,1.004324
0.7333,0.4667,-0.7260,1.004689
0.7333,0.4667,-0.6474,1.005208
0.7333,0.4667,-0.5612,1.005808
0.7333,0.4667,-0.4684,1.006713
0.7333,0.4667,-0.3701,1.007934
0.7333,0.4667,-0.2675,1.010170
0.7333,0.4667,-0.1618,1.015408
0.7333,0.4667,-0.0541,1.042306
0.7333,0.4667,0.0541,0.729050
0.7333,0.4667,0.1618,0.870976
0.7333,0.4667,0.2675,0.916253
0.7333,0.4667,0.3701,0.931626
0.7333,0.4667,0.4684,0.945544
0.7333,0.4667,0.5612,0.954507
0.7333,0.4667,0.6474,0.960857
0.7333,0.4667,0.7260,0.965588
0.7333,0.4667,0.7961,0.969246
0.7333,0.4667,0.8569,0.972748
0.7333,0.4667,0.9076,0.975667
0.7333,0.4667,0.9477,0.977358
0.7333,0.4667,0.9766,0.979391
0.7333,0.4667,0.9941,0.981925
0.7333,0.4667,1.0000,0.983858
0.7333,0.5200,-1.0000,1.002930
0.7333,0.5200,-0.9941,1.003244
0.7333,0.5200,-0.9766,1.003498
0.7333,0.5200,-0.9477,1.003857
0.7333,0.5200,-0.9076,1.004313
0.7333,0.5200,-0.8569,1.004650
0.7333,0.5200,-0.7961,1.004987
0.7333,0.5200,-0.7260,1.005382
0.7333,0.5200,-0.6474,1.005997
0.7333,0.5200,-0.5612,1.006713
0.7333,0.5200,-0.4684,1.007702
0.7333,0.5200,-0.3701,1.009206
0.7333,0.5200,-0.2675,1.011412
0.7333,0.5200,-0.1618,1.017524
0.7333,0.5200,-0.0541,1.047469
0.7333,0.5200,0.0541,0.673039
0.7333,0.5200,0.1618,0.838549
0.7333,0.5200,0.2675,0.884487
0.7333,0.5200,0.3701,0.910344
0.7333,0.5200,0.4684,0.928298
0.7333,0.5200,0.5612,0.939869
0.7333,0.5200,0.6474,0.947984
0.7333,0.5200,0.7260,0.955285
0.7333,0.5200,0.7961,0.959891
0.7333,0.5200,0.8569,0.964444
0.7333,0.5200,0.9076,0.965858
0.7333,0.5200,0.9477,0.969054
0.7333,0.5200,0.9766,0.973128
0.7333,0.5200,0.9941,0.976272
0.7333,0.5200,1.0000,0.978105
0.7333,0.5733,-1.0000,1.003576
0.7333,0.5733,-0.9941,1.003844
0.7333,0.5733,-0.9766,1.004280
0.7333,0.5733,-0.9477,1.004794
0.7333,0.5733,-0.9076,1.005309
0.7333,0.5733,-0.8569,1.005683
0.7333,0.5733,-0.7961,1.006195
0.7333,0.5733,-0.7260,1.006676
0.7333,0.5733,-0.6474,1.007388
0.7333,0.5733,-0.5612,1.008157
0.7333,0.5733,-0.4684,1.009438
0.7333,0.5733,-0.3701,1.011035
0.7333,0.5733,-0.2675,1.014374
0.7333,0.5733,-0.1618,1.021840
0.7333,0.5733,-0.0541,1.061096
0.7333,0.5733,0.0541,0.604261
0.7333,0.5733,0.1618,0.801734
0.7333,0.5733,0.2675,0.863134
0.7333,0.5733,0.3701,0.889887
0.7333,0.5733,0.4684,0.910796
0.7333,0.5733,0.5612,0.924655
0.7333,0.5733,0.6474,0.932045
0.7333,0.5733,0.7260,0.939742
0.7333,0.5733,0.7961,0.947191
0.7333,0.5733,0.8569,0.956316
0.7333,0.5733,0.9076,0.959789
0.7333,0.5733,0.9477,0.961799
0.7333,0.5733,0.9766,0.963629
0.7333,0.5733,0.9941,0.968080
0.7333,0.5733,1.0000,0.973253
0.7333,0.6267,-1.0000,1.004548
0.7333,0.6267,-0.9941,1.005420
0.7333,0.6267,-0.9766,1.005862
0.7333,0.6267,-0.9477,1.006504
0.7333,0.6267,-0.9076,1.007137
0.7333,0.6267,-0.8569,1.007763
0.7333,0.6267,-0.7961,1.008361
0.7333,0.6267,-0.7260,1.009214
0.7333,0.6267,-0.6474,1.010268
0.7333,0.6267,-0.5612,1.011434
0.7333,0.6267,-0.4684,1.013355
0.7333,0.6267,-0.3701,1.015524
0.7333,0.6267,-0.2675,1.020453
0.7333,0.6267,-0.1618,1.031661
0.7333,0.6267,-0.0541,1.093388
0.7333,0.6267,0.0541,0.527555
0.7333,0.6267,0.1618,0.737125
0.7333,0.6267,0.2675,0.807416
0.7333,0.6267,0.3701,0.850198
0.7333,0.6267,0.4684,0.872026
0.7333,0.6267,0.5612,0.886089
0.7333,0.6267,0.6474,0.900149
0.7333,0.6267,0.7260,0.910824
0.7333,0.6267,0.7961,0.924339
0.7333,0.6267,0.8569,0.936204
0.7333,0.6267,0.9076,0.942532
0.7333,0.6267,0.9477,0.944459
0.7333,0.6267,0.9766,0.949098
0.7333,0.6267,0.9941,0.955585
0.7333,0.6267,1.0000,0.960207
0.7333,0.6800,-1.0000,1.008346
0.7333,0.6800,-0.9941,1.010037
0.7333,0.6800,-0.9766,1.010836
0.7333,0.6800,-0.9477,1.012434
0.7333,0.6800,-0.9076,1.013217
0.7333,0.6800,-0.8569,1.014660
0.7333,0.6800,-0.7961,1.016091
0.7333,0.6800,-0.7260,1.017698
0.7333,0.6800,-0.6474,1.019668
0.7333,0.6800,-0.5612,1.022278
0.7333,0.6800,-0.4684,1.025992
0.7333,0.6800,-0.3701,1.030354
0.7333,0.6800,-0.2675,1.040370
0.7333,0.6800,-0.1618,1.062482
0.7333,0.6800,-0.0541,1.197115
0.7333,0.6800,0.0541,0.360393
0.7333,0.6800,0.1618,0.566845
0.7333,0.6800,0.2675,0.660545
0.7333,0.6800,0.3701,0.726447
0.7333,0.6800,0.4684,0.744805
0.7333,0.6800,0.5612,0.775466
0.7333,0.6800,0.6474,0.798631
0.7333,0.6800,0.7260,0.813172
0.7333,0.6800,0.7961,0.834146
0.7333,0.6800,0.8569,0.850570
0.7333,0.6800,0.9076,0.874377
0.7333,0.6800,0.9477,0.892912
0.7333,0.6800,0.9766,0.898506
0.7333,0.6800,0.9941,0.911839
0.7333,0.6800,1.0000,0.917038
0.7333,0.7333,-1.0000,0.767426
0.7333,0.7333,-0.9941,0.782659
0.7333,0.7333,-0.9766,0.799515
0.7333,0.7333,-0.9477,0.811395
0.7333,0.7333,-0.9076,0.816145
0.7333,0.7333,-0.8569,0.814615
0.7333,0.7333,-0.7961,0.824530
0.7333,0.7333,-0.7260,0.823289
0.7333,0.7333,-0.6474,0.815939
0.7333,0.7333,-0.5612,0.812717
0.7333,0.7333,-0.4684,0.815044
0.7333,0.7333,-0.3701,0.818507
0.7333,0.7333,-0.2675,0.819307
0.7333,0.7333,-0.1618,0.817265
0.7333,0.7333,-0.0541,0.821256
0.7333,0.7333,0.0541,0.820485
0.7333,0.7333,0.1618,0.819206
0.7333,0.7333,0.2675,0.823739
0.7333,0.7333,0.3701,0.825836
0.7333,0.7333,0.4684,0.823452
0.7333,0.7333,0.5612,0.824216
0.7333,0.7333,0.6474,0.823964
0.7333,0.7333,0.7260,0.824659
0.7333,0.7333,0.7961,0.828105
0.7333,0.7333,0.8569,0.827934
0.7333,0.7333,0.9076,0.827202
0.7333,0.7333,0.9477,0.837672
0.7333,0.7333,0.9766,0.840928
0.7333,0.7333,0.9941,0.841581
0.7333,0.7333,1.0000,0.836216
0.7867,0.2000,-1.0000,1.001532
0.7867,0.2000,-0.9941,1.001718
0.7867,0.2000,-0.9766,1.001830
0.7867,0.2000,-0.9477,1.002009
0.7867,0.2000,-0.9076,1.002250
0.7867,0.2000,-0.8569,1.002392
0.7867,0.2000,-0.7961,1.002565
0.7867,0.2000,-0.7260,1.002734
0.7867,0.2000,-0.6474,1.003042
0.7867,0.2000,-0.5612,1.003392
0.7867,0.2000,-0.4684,1.003852
0.7867,0.2000,-0.3701,1.004597
0.7867,0.2000,-0.2675,1.005942
0.7867,0.2000,-0.1618,1.008829
0.7867,0.2000,-0.0541,1.023571
0.7867,0.2000,0.0541,0.829118
0.7867,0.2000,0.1618,0.931553
0.7867,0.2000,0.2675,0.957482
0.7867,0.2000,0.3701,0.969030
0.7867,0.2000,0.4684,0.974548
0.7867,0.2000,0.5612,0.978682
0.7867,0.2000,0.6474,0.981407
0.7867,0.2000,0.7260,0.983787
0.7867,0.2000,0.7961,0.985621
0.7867,0.2000,0.8569,0.987400
0.7867,0.2000,0.9076,0.988791
0.7867,0.2000,0.9477,0.989702
0.7867,0.2000,0.9766,0.990903
0.7867,0.2000,0.9941,0.991725
0.7867,0.2000,1.0000,0.992300
0.7867,0.2533,-1.0000,1.001596
0.7867,0.2533,-0.9941,1.001739
0.7867,0.2533,-0.9766,1.001960
0.7867,0.2533,-0.9477,1.002103
0.7867,0.2533,-0.9076,1.002300
0.7867,0.2533,-0.8569,1.002471
0.7867,0.2533,-0.7961,1.002628
0.7867,0.2533,-0.7260,1.002837
0.7867,0.2533,-0.6474,1.003157
0.7867,0.2533,-0.5612,1.003494
0.7867,0.2533,-0.4684,1.003979
0.7867,0.2533,-0.3701,1.004844
0.7867,0.2533,-0.2675,1.006114
0.7867,0.2533,-0.1618,1.009164
0.7867,0.2533,-0.0541,1.024714
0.7867,0.2533,0.0541,0.821694
0.7867,0.2533,0.1618,0.927815
0.7867,0.2533,0.2675,0.953240
0.7867,0.2533,0.3701,0.965203
0.7867,0.2533,0.4684,0.972628
0.7867,0.2533,0.5612,0.977529
0.7867,0.2533,0.6474,0.980439
0.7867,0.2533,0.7260,0.982946
0.7867,0.2533,0.7961,0.984878
0.7867,0.2533,0.8569,0.986412
0.7867,0.2533,0.9076,0.987574
0.7867,0.2533,0.9477,0.988893
0.7867,0.2533,0.9766,0.989928
0.7867,0.2533,0.9941,0.991100
0.7867,0.2533,1.0000,0.991862
0.7867,0.3067,-1.0000,1.001679
0.7867,0.3067,-0.9941,1.001829
0.7867,0.3067,-0.9766,1.002038
0.7867,0.3067,-0.9477,1.002236
0.7867,0.3067,-0.9076,1.002412
0.7867,0.3067,-0.8569,1.002535
0.7867,0.3067,-0.7961,1.002762
0.7867,0.3067,-0.7260,1.002957
0.7867,0.3067,-0.6474,1.003248
0.7867,0.3067,-0.5612,1.003651
0.7867,0.3067,-0.4684,1.004229
0.7867,0.3067,-0.3701,1.005053
0.7867,0.3067,-0.2675,1.006413
0.7867,0.3067,-0.1618,1.009530
0.7867,0.3067,-0.0541,1.025475
0.7867,0.3067,0.0541,0.809158
0.7867,0.3067,0.1618,0.923489
0.7867,0.3067,0.2675,0.950359
0.7867,0.3067,0.3701,0.963247
0.7867,0.3067,0.4684,0.970527
0.7867,0.3067,0.5612,0.974916
0.7867,0.3067,0.6474,0.978594
0.7867,0.3067,0.7260,0.981320
0.7867,0.3067,0.7961,0.983421
0.7867,0.3067,0.8569,0.985090
0.7867,0.3067,0.9076,0.986721
0.7867,0.3067,0.9477,0.987831
0.7867,0.3067,0.9766,0.989000
0.7867,0.3067,0.9941,0.989710
0.7867,0.3067,1.0000,0.990612
0.7867,0.3600,-1.0000,1.001750
0.7867,0.3600,-0.9941,1.001889
0.7867,0.3600,-0.9766,1.002153
0.7867,0.3600,-0.9477,1.002299
0.7867,0.3600,-0.9076,1.002508
0.7867,0.3600,-0.8569,1.002676
0.7867,0.3600,-0.7961,1.002895
0.7867,0.3600,-0.7260,1.003130
0.7867,0.3600,-0.6474,1.003423
0.7867,0.3600,-0.5612,1.003885
0.7867,0.3600,-0.4684,1.004413
0.7867,0.3600,-0.3701,1.005290
0.7867,0.3600,-0.2675,1.006679
0.7867,0.3600,-0.1618,1.009908
0.7867,0.3600,-0.0541,1.026380
0.7867,0.3600,0.0541,0.800769
0.7867,0.3600,0.1618,0.912449
0.7867,0.3600,0.2675,0.943799
0.7867,0.3600,0.3701,0.958684
0.7867,0.3600,0.4684,0.966883
0.7867,0.3600,0.5612,0.971906
0.7867,0.3600,0.6474,0.975991
0.7867,0.3600,0.7260,0.979021
0.7867,0.3600,0.7961,0.981357
0.7867,0.3600,0.8569,0.983151
0.7867,0.3600,0.9076,0.985366
0.7867,0.3600,0.9477,0.986578
0.7867,0.3600,0.9766,0.987473
0.7867,0.3600,0.9941,0.988638
0.7867,0.3600,1.0000,0.989611
0.7867,0.4133,-1.0000,1.001881
0.7867,0.4133,-0.9941,1.001981
0.7867,0.4133,-0.9766,1.002209
0.7867,0.4133,-0.9477,1.002370
0.7867,0.4133,-0.9076,1.002602
0.7867,0.4133,-0.8569,1.002854
0.7867,0.4133,-0.7961,1.003087
0.7867,0.4133,-0.7260,1.003326
0.7867,0.4133,-0.6474,1.003633
0.7867,0.4133,-0.5612,1.004139
0.7867,0.4133,-0.4684,1.004717
0.7867,0.4133,-0.3701,1.005574
0.7867,0.4133,-0.2675,1.006986
0.7867,0.4133,-0.1618,1.010530
0.7867,0.4133,-0.0541,1.027621
0.7867,0.4133,0.0541,0.776264
0.7867,0.4133,0.1618,0.902345
0.7867,0.4133,0.2675,0.937833
0.7867,0.4133,0.3701,0.953740
0.7867,0.4133,0.4684,0.962476
0.7867,0.4133,0.5612,0.967190
0.7867,0.4133,0.6474,0.971891
0.7867,0.4133,0.7260,0.974771
0.7867,0.4133,0.7961,0.978073
0.7867,0.4133,0.8569,0.980636
0.7867,0.4133,0.9076,0.982348
0.7867,0.4133,0.9477,0.984173
0.7867,0.4133,0.9766,0.986055
0.7867,0.4133,0.9941,0.987715
0.7867,0.4133,1.0000,0.988308
0.7867,0.4667,-1.0000,1.001967
0.7867,0.4667,-0.9941,1.002131
0.7867,0.4667,-0.9766,1.002341
0.7867,0.4667,-0.9477,1.002581
0.7867,0.4667,-0.9076,1.002828
0.7867,0.4667,-0.8569,1.003101
0.7867,0.4667,-0.7961,1.003332
0.7867,0.4667,-0.7260,1.003589
0.7867,0.4667,-0.6474,1.003981
0.7867,0.4667,-0.5612,1.004424
0.7867,0.4667,-0.4684,1.005108
0.7867,0.4667,-0.3701,1.005896
0.7867,0.4667,-0.2675,1.007423
0.7867,0.4667,-0.1618,1.011159
0.7867,0.4667,-0.0541,1.029648
0.7867,0.4667,0.0541,0.753347
0.7867,0.4667,0.1618,0.887542
0.7867,0.4667,0.2675,0.926301
0.7867,0.4667,0.3701,0.941355
0.7867,0.4667,0.4684,0.950758
0.7867,0.4667,0.5612,0.958945
0.7867,0.4667,0.6474,0.964684
0.7867,0.4667,0.7260,0.968953
0.7867,0.4667,0.7961,0.971053
0.7867,0.4667,0.8569,0.974324
0.7867,0.4667,0.9076,0.977709
0.7867,0.4667,0.9477,0.979239
0.7867,0.4667,0.9766,0.981164
0.7867,0.4667,0.9941,0.983370
0.7867,0.4667,1.0000,0.985320
0.7867,0.5200,-1.0000,1.002109
0.7867,0.5200,-0.9941,1.002356
0.7867,0.5200,-0.9766,1.002558
0.7867,0.5200,-0.9477,1.002925
0.7867,0.5200,-0.9076,1.003188
0.7867,0.5200,-0.8569,1.003423
0.7867,0.5200,-0.7961,1.003699
0.7867,0.5200,-0.7260,1.003987
0.7867,0.5200,-0.6474,1.004353
0.7867,0.5200,-0.5612,1.004813
0.7867,0.5200,-0.4684,1.005566
0.7867,0.5200,-0.3701,1.006466
0.7867,0.5200,-0.2675,1.008156
0.7867,0.5200,-0.1618,1.012145
0.7867,0.5200,-0.0541,1.032038
0.7867,0.5200,0.0541,0.692826
0.7867,0.5200,0.1618,0.854597
0.7867,0.5200,0.2675,0.899643
0.7867,0.5200,0.3701,0.925452
0.7867,0.5200,0.4684,0.938648
0.7867,0.5200,0.5612,0.948440
0.7867,0.5200,0.6474,0.955478
0.7867,0.5200,0.7260,0.960313
0.7867,0.5200,0.7961,0.964408
0.7867,0.5200,0.8569,0.967386
0.7867,0.5200,0.9076,0.969856
0.7867,0.5200,0.9477,0.973588
0.7867,0.5200,0.9766,0.976079
0.7867,0.5200,0.9941,0.978966
0.7867,0.5200,1.0000,0.981153
0.7867,0.5733,-1.0000,1.002432
0.7867,0.5733,-0.9941,1.002615
0.7867,0.5733,-0.9766,1.002893
0.7867,0.5733,-0.9477,1.003288
0.7867,0.5733,-0.9076,1.003623
0.7867,0.5733,-0.8569,1.003930
0.7867,0.5733,-0.7961,1.004183
0.7867,0.5733,-0.7260,1.004559
0.7867,0.5733,-0.6474,1.005048
0.7867,0.5733,-0.5612,1.005550
0.7867,0.5733,-0.4684,1.006239
0.7867,0.5733,-0.3701,1.007239
0.7867,0.5733,-0.2675,1.009012
0.7867,0.5733,-0.1618,1.013744
0.7867,0.5733,-0.0541,1.035882
0.7867,0.5733,0.0541,0.647143
0.7867,0.5733,0.1618,0.830559
0.7867,0.5733,0.2675,0.881085
0.7867,0.5733,0.3701,0.905020
0.7867,0.5733,0.4684,0.920492
0.7867,0.5733,0.5612,0.930970
0.7867,0.5733,0.6474,0.940201
0.7867,0.5733,0.7260,0.946833
0.7867,0.5733,0.7961,0.956353
0.7867,0.5733,0.8569,0.962492
0.7867,0.5733,0.9076,0.966737
0.7867,0.5733,0.9477,0.968767
0.7867,0.5733,0.9766,0.970716
0.7867,0.5733,0.9941,0.974996
0.7867,0.5733,1.0000,0.976686
0.7867,0.6267,-1.0000,1.002597
0.7867,0.6267,-0.9941,1.003207
0.7867,0.6267,-0.9766,1.003511
0.7867,0.6267,-0.9477,1.003956
0.7867,0.6267,-0.9076,1.004350
0.7867,0.6267,-0.8569,1.004679
0.7867,0.6267,-0.7961,1.004973
0.7867,0.6267,-0.7260,1.005417
0.7867,0.6267,-0.6474,1.005980
0.7867,0.6267,-0.5612,1.006607
0.7867,0.6267,-0.4684,1.007398
0.7867,0.6267,-0.3701,1.008707
0.7867,0.6267,-0.2675,1.011099
0.7867,0.6267,-0.1618,1.016163
0.7867,0.6267,-0.0541,1.044376
0.7867,0.6267,0.0541,0.577271
0.7867,0.6267,0.1618,0.773609
0.7867,0.6267,0.2675,0.841782
0.7867,0.6267,0.3701,0.878364
0.7867,0.6267,0.4684,0.900964
0.7867,0.6267,0.5612,0.916022
0.7867,0.6267,0.6474,0.927042
0.7867,0.6267,0.7260,0.935007
0.7867,0.6267,0.7961,0.944644
0.7867,0.6267,0.8569,0.951100
0.7867,0.6267,0.9076,0.953168
0.7867,0.6267,0.9477,0.954605
0.7867,0.6267,0.9766,0.958413
0.7867,0.6267,0.9941,0.962882
0.7867,0.6267,1.0000,0.967697
0.7867,0.6800,-1.0000,1.003420
0.7867,0.6800,-0.9941,1.004031
0.7867,0.6800,-0.9766,1.004637
0.7867,0.6800,-0.9477,1.005224
0.7867,0.6800,-0.9076,1.005605
0.7867,0.6800,-0.8569,1.006164
0.7867,0.6800,-0.7961,1.006678
0.7867,0.6800,-0.7260,1.007373
0.7867,0.6800,-0.6474,1.008105
0.7867,0.6800,-0.5612,1.009062
0.7867,0.6800,-0.4684,1.010311
0.7867,0.6800,-0.3701,1.012013
0.7867,0.6800,-0.2675,1.014881
0.7867,0.6800,-0.1618,1.022295
0.7867,0.6800,-0.0541,1.066455
0.7867,0.6800,0.0541,0.482654
0.7867,0.6800,0.1618,0.699746
0.7867,0.6800,0.2675,0.771264
0.7867,0.6800,0.3701,0.819333
0.7867,0.6800,0.4684,0.849251
0.7867,0.6800,0.5612,0.857024
0.7867,0.6800,0.6474,0.873622
0.7867,0.6800,0.7260,0.897237
0.7867,0.6800,0.7961,0.913607
0.7867,0.6800,0.8569,0.923020
0.7867,0.6800,0.9076,0.923514
0.7867,0.6800,0.9477,0.932919
0.7867,0.6800,0.9766,0.932804
0.7867,0.6800,0.9941,0.942723
0.7867,0.6800,1.0000,0.952166
0.7867,0.7333,-1.0000,1.005965
0.7867,0.7333,-0.9941,1.007642
0.7867,0.7333,-0.9766,1.008325
0.7867,0.7333,-0.9477,1.009285
0.7867,0.7333,-0.9076,1.010110
0.7867,0.7333,-0.8569,1.011088
0.7867,0.7333,-0.7961,1.012487
0.7867,0.7333,-0.7260,1.013427
0.7867,0.7333,-0.6474,1.014540
0.7867,0.7333,-0.5612,1.016639
0.7867,0.7333,-0.4684,1.018132
0.7867,0.7333,-0.3701,1.019703
0.7867,0.7333,-0.2675,1.026825
0.7867,0.7333,-0.1618,1.042114
0.7867,0.7333,-0.0541,1.120853
0.7867,0.7333,0.0541,0.319897
0.7867,0.7333,0.1618,0.535262
0.7867,0.7333,0.2675,0.650676
0.7867,0.7333,0.3701,0.699976
0.7867,0.7333,0.4684,0.745492
0.7867,0.7333,0.5612,0.776068
0.7867,0.7333,0.6474,0.799151
0.7867,0.7333,0.7260,0.817192
0.7867,0.7333,0.7961,0.837958
0.7867,0.7333,0.8569,0.854392
0.7867,0.7333,0.9076,0.856151
0.7867,0.7333,0.9477,0.855222
0.7867,0.7333,0.9766,0.871440
0.7867,0.7333,0.9941,0.883132
0.7867,0.7333,1.0000,0.893282
0.7867,0.7867,-1.0000,0.833575
0.7867,0.7867,-0.9941,0.838446
0.7867,0.7867,-0.9766,0.835690
0.7867,0.7867,-0.9477,0.843036
0.7867,0.7867,-0.9076,0.846301
0.7867,0.7867,-0.8569,0.844185
0.7867,0.7867,-0.7961,0.846357
0.7867,0.7867,-0.7260,0.846403
0.7867,0.7867,-0.6474,0.845466
0.7867,0.7867,-0.5612,0.843861
0.7867,0.7867,-0.4684,0.848505
0.7867,0.7867,-0.3701,0.847392
0.7867,0.7867,-0.2675,0.848064
0.7867,0.7867,-0.1618,0.848568
0.7867,0.7867,-0.0541,0.849670
0.7867,0.7867,0.0541,0.854838
0.7867,0.7867,0.1618,0.854503
0.7867,0.7867,0.2675,0.855425
0.7867,0.7867,0.3701,0.850964
0.7867,0.7867,0.4684,0.851307
0.7867,0.7867,0.5612,0.851947
0.7867,0.7867,0.6474,0.853299
0.7867,0.7867,0.7260,0.854991
0.7867,0.7867,0.7961,0.861979
0.7867,0.7867,0.8569,0.861039
0.7867,0.7867,0.9076,0.853559
0.7867,0.7867,0.9477,0.856221
0.7867,0.7867,0.9766,0.863263
0.7867,0.7867,0.9941,0.865615
0.7867,0.7867,1.0000,0.867735
0.8400,0.2000,-1.0000,1.001351
0.8400,0.2000,-0.9941,1.001453
0.8400,0.2000,-0.9766,1.001616
0.8400,0.2000,-0.9477,1.001760
0.8400,0.2000,-0.9076,1.001958
0.8400,0.2000,-0.8569,1.002112
0.8400,0.2000,-0.7961,1.002240
0.8400,0.2000,-0.7260,1.002371
0.8400,0.2000,-0.6474,1.002651
0.8400,0.2000,-0.5612,1.002944
0.8400,0.2000,-0.4684,1.003322
0.8400,0.2000,-0.3701,1.003924
0.8400,0.2000,-0.2675,1.005130
0.8400,0.2000,-0.1618,1.007456
0.8400,0.2000,-0.0541,1.019446
0.8400,0.2000,0.0541,0.832405
0.8400,0.2000,0.1618,0.933228
0.8400,0.2000,0.2675,0.957503
0.8400,0.2000,0.3701,0.969671
0.8400,0.2000,0.4684,0.975630
0.8400,0.2000,0.5612,0.979588
0.8400,0.2000,0.6474,0.981720
0.8400,0.2000,0.7260,0.984044
0.8400,0.2000,0.7961,0.985835
0.8400,0.2000,0.8569,0.987576
0.8400,0.2000,0.9076,0.988937
0.8400,0.2000,0.9477,0.989824
0.8400,0.2000,0.9766,0.991258
0.8400,0.2000,0.9941,0.992042
0.8400,0.2000,1.0000,0.992364
0.8400,0.2533,-1.0000,1.001363
0.8400,0.2533,-0.9941,1.001496
0.8400,0.2533,-0.9766,1.001694
0.8400,0.2533,-0.9477,1.001826
0.8400,0.2533,-0.9076,1.001995
0.8400,0.2533,-0.8569,1.002141
0.8400,0.2533,-0.7961,1.002269
0.8400,0.2533,-0.7260,1.002445
0.8400,0.2533,-0.6474,1.002718
0.8400,0.2533,-0.5612,1.002998
0.8400,0.2533,-0.4684,1.003378
0.8400,0.2533,-0.3701,1.004099
0.8400,0.2533,-0.2675,1.005165
0.8400,0.2533,-0.1618,1.007615
0.8400,0.2533,-0.0541,1.019964
0.8400,0.2533,0.0541,0.825654
0.8400,0.2533,0.1618,0.929908
0.8400,0.2533,0.2675,0.953540
0.8400,0.2533,0.3701,0.966017
0.8400,0.2533,0.4684,0.973246
0.8400,0.2533,0.5612,0.978018
0.8400,0.2533,0.6474,0.980840
0.8400,0.2533,0.7260,0.983279
0.8400,0.2533,0.7961,0.985157
0.8400,0.2533,0.8569,0.986649
0.8400,0.2533,0.9076,0.987777
0.8400,0.2533,0.9477,0.989065
0.8400,0.2533,0.9766,0.990072
